case_id,cdr_id,anomaly_pattern
CASE006,CDR0876,burst_calling
CASE006,CDR0877,odd_hour_contact|single_use_contact
CASE006,CDR0878,single_use_contact
CASE006,CDR0879,single_use_contact
CASE006,CDR0880,single_use_contact
CASE006,CDR0881,single_use_contact
CASE006,CDR0882,odd_hour_contact|single_use_contact
CASE006,CDR0883,single_use_contact
CASE006,CDR0884,single_use_contact
CASE006,CDR0885,single_use_contact
CASE006,CDR0886,single_use_contact
CASE006,CDR0887,odd_hour_contact|single_use_contact
CASE006,CDR0888,single_use_contact
CASE006,CDR0889,odd_hour_contact
CASE006,CDR0890,single_use_contact
CASE006,CDR0891,single_use_contact
CASE006,CDR0892,single_use_contact
CASE006,CDR0893,odd_hour_contact|single_use_contact
CASE006,CDR0894,single_use_contact
CASE006,CDR0895,odd_hour_contact|single_use_contact
CASE006,CDR0896,odd_hour_contact|single_use_contact
CASE006,CDR0897,single_use_contact
CASE006,CDR0898,single_use_contact
CASE006,CDR0899,single_use_contact
CASE006,CDR0900,single_use_contact
CASE006,CDR0901,single_use_contact
CASE006,CDR0902,odd_hour_contact|single_use_contact
CASE006,CDR0903,single_use_contact
CASE006,CDR0904,single_use_contact
CASE006,CDR0905,single_use_contact
CASE006,CDR0906,single_use_contact
CASE006,CDR0907,single_use_contact
CASE006,CDR0908,single_use_contact
CASE006,CDR0909,single_use_contact
CASE006,CDR0910,single_use_contact
CASE006,CDR0911,odd_hour_contact|single_use_contact
CASE006,CDR0912,single_use_contact
CASE006,CDR0913,single_use_contact
CASE006,CDR0914,single_use_contact
CASE006,CDR0915,single_use_contact
CASE006,CDR0916,odd_hour_contact|single_use_contact
CASE006,CDR0917,odd_hour_contact|single_use_contact
CASE006,CDR0918,single_use_contact
CASE006,CDR0919,single_use_contact
CASE006,CDR0920,single_use_contact
CASE006,CDR0921,single_use_contact
CASE006,CDR0922,single_use_contact
CASE006,CDR0923,single_use_contact
CASE006,CDR0924,single_use_contact
CASE006,CDR0925,single_use_contact
CASE006,CDR0926,single_use_contact
CASE006,CDR0927,single_use_contact
CASE006,CDR0928,odd_hour_contact|single_use_contact
CASE006,CDR0929,odd_hour_contact|single_use_contact
CASE006,CDR0930,odd_hour_contact|single_use_contact
CASE006,CDR0931,single_use_contact
CASE006,CDR0932,odd_hour_contact|single_use_contact
CASE006,CDR0933,single_use_contact
CASE006,CDR0934,single_use_contact
CASE006,CDR0935,single_use_contact
CASE006,CDR0936,single_use_contact
CASE006,CDR0937,single_use_contact
CASE006,CDR0938,single_use_contact
CASE006,CDR0939,single_use_contact
CASE006,CDR0940,single_use_contact
CASE006,CDR0941,single_use_contact
CASE006,CDR0942,odd_hour_contact|single_use_contact
CASE006,CDR0943,single_use_contact
CASE006,CDR0944,single_use_contact
CASE006,CDR0945,odd_hour_contact|single_use_contact
CASE006,CDR0946,single_use_contact
CASE006,CDR0947,single_use_contact
CASE006,CDR0948,single_use_contact
CASE006,CDR0949,single_use_contact
CASE006,CDR0950,single_use_contact
CASE006,CDR0951,single_use_contact
CASE006,CDR0952,single_use_contact
CASE006,CDR0953,single_use_contact
CASE006,CDR0954,single_use_contact
CASE006,CDR0955,odd_hour_contact|single_use_contact
CASE006,CDR0956,single_use_contact
CASE006,CDR0957,single_use_contact
CASE006,CDR0958,odd_hour_contact|single_use_contact
CASE006,CDR0959,single_use_contact
CASE006,CDR0960,single_use_contact
CASE006,CDR0961,single_use_contact
CASE006,CDR0962,odd_hour_contact|single_use_contact
CASE006,CDR0963,single_use_contact
CASE006,CDR0964,odd_hour_contact|single_use_contact
CASE006,CDR0966,single_use_contact
CASE007,CDR0969,odd_hour_contact
CASE007,CDR0970,burst_calling
CASE007,CDR0971,burst_calling
CASE007,CDR0972,odd_hour_contact|burst_calling
CASE007,CDR0973,burst_calling
CASE007,CDR0974,burst_calling
CASE007,CDR0975,burst_calling
CASE007,CDR0985,burst_calling
CASE007,CDR0986,burst_calling
CASE007,CDR0987,burst_calling
CASE007,CDR0988,burst_calling
CASE007,CDR0989,burst_calling
CASE007,CDR0990,burst_calling
CASE007,CDR0991,burst_calling
CASE007,CDR0992,burst_calling
CASE007,CDR0993,burst_calling
CASE007,CDR0994,burst_calling
CASE007,CDR0995,burst_calling
CASE007,CDR0996,single_use_contact
CASE007,CDR0997,single_use_contact
CASE007,CDR0998,single_use_contact
CASE007,CDR0999,single_use_contact
CASE007,CDR1000,single_use_contact
CASE007,CDR1001,single_use_contact
CASE007,CDR1002,single_use_contact
CASE007,CDR1003,single_use_contact
CASE007,CDR1004,single_use_contact
CASE007,CDR1005,odd_hour_contact|single_use_contact
CASE007,CDR1006,single_use_contact
CASE007,CDR1007,single_use_contact
CASE007,CDR1008,single_use_contact
CASE007,CDR1009,single_use_contact
CASE007,CDR1010,single_use_contact
CASE007,CDR1011,odd_hour_contact|single_use_contact
CASE007,CDR1012,single_use_contact
CASE007,CDR1013,odd_hour_contact|single_use_contact
CASE007,CDR1014,single_use_contact
CASE007,CDR1015,single_use_contact
CASE007,CDR1016,single_use_contact
CASE007,CDR1017,single_use_contact
CASE007,CDR1018,single_use_contact
CASE007,CDR1019,single_use_contact
CASE007,CDR1020,single_use_contact
CASE007,CDR1021,single_use_contact
CASE007,CDR1022,single_use_contact
CASE007,CDR1023,single_use_contact
CASE007,CDR1024,single_use_contact
CASE007,CDR1025,single_use_contact
CASE007,CDR1026,single_use_contact
CASE007,CDR1027,odd_hour_contact|single_use_contact
CASE007,CDR1028,single_use_contact
CASE007,CDR1029,single_use_contact
CASE007,CDR1030,odd_hour_contact|single_use_contact
CASE007,CDR1031,odd_hour_contact|single_use_contact
CASE007,CDR1032,single_use_contact
CASE007,CDR1033,single_use_contact
CASE007,CDR1034,odd_hour_contact|single_use_contact
CASE007,CDR1035,single_use_contact
CASE007,CDR1036,single_use_contact
CASE007,CDR1037,single_use_contact
CASE007,CDR1038,single_use_contact
CASE007,CDR1039,single_use_contact
CASE007,CDR1040,odd_hour_contact|single_use_contact
CASE007,CDR1041,single_use_contact
CASE007,CDR1042,odd_hour_contact|single_use_contact
CASE007,CDR1043,odd_hour_contact|single_use_contact
CASE007,CDR1044,odd_hour_contact|single_use_contact
CASE007,CDR1045,single_use_contact
CASE007,CDR1046,odd_hour_contact|single_use_contact
CASE007,CDR1047,single_use_contact
CASE007,CDR1048,single_use_contact
CASE007,CDR1049,single_use_contact
CASE007,CDR1050,single_use_contact
CASE007,CDR1051,single_use_contact
CASE007,CDR1052,single_use_contact
CASE007,CDR1053,single_use_contact
CASE007,CDR1054,single_use_contact
CASE007,CDR1055,odd_hour_contact|single_use_contact
CASE007,CDR1056,odd_hour_contact|single_use_contact
CASE007,CDR1057,single_use_contact
CASE007,CDR1058,odd_hour_contact|single_use_contact
CASE007,CDR1059,single_use_contact
CASE007,CDR1060,odd_hour_contact|single_use_contact
CASE007,CDR1061,single_use_contact
CASE007,CDR1062,single_use_contact
CASE007,CDR1063,odd_hour_contact|single_use_contact
CASE007,CDR1064,single_use_contact
CASE007,CDR1065,single_use_contact
CASE007,CDR1066,single_use_contact
CASE007,CDR1067,single_use_contact
CASE007,CDR1068,single_use_contact
CASE007,CDR1069,single_use_contact
CASE007,CDR1070,odd_hour_contact|single_use_contact
CASE007,CDR1071,single_use_contact
CASE007,CDR1072,single_use_contact
CASE007,CDR1073,single_use_contact
CASE007,CDR1074,single_use_contact
CASE007,CDR1075,single_use_contact
CASE007,CDR1076,single_use_contact
CASE007,CDR1077,single_use_contact
CASE007,CDR1078,single_use_contact
CASE007,CDR1079,single_use_contact
CASE007,CDR1080,odd_hour_contact|single_use_contact
CASE007,CDR1081,odd_hour_contact|single_use_contact
CASE007,CDR1082,odd_hour_contact|single_use_contact
CASE007,CDR1083,single_use_contact
CASE007,CDR1084,single_use_contact
CASE007,CDR1085,single_use_contact
CASE008,CDR1086,burst_calling
CASE008,CDR1087,burst_calling
CASE008,CDR1088,burst_calling
CASE008,CDR1089,odd_hour_contact|burst_calling
CASE008,CDR1090,odd_hour_contact|burst_calling
CASE008,CDR1093,odd_hour_contact
CASE008,CDR1094,burst_calling
CASE008,CDR1095,burst_calling
CASE008,CDR1096,burst_calling
CASE008,CDR1097,burst_calling
CASE008,CDR1098,burst_calling
CASE008,CDR1102,odd_hour_contact
CASE008,CDR1103,odd_hour_contact
CASE008,CDR1108,odd_hour_contact
CASE008,CDR1109,odd_hour_contact
CASE008,CDR1110,burst_calling
CASE008,CDR1111,burst_calling
CASE008,CDR1112,odd_hour_contact|burst_calling
CASE008,CDR1113,odd_hour_contact|burst_calling
CASE008,CDR1114,burst_calling
CASE008,CDR1116,odd_hour_contact
CASE008,CDR1117,burst_calling
CASE008,CDR1118,burst_calling
CASE008,CDR1119,odd_hour_contact|burst_calling
CASE008,CDR1120,burst_calling
CASE008,CDR1121,burst_calling
CASE008,CDR1122,burst_calling
CASE008,CDR1123,odd_hour_contact
CASE008,CDR1124,odd_hour_contact
CASE008,CDR1125,odd_hour_contact
CASE008,CDR1126,odd_hour_contact
CASE008,CDR1128,burst_calling
CASE008,CDR1129,burst_calling
CASE008,CDR1130,burst_calling
CASE008,CDR1131,odd_hour_contact|burst_calling
CASE008,CDR1132,burst_calling
CASE008,CDR1133,burst_calling
CASE008,CDR1134,odd_hour_contact|burst_calling
CASE008,CDR1135,burst_calling
CASE008,CDR1136,odd_hour_contact|burst_calling
CASE008,CDR1137,burst_calling
CASE008,CDR1138,burst_calling
CASE008,CDR1139,odd_hour_contact
CASE008,CDR1140,odd_hour_contact
CASE008,CDR1142,burst_calling
CASE008,CDR1143,burst_calling
CASE008,CDR1144,burst_calling
CASE008,CDR1145,odd_hour_contact|burst_calling
CASE008,CDR1146,burst_calling
CASE008,CDR1147,burst_calling
CASE008,CDR1152,odd_hour_contact
CASE008,CDR1154,burst_calling
CASE008,CDR1155,odd_hour_contact|burst_calling
CASE008,CDR1156,odd_hour_contact|burst_calling
CASE008,CDR1157,odd_hour_contact|burst_calling
CASE008,CDR1158,burst_calling
CASE008,CDR1159,odd_hour_contact|burst_calling
CASE008,CDR1160,burst_calling
CASE008,CDR1161,odd_hour_contact|burst_calling
CASE008,CDR1162,burst_calling
CASE008,CDR1163,odd_hour_contact|burst_calling
CASE008,CDR1164,burst_calling
CASE008,CDR1169,odd_hour_contact
CASE008,CDR1171,odd_hour_contact
CASE008,CDR1174,odd_hour_contact
CASE008,CDR1176,burst_calling
CASE008,CDR1177,burst_calling
CASE008,CDR1178,burst_calling
CASE008,CDR1179,burst_calling
CASE008,CDR1180,burst_calling
CASE008,CDR1181,burst_calling
CASE008,CDR1184,burst_calling
CASE008,CDR1185,burst_calling
CASE008,CDR1186,burst_calling
CASE008,CDR1187,burst_calling
CASE008,CDR1188,burst_calling
CASE008,CDR1189,odd_hour_contact
CASE008,CDR1191,burst_calling
CASE008,CDR1192,burst_calling
CASE008,CDR1193,burst_calling
CASE008,CDR1194,odd_hour_contact|burst_calling
CASE008,CDR1195,odd_hour_contact|burst_calling
CASE008,CDR1196,burst_calling
CASE008,CDR1197,burst_calling
CASE008,CDR1198,burst_calling
CASE008,CDR1199,burst_calling
CASE008,CDR1200,burst_calling
CASE008,CDR1201,odd_hour_contact|burst_calling
CASE008,CDR1202,odd_hour_contact
CASE008,CDR1212,burst_calling
CASE008,CDR1213,odd_hour_contact|burst_calling
CASE008,CDR1214,odd_hour_contact|burst_calling
CASE008,CDR1215,odd_hour_contact|burst_calling
CASE008,CDR1216,burst_calling
CASE008,CDR1217,odd_hour_contact|burst_calling
CASE008,CDR1224,burst_calling
CASE008,CDR1225,burst_calling
CASE008,CDR1226,odd_hour_contact|burst_calling
CASE008,CDR1227,burst_calling
CASE008,CDR1228,burst_calling
CASE008,CDR1229,burst_calling
CASE008,CDR1230,burst_calling
CASE008,CDR1231,burst_calling
CASE008,CDR1232,burst_calling
CASE008,CDR1233,burst_calling
CASE008,CDR1234,burst_calling
CASE008,CDR1242,odd_hour_contact
CASE008,CDR1244,odd_hour_contact
CASE008,CDR1250,burst_calling
CASE008,CDR1251,burst_calling
CASE008,CDR1252,burst_calling
CASE008,CDR1253,odd_hour_contact|burst_calling
CASE008,CDR1254,burst_calling
CASE008,CDR1255,burst_calling
CASE008,CDR1259,odd_hour_contact
CASE008,CDR1267,burst_calling
CASE008,CDR1268,burst_calling
CASE008,CDR1269,burst_calling
CASE008,CDR1270,burst_calling
CASE008,CDR1271,burst_calling
CASE008,CDR1276,burst_calling
CASE008,CDR1277,burst_calling
CASE008,CDR1278,burst_calling
CASE008,CDR1279,burst_calling
CASE008,CDR1280,burst_calling
CASE008,CDR1283,odd_hour_contact
CASE008,CDR1285,odd_hour_contact|burst_calling
CASE008,CDR1286,burst_calling
CASE008,CDR1287,odd_hour_contact|burst_calling
CASE008,CDR1288,burst_calling
CASE008,CDR1289,burst_calling
CASE008,CDR1291,odd_hour_contact
CASE008,CDR1292,odd_hour_contact
CASE008,CDR1293,odd_hour_contact|burst_calling
CASE008,CDR1294,burst_calling
CASE008,CDR1295,burst_calling
CASE008,CDR1296,burst_calling
CASE008,CDR1297,burst_calling
CASE008,CDR1302,burst_calling
CASE008,CDR1303,burst_calling
CASE008,CDR1304,burst_calling
CASE008,CDR1305,odd_hour_contact|burst_calling
CASE008,CDR1306,burst_calling
CASE008,CDR1307,odd_hour_contact|burst_calling
CASE008,CDR1312,burst_calling
CASE008,CDR1313,burst_calling
CASE008,CDR1314,odd_hour_contact|burst_calling
CASE008,CDR1315,odd_hour_contact|burst_calling
CASE008,CDR1316,burst_calling
CASE008,CDR1317,burst_calling
CASE008,CDR1318,burst_calling
CASE008,CDR1319,burst_calling
CASE008,CDR1320,odd_hour_contact|burst_calling
CASE008,CDR1321,odd_hour_contact|burst_calling
CASE008,CDR1322,burst_calling
CASE008,CDR1323,burst_calling
CASE008,CDR1324,odd_hour_contact|burst_calling
CASE008,CDR1325,burst_calling
CASE008,CDR1326,burst_calling
CASE008,CDR1327,burst_calling
CASE008,CDR1328,burst_calling
CASE008,CDR1329,burst_calling
CASE008,CDR1330,burst_calling
CASE008,CDR1331,odd_hour_contact|burst_calling
CASE008,CDR1332,burst_calling
CASE008,CDR1333,burst_calling
CASE008,CDR1337,odd_hour_contact
CASE008,CDR1338,burst_calling
CASE008,CDR1339,burst_calling
CASE008,CDR1340,burst_calling
CASE008,CDR1341,burst_calling
CASE008,CDR1342,odd_hour_contact|burst_calling
CASE008,CDR1343,odd_hour_contact|burst_calling
CASE008,CDR1344,burst_calling
CASE008,CDR1345,burst_calling
CASE008,CDR1346,odd_hour_contact|burst_calling
CASE008,CDR1347,burst_calling
CASE008,CDR1348,burst_calling
CASE008,CDR1349,burst_calling
CASE008,CDR1350,burst_calling
CASE008,CDR1351,burst_calling
CASE008,CDR1352,burst_calling
CASE008,CDR1353,burst_calling
CASE008,CDR1354,odd_hour_contact|burst_calling
CASE008,CDR1361,burst_calling
CASE008,CDR1362,burst_calling
CASE008,CDR1363,odd_hour_contact|burst_calling
CASE008,CDR1364,odd_hour_contact|burst_calling
CASE008,CDR1365,burst_calling
CASE008,CDR1366,burst_calling
CASE008,CDR1367,odd_hour_contact
CASE008,CDR1370,odd_hour_contact|burst_calling
CASE008,CDR1371,odd_hour_contact|burst_calling
CASE008,CDR1372,burst_calling
CASE008,CDR1373,burst_calling
CASE008,CDR1374,odd_hour_contact|burst_calling
CASE008,CDR1375,burst_calling
CASE008,CDR1376,burst_calling
CASE008,CDR1377,odd_hour_contact|burst_calling
CASE008,CDR1378,burst_calling
CASE008,CDR1379,burst_calling
CASE008,CDR1380,odd_hour_contact|burst_calling
CASE008,CDR1381,odd_hour_contact
CASE008,CDR1383,burst_calling
CASE008,CDR1384,burst_calling
CASE008,CDR1385,odd_hour_contact|burst_calling
CASE008,CDR1386,odd_hour_contact|burst_calling
CASE008,CDR1387,burst_calling
CASE008,CDR1388,odd_hour_contact|burst_calling
CASE008,CDR1389,odd_hour_contact|single_use_contact
CASE008,CDR1390,single_use_contact
CASE008,CDR1391,single_use_contact
CASE008,CDR1392,odd_hour_contact|single_use_contact
CASE008,CDR1393,single_use_contact
CASE008,CDR1394,single_use_contact
CASE008,CDR1395,single_use_contact
CASE008,CDR1396,single_use_contact
CASE008,CDR1397,single_use_contact
CASE008,CDR1398,single_use_contact
CASE008,CDR1399,single_use_contact
CASE008,CDR1400,odd_hour_contact|single_use_contact
CASE008,CDR1401,single_use_contact
CASE008,CDR1402,single_use_contact
CASE008,CDR1403,odd_hour_contact|single_use_contact
CASE008,CDR1404,single_use_contact
CASE008,CDR1405,single_use_contact
CASE008,CDR1406,single_use_contact
CASE008,CDR1407,odd_hour_contact|single_use_contact
CASE008,CDR1408,single_use_contact
CASE008,CDR1409,single_use_contact
CASE008,CDR1410,single_use_contact
CASE008,CDR1411,odd_hour_contact|single_use_contact
CASE008,CDR1412,single_use_contact
CASE008,CDR1413,single_use_contact
CASE008,CDR1414,single_use_contact
CASE008,CDR1415,single_use_contact
CASE008,CDR1416,single_use_contact
CASE008,CDR1417,single_use_contact
CASE008,CDR1418,single_use_contact
CASE008,CDR1419,single_use_contact
CASE008,CDR1420,single_use_contact
CASE008,CDR1421,odd_hour_contact|single_use_contact
CASE008,CDR1422,single_use_contact
CASE008,CDR1423,single_use_contact
CASE008,CDR1424,single_use_contact
CASE008,CDR1425,single_use_contact
CASE008,CDR1426,single_use_contact
CASE008,CDR1427,single_use_contact
CASE008,CDR1428,single_use_contact
CASE008,CDR1429,single_use_contact
CASE008,CDR1430,odd_hour_contact|single_use_contact
CASE008,CDR1431,odd_hour_contact|single_use_contact
CASE008,CDR1432,single_use_contact
CASE008,CDR1433,single_use_contact
CASE008,CDR1434,single_use_contact
CASE008,CDR1435,single_use_contact
CASE008,CDR1436,single_use_contact
CASE008,CDR1437,single_use_contact
CASE008,CDR1438,single_use_contact
CASE008,CDR1439,single_use_contact
CASE008,CDR1440,single_use_contact
CASE008,CDR1441,single_use_contact
CASE008,CDR1442,odd_hour_contact|single_use_contact
CASE008,CDR1443,single_use_contact
CASE008,CDR1444,odd_hour_contact|single_use_contact
CASE008,CDR1445,single_use_contact
CASE008,CDR1446,single_use_contact
CASE008,CDR1447,single_use_contact
CASE008,CDR1448,single_use_contact
CASE008,CDR1449,single_use_contact
CASE008,CDR1450,single_use_contact
CASE008,CDR1451,odd_hour_contact|single_use_contact
CASE008,CDR1452,single_use_contact
CASE008,CDR1453,single_use_contact
CASE008,CDR1454,odd_hour_contact|single_use_contact
CASE008,CDR1455,single_use_contact
CASE008,CDR1456,single_use_contact
CASE008,CDR1457,single_use_contact
CASE008,CDR1458,single_use_contact
CASE008,CDR1459,single_use_contact
CASE008,CDR1460,odd_hour_contact|single_use_contact
CASE008,CDR1461,single_use_contact
CASE008,CDR1462,odd_hour_contact|single_use_contact
CASE008,CDR1463,single_use_contact
CASE008,CDR1464,single_use_contact
CASE008,CDR1465,single_use_contact
CASE008,CDR1466,odd_hour_contact|single_use_contact
CASE008,CDR1467,odd_hour_contact|single_use_contact
CASE008,CDR1468,single_use_contact
CASE008,CDR1469,single_use_contact
CASE008,CDR1470,single_use_contact
CASE008,CDR1471,single_use_contact
CASE008,CDR1472,single_use_contact
CASE008,CDR1473,single_use_contact
CASE008,CDR1474,single_use_contact
CASE008,CDR1475,single_use_contact
CASE008,CDR1476,single_use_contact
CASE008,CDR1477,single_use_contact
CASE008,CDR1478,single_use_contact
CASE009,CDR1479,burst_calling
CASE009,CDR1480,burst_calling
CASE009,CDR1481,burst_calling
CASE009,CDR1482,burst_calling
CASE009,CDR1483,burst_calling
CASE009,CDR1484,burst_calling
CASE009,CDR1486,odd_hour_contact
CASE009,CDR1488,odd_hour_contact
CASE009,CDR1492,odd_hour_contact|burst_calling
CASE009,CDR1493,burst_calling
CASE009,CDR1494,odd_hour_contact|burst_calling
CASE009,CDR1495,odd_hour_contact|burst_calling
CASE009,CDR1496,burst_calling
CASE009,CDR1497,burst_calling
CASE009,CDR1498,odd_hour_contact
CASE009,CDR1501,burst_calling
CASE009,CDR1502,burst_calling
CASE009,CDR1503,burst_calling
CASE009,CDR1504,burst_calling
CASE009,CDR1505,burst_calling
CASE009,CDR1506,burst_calling
CASE009,CDR1507,burst_calling
