case_id,timestamp,event_type,source_table,source_id,description,entities_involved
CASE001,2026-06-08T15:59:00,cdr_voice,cdr,CDR0086,voice 748s,P0269|P0867
CASE001,2026-06-08T18:59:00,cdr_voice,cdr,CDR0170,voice 569s,P0107|P0387
CASE001,2026-06-08T20:59:00,phone_call,timelines,CASE001-EVT006,Interaction preceding the reported incident.,P0887|P0607
CASE001,2026-06-08T21:59:00,cdr_voice,cdr,CDR0148,voice 285s,P0038|P0010
CASE001,2026-06-08T21:59:00,cdr_sms,cdr,CDR0176,sms 166s,P0867|P0685
CASE001,2026-06-08T22:59:00,cdr_sms,cdr,CDR0036,sms 589s,P0469|P0163
CASE001,2026-06-08T23:59:00,cdr_sms,cdr,CDR0073,sms 766s,P0980|P0013
CASE001,2026-06-09T00:59:00,cdr_sms,cdr,CDR0230,sms 365s,P0624|P0192
CASE001,2026-06-09T03:59:00,vehicle_movement,timelines,CASE001-EVT025,Interaction preceding the reported incident.,P0172|P0508
CASE001,2026-06-09T04:59:00,cdr_sms,cdr,CDR0050,sms 333s,P0635|P0745
CASE001,2026-06-09T04:59:00,transaction,transactions,TX0023,legitimate transfer amount=18600,ACC0198|ACC0366
CASE001,2026-06-09T04:59:00,transaction,transactions,TX0025,legitimate transfer amount=1278,ACC0661|ACC0472
CASE001,2026-06-09T04:59:00,transaction,transactions,TX0031,legitimate transfer amount=12870,ACC0264|ACC0542
CASE001,2026-06-09T05:59:00,cdr_voice,cdr,CDR0054,voice 438s,P0107|P0076
CASE001,2026-06-09T08:59:00,cdr_voice,cdr,CDR0093,voice 594s,P0344|P0172
CASE001,2026-06-09T09:59:00,cdr_voice,cdr,CDR0094,voice 874s,P0344|P0172
CASE001,2026-06-09T09:59:00,cdr_voice,cdr,CDR0096,voice 234s,P0172|P0508
CASE001,2026-06-09T10:59:00,meeting,timelines,CASE001-EVT003,Interaction preceding the reported incident.,P0536|P0624
CASE001,2026-06-09T11:59:00,vehicle_movement,timelines,CASE001-EVT021,Interaction preceding the reported incident.,P0013|P0269
CASE001,2026-06-09T12:59:00,cdr_voice,cdr,CDR0003,voice 198s,P0981|P0520
CASE001,2026-06-09T14:59:00,cdr_sms,cdr,CDR0017,sms 392s,P0624|P0144
CASE001,2026-06-09T15:59:00,cdr_voice,cdr,CDR0088,voice 270s,P0867|P0344
CASE001,2026-06-09T15:59:00,cdr_sms,cdr,CDR0089,sms 472s,P0867|P0344
CASE001,2026-06-09T17:59:00,cdr_voice,cdr,CDR0117,voice 318s,P0338|P0083
CASE001,2026-06-09T18:59:00,meeting,timelines,CASE001-EVT011,Interaction preceding the reported incident.,P0163|P0019
CASE001,2026-06-09T18:59:00,cdr_sms,cdr,CDR0065,sms 748s,P0270|P0493
CASE001,2026-06-09T18:59:00,cdr_voice,cdr,CDR0217,voice 580s,P0607|P0784
CASE001,2026-06-09T19:59:00,cdr_voice,cdr,CDR0103,voice 92s,P0508|P0119
CASE001,2026-06-09T23:59:00,cdr_sms,cdr,CDR0122,sms 765s,P0286|P0236
CASE001,2026-06-09T23:59:00,cdr_voice,cdr,CDR0142,voice 822s,P0907|P0006
CASE001,2026-06-09T23:59:00,cdr_voice,cdr,CDR0215,voice 274s,P0624|P0497
CASE001,2026-06-10T00:59:00,cdr_voice,cdr,CDR0138,voice 559s,P0038|P0907
CASE001,2026-06-10T02:59:00,phone_call,timelines,CASE001-EVT008,Interaction preceding the reported incident.,P0201|P0914
CASE001,2026-06-10T03:59:00,vehicle_movement,timelines,CASE001-EVT035,Interaction preceding the reported incident.,P0967|P0475
CASE001,2026-06-10T04:59:00,cdr_voice,cdr,CDR0035,voice 825s,P0469|P0163
CASE001,2026-06-10T04:59:00,transaction,transactions,TX0022,legitimate transfer amount=8353,ACC0613|ACC0577
CASE001,2026-06-10T05:59:00,cdr_voice,cdr,CDR0015,voice 775s,P0536|P0624
CASE001,2026-06-10T05:59:00,cdr_voice,cdr,CDR0101,voice 635s,P0508|P0119
CASE001,2026-06-10T05:59:00,cdr_voice,cdr,CDR0134,voice 870s,P0967|P0475
CASE001,2026-06-10T05:59:00,cdr_voice,cdr,CDR0201,voice 526s,P0083|P0473
CASE001,2026-06-10T08:59:00,cdr_sms,cdr,CDR0126,sms 371s,P0236|P0321
CASE001,2026-06-10T09:59:00,cdr_sms,cdr,CDR0030,sms 67s,P0201|P0914
CASE001,2026-06-10T11:59:00,cdr_voice,cdr,CDR0106,voice 395s,P0119|P0212
CASE001,2026-06-10T12:59:00,cdr_voice,cdr,CDR0107,voice 224s,P0119|P0212
CASE001,2026-06-10T13:59:00,cdr_voice,cdr,CDR0068,voice 116s,P0493|P0824
CASE001,2026-06-10T13:59:00,cdr_sms,cdr,CDR0104,sms 529s,P0508|P0119
CASE001,2026-06-10T19:59:00,cdr_voice,cdr,CDR0062,voice 729s,P0076|P0270
CASE001,2026-06-10T21:59:00,cdr_voice,cdr,CDR0097,voice 185s,P0172|P0508
CASE001,2026-06-10T21:59:00,cdr_voice,cdr,CDR0144,voice 119s,P0038|P0333
CASE001,2026-06-10T23:59:00,cdr_sms,cdr,CDR0078,sms 674s,P0013|P0269
CASE001,2026-06-11T00:59:00,cdr_voice,cdr,CDR0038,voice 535s,P0163|P0019
CASE001,2026-06-11T00:59:00,cdr_voice,cdr,CDR0174,voice 392s,P0076|P0134
CASE001,2026-06-11T00:59:00,cdr_voice,cdr,CDR0228,voice 445s,P0321|P0116
CASE001,2026-06-11T03:59:00,cdr_sms,cdr,CDR0116,sms 403s,P0338|P0083
CASE001,2026-06-11T04:59:00,incident,timelines,CASE001-EVT039,Reported courier-based criminal network incident.,P0981
CASE001,2026-06-11T04:59:00,transaction,transactions,TX0016,legitimate transfer amount=11598,ACC0377|ACC0696
CASE001,2026-06-11T04:59:00,transaction,transactions,TX0024,legitimate transfer amount=14733,ACC0792|ACC0668
CASE001,2026-06-11T04:59:00,transaction,transactions,TX0027,legitimate transfer amount=14230,ACC0324|ACC0768
CASE001,2026-06-11T04:59:00,transaction,transactions,TX0034,legitimate transfer amount=7250,ACC0621|ACC0097
CASE001,2026-06-12,fir_registration,fir,FIR0001,FIR FIR/2026/001/002 registered (Courier-based Criminal Network),P0861
CASE002,2025-11-13T18:00:00,transaction,transactions,TX4793,transfer amount=30000,ACC0504|ACC0264
CASE002,2025-11-15T05:00:00,transaction,transactions,TX4792,transfer amount=40000,ACC0504|ACC0402
CASE002,2025-11-15T07:00:00,transaction,transactions,TX4790,transfer amount=35000,ACC0504|ACC0428
CASE002,2025-11-15T20:00:00,transaction,transactions,TX4791,transfer amount=35000,ACC0504|ACC0461
CASE002,2025-11-15T21:00:00,transaction,transactions,TX4794,transfer amount=40000,ACC0504|ACC0454
CASE002,2026-03-23T23:17:00,transaction,transactions,TX0065,legitimate transfer amount=19512,ACC0434|ACC0737
CASE002,2026-03-23T23:17:00,transaction,transactions,TX0076,legitimate transfer amount=4766,ACC0699|ACC0467
CASE002,2026-03-23T23:17:00,transaction,transactions,TX0084,legitimate transfer amount=4870,ACC0775|ACC0058
CASE002,2026-03-23T23:17:00,transaction,transactions,TX0090,legitimate transfer amount=1652,ACC0385|ACC0286
CASE002,2026-03-24T23:17:00,transaction,transactions,TX0059,legitimate transfer amount=626,ACC0623|ACC0612
CASE002,2026-03-24T23:17:00,transaction,transactions,TX0062,legitimate transfer amount=5238,ACC0546|ACC0748
CASE002,2026-03-26T23:17:00,transaction,transactions,TX0091,legitimate transfer amount=10067,ACC0502|ACC0798
CASE002,2026-03-27T23:17:00,transaction,transactions,TX0055,legitimate transfer amount=10853,ACC0592|ACC0540
CASE002,2026-03-28T23:17:00,transaction,transactions,TX0068,legitimate transfer amount=11116,ACC0734|ACC0002
CASE002,2026-03-28T23:17:00,transaction,transactions,TX0078,legitimate transfer amount=8042,ACC0587|ACC0672
CASE002,2026-03-31T23:17:00,transaction,transactions,TX0075,legitimate transfer amount=7394,ACC0478|ACC0516
CASE002,2026-04-02T16:17:00,cdr_voice,cdr,CDR0412,voice 538s,P0320|P0276
CASE002,2026-04-02T20:17:00,cdr_sms,cdr,CDR0420,sms 402s,P0917|P0215
CASE002,2026-04-02T23:17:00,cdr_sms,cdr,CDR0366,sms 586s,P0325|P0342
CASE002,2026-04-02T23:17:00,transaction,transactions,TX0060,legitimate transfer amount=4144,ACC0682|ACC0412
CASE002,2026-04-02T23:17:00,transaction,transactions,TX0085,legitimate transfer amount=1527,ACC0258|ACC0398
CASE002,2026-04-02T23:17:00,transaction,transactions,TX0096,legitimate transfer amount=7867,ACC0366|ACC0057
CASE002,2026-04-03T07:17:00,cdr_sms,cdr,CDR0408,sms 136s,P0029|P0236
CASE002,2026-04-03T08:17:00,cdr_sms,cdr,CDR0390,sms 349s,P0925|P0955
CASE002,2026-04-03T08:17:00,cdr_sms,cdr,CDR0421,sms 83s,P0925|P0732
CASE002,2026-04-03T16:17:00,cdr_voice,cdr,CDR0373,voice 526s,P0049|P0027
CASE002,2026-04-03T18:17:00,cdr_voice,cdr,CDR0370,voice 470s,P0920|P0524
CASE002,2026-04-03T18:17:00,cdr_sms,cdr,CDR0396,sms 98s,P0773|P0584
CASE002,2026-04-03T23:17:00,transaction,transactions,TX0094,legitimate transfer amount=19763,ACC0168|ACC0567
CASE002,2026-04-04T15:17:00,cdr_sms,cdr,CDR0422,sms 260s,P0125|P0517
CASE002,2026-04-04T23:17:00,transaction,transactions,TX0063,legitimate transfer amount=2210,ACC0338|ACC0116
CASE002,2026-04-04T23:17:00,transaction,transactions,TX0080,legitimate transfer amount=19148,ACC0683|ACC0035
CASE002,2026-04-05T00:17:00,cdr_voice,cdr,CDR0442,voice 571s,P0049|P0218
CASE002,2026-04-05T02:17:00,cdr_sms,cdr,CDR0446,sms 501s,P0320|P0114
CASE002,2026-04-05T04:17:00,cdr_voice,cdr,CDR0358,voice 63s,P0082|P0511
CASE002,2026-04-05T08:17:00,cdr_voice,cdr,CDR0363,voice 447s,P0904|P0152
CASE002,2026-04-05T15:17:00,cdr_sms,cdr,CDR0387,sms 206s,P0082|P0593
CASE002,2026-04-05T22:17:00,cdr_voice,cdr,CDR0394,voice 140s,P0524|P0183
CASE002,2026-04-05T23:17:00,transaction,transactions,TX0057,legitimate transfer amount=4640,ACC0343|ACC0178
CASE002,2026-04-06T02:17:00,cdr_sms,cdr,CDR0432,sms 98s,P0916|P0052
CASE002,2026-04-06T07:17:00,cdr_voice,cdr,CDR0428,voice 533s,P0063|P0789
CASE002,2026-04-06T09:17:00,cdr_voice,cdr,CDR0436,voice 485s,P0917|P0835
CASE002,2026-04-06T13:17:00,cdr_voice,cdr,CDR0444,voice 466s,P0060|P0526
CASE002,2026-04-06T14:17:00,cdr_voice,cdr,CDR0405,voice 496s,P0524|P0471
CASE002,2026-04-06T23:17:00,transaction,transactions,TX0056,legitimate transfer amount=13280,ACC0490|ACC0489
CASE002,2026-04-06T23:17:00,transaction,transactions,TX0074,legitimate transfer amount=14598,ACC0422|ACC0367
CASE002,2026-04-06T23:17:00,transaction,transactions,TX0088,legitimate transfer amount=13303,ACC0715|ACC0117
CASE002,2026-04-07T00:17:00,cdr_voice,cdr,CDR0371,voice 57s,P0916|P0117
CASE002,2026-04-07T01:17:00,cdr_voice,cdr,CDR0375,voice 436s,P0665|P0123
CASE002,2026-04-07T01:17:00,cdr_sms,cdr,CDR0407,sms 527s,P0773|P0399
CASE002,2026-04-07T07:17:00,cdr_sms,cdr,CDR0439,sms 161s,P0949|P0708
CASE002,2026-04-07T09:17:00,cdr_voice,cdr,CDR0395,voice 524s,P0060|P0712
CASE002,2026-04-07T12:17:00,cdr_voice,cdr,CDR0423,voice 323s,P0919|P0666
CASE002,2026-04-07T23:17:00,transaction,transactions,TX0058,legitimate transfer amount=19768,ACC0336|ACC0621
CASE002,2026-04-08T12:17:00,cdr_voice,cdr,CDR0379,voice 457s,P0017|P0105
CASE002,2026-04-08T23:17:00,transaction,transactions,TX0066,legitimate transfer amount=5089,ACC0186|ACC0602
CASE002,2026-04-08T23:17:00,transaction,transactions,TX0072,legitimate transfer amount=10243,ACC0666|ACC0797
CASE002,2026-04-08T23:17:00,transaction,transactions,TX0081,legitimate transfer amount=5146,ACC0066|ACC0391
CASE002,2026-04-08T23:17:00,transaction,transactions,TX0093,legitimate transfer amount=15693,ACC0684|ACC0676
CASE002,2026-04-09T06:17:00,cdr_sms,cdr,CDR0391,sms 95s,P0017|P0957
CASE002,2026-04-09T21:17:00,cdr_voice,cdr,CDR0404,voice 175s,P0916|P0841
CASE002,2026-04-09T23:17:00,transaction,transactions,TX0083,legitimate transfer amount=18001,ACC0601|ACC0588
CASE002,2026-04-10T03:17:00,cdr_voice,cdr,CDR0385,voice 37s,P0555|P0604
CASE002,2026-04-10T10:17:00,cdr_sms,cdr,CDR0367,sms 127s,P0325|P0957
CASE002,2026-04-10T12:17:00,cdr_voice,cdr,CDR0389,voice 450s,P0844|P0999
CASE002,2026-04-10T16:17:00,cdr_voice,cdr,CDR0414,voice 528s,P0417|P0471
CASE002,2026-04-10T22:17:00,cdr_sms,cdr,CDR0419,sms 218s,P0917|P0580
CASE002,2026-04-10T23:17:00,transaction,transactions,TX0052,legitimate transfer amount=18598,ACC0232|ACC0710
CASE002,2026-04-10T23:17:00,transaction,transactions,TX0064,legitimate transfer amount=8078,ACC0479|ACC0475
CASE002,2026-04-10T23:17:00,location_routine,location_events,CASE002-LE0008,seen at LOC0020,P0920
CASE002,2026-04-11T01:17:00,cdr_sms,cdr,CDR0438,sms 596s,P0663|P0223
CASE002,2026-04-11T03:17:00,cdr_voice,cdr,CDR0361,voice 21s,P0555|P0072
CASE002,2026-04-11T08:17:00,cdr_voice,cdr,CDR0402,voice 48s,P0182|P0711
CASE002,2026-04-11T09:17:00,cdr_sms,cdr,CDR0426,sms 257s,P0730|P0765
CASE002,2026-04-11T12:17:00,cdr_sms,cdr,CDR0430,sms 215s,P0003|P0144
CASE002,2026-04-11T13:17:00,cdr_voice,cdr,CDR0372,voice 514s,P0925|P0754
CASE002,2026-04-11T14:17:00,cdr_sms,cdr,CDR0437,sms 557s,P0920|P0426
CASE002,2026-04-11T17:17:00,cdr_voice,cdr,CDR0380,voice 326s,P0773|P0978
CASE002,2026-04-11T17:17:00,cdr_voice,cdr,CDR0388,voice 396s,P0060|P0110
CASE002,2026-04-11T23:17:00,transaction,transactions,TX0053,legitimate transfer amount=6058,ACC0747|ACC0234
CASE002,2026-04-11T23:17:00,transaction,transactions,TX0087,legitimate transfer amount=19818,ACC0147|ACC0382
CASE002,2026-04-11T23:17:00,transaction,transactions,TX0092,legitimate transfer amount=4658,ACC0765|ACC0301
CASE002,2026-04-11T23:17:00,transaction,transactions,TX0095,legitimate transfer amount=19043,ACC0358|ACC0616
CASE002,2026-04-12T06:17:00,cdr_voice,cdr,CDR0374,voice 117s,P0844|P0850
CASE002,2026-04-12T10:17:00,cdr_sms,cdr,CDR0364,sms 353s,P0919|P0048
CASE002,2026-04-12T15:17:00,cdr_sms,cdr,CDR0440,sms 95s,P0063|P0657
CASE002,2026-04-12T16:17:00,cdr_sms,cdr,CDR0409,sms 78s,P0524|P0495
CASE002,2026-04-12T23:17:00,transaction,transactions,TX0067,legitimate transfer amount=17346,ACC0413|ACC0296
CASE002,2026-04-13T02:17:00,cdr_sms,cdr,CDR0257,sms 780s,P0905|P0082
CASE002,2026-04-13T09:17:00,cdr_sms,cdr,CDR0296,sms 792s,P0905|P0003
CASE002,2026-04-13T10:17:00,cdr_voice,cdr,CDR0314,voice 244s,P0905|P0125
CASE002,2026-04-13T13:17:00,phone_call,timelines,CASE002-EVT004,Interaction preceding the reported incident.,P0905|P0029
CASE002,2026-04-13T14:17:00,cdr_sms,cdr,CDR0235,sms 475s,P0905|P0555
CASE002,2026-04-13T14:17:00,cdr_voice,cdr,CDR0276,voice 270s,P0905|P0060
CASE002,2026-04-13T14:17:00,cdr_sms,cdr,CDR0315,sms 606s,P0905|P0125
CASE002,2026-04-13T14:17:00,cdr_voice,cdr,CDR0441,voice 160s,P0063|P0264
CASE002,2026-04-13T16:17:00,cdr_sms,cdr,CDR0269,sms 479s,P0905|P0325
CASE002,2026-04-13T18:17:00,cdr_voice,cdr,CDR0299,voice 129s,P0905|P0320
CASE002,2026-04-13T20:17:00,meeting,timelines,CASE002-EVT013,Interaction preceding the reported incident.,P0905|P0919
CASE002,2026-04-13T21:17:00,cdr_sms,cdr,CDR0359,sms 558s,P0003|P0276
CASE002,2026-04-13T23:17:00,cdr_sms,cdr,CDR0245,sms 469s,P0905|P0665
CASE002,2026-04-13T23:17:00,cdr_voice,cdr,CDR0258,voice 514s,P0905|P0925
CASE002,2026-04-14T00:17:00,cdr_voice,cdr,CDR0236,voice 239s,P0905|P0555
CASE002,2026-04-14T00:17:00,cdr_sms,cdr,CDR0434,sms 473s,P0919|P0346
CASE002,2026-04-14T03:17:00,vehicle_movement,timelines,CASE002-EVT016,Interaction preceding the reported incident.,P0905|P0730
CASE002,2026-04-14T04:17:00,cdr_sms,cdr,CDR0429,sms 455s,P0125|P0446
CASE002,2026-04-14T05:17:00,cdr_voice,cdr,CDR0240,voice 809s,P0905|P0017
CASE002,2026-04-14T08:17:00,cdr_voice,cdr,CDR0378,voice 451s,P0677|P0976
CASE002,2026-04-14T09:17:00,phone_call,timelines,CASE002-EVT030,Interaction preceding the reported incident.,P0905|P0182
CASE002,2026-04-14T10:17:00,cdr_sms,cdr,CDR0297,sms 571s,P0905|P0003
CASE002,2026-04-14T11:17:00,cdr_sms,cdr,CDR0418,sms 508s,P0916|P0073
CASE002,2026-04-14T13:17:00,cdr_voice,cdr,CDR0244,voice 301s,P0905|P0665
CASE002,2026-04-14T14:17:00,cdr_voice,cdr,CDR0336,voice 165s,P0905|P0949
CASE002,2026-04-14T15:17:00,cdr_voice,cdr,CDR0284,voice 366s,P0905|P0524
CASE002,2026-04-14T15:17:00,cdr_sms,cdr,CDR0307,sms 614s,P0905|P0552
CASE002,2026-04-14T17:17:00,cdr_sms,cdr,CDR0369,sms 54s,P0919|P0898
CASE002,2026-04-14T18:17:00,cdr_sms,cdr,CDR0301,sms 742s,P0905|P0320
CASE002,2026-04-14T19:17:00,cdr_voice,cdr,CDR0399,voice 112s,P0730|P0428
CASE002,2026-04-14T20:17:00,meeting,timelines,CASE002-EVT026,Interaction preceding the reported incident.,P0905|P0049
CASE002,2026-04-14T21:17:00,meeting,timelines,CASE002-EVT028,Interaction preceding the reported incident.,P0905|P0234
CASE002,2026-04-14T21:17:00,cdr_voice,cdr,CDR0272,voice 856s,P0905|P0917
CASE002,2026-04-14T23:17:00,transaction,transactions,TX0054,legitimate transfer amount=10360,ACC0312|ACC0130
CASE002,2026-04-14T23:17:00,transaction,transactions,TX0069,legitimate transfer amount=18636,ACC0422|ACC0297
CASE002,2026-04-14T23:17:00,transaction,transactions,TX0086,legitimate transfer amount=1543,ACC0376|ACC0330
CASE002,2026-04-15T01:17:00,cdr_sms,cdr,CDR0278,sms 493s,P0905|P0060
CASE002,2026-04-15T01:17:00,cdr_voice,cdr,CDR0351,voice 345s,P0905|P0663
CASE002,2026-04-15T01:17:00,cdr_sms,cdr,CDR0393,sms 503s,P0063|P0047
CASE002,2026-04-15T03:17:00,phone_call,timelines,CASE002-EVT007,Interaction preceding the reported incident.,P0905|P0925
CASE002,2026-04-15T04:17:00,cdr_sms,cdr,CDR0242,sms 795s,P0905|P0665
CASE002,2026-04-15T05:17:00,cdr_voice,cdr,CDR0368,voice 557s,P0663|P0882
CASE002,2026-04-15T07:17:00,cdr_sms,cdr,CDR0350,sms 357s,P0905|P0234
CASE002,2026-04-15T07:17:00,cdr_sms,cdr,CDR0362,sms 405s,P0844|P0630
CASE002,2026-04-15T08:17:00,cdr_voice,cdr,CDR0348,voice 117s,P0905|P0234
CASE002,2026-04-15T09:17:00,phone_call,timelines,CASE002-EVT018,Interaction preceding the reported incident.,P0905|P0320
CASE002,2026-04-15T09:17:00,cdr_voice,cdr,CDR0338,voice 635s,P0905|P0049
CASE002,2026-04-15T10:17:00,cdr_voice,cdr,CDR0271,voice 822s,P0905|P0917
CASE002,2026-04-15T12:17:00,cdr_voice,cdr,CDR0324,voice 588s,P0905|P0844
CASE002,2026-04-15T14:17:00,meeting,timelines,CASE002-EVT009,Interaction preceding the reported incident.,P0905|P0325
CASE002,2026-04-15T14:17:00,cdr_voice,cdr,CDR0246,voice 830s,P0905|P0665
CASE002,2026-04-15T14:17:00,cdr_sms,cdr,CDR0303,sms 658s,P0905|P0320
CASE002,2026-04-15T14:17:00,cdr_sms,cdr,CDR0386,sms 377s,P0060|P0683
CASE002,2026-04-15T15:17:00,cdr_sms,cdr,CDR0252,sms 565s,P0905|P0417
CASE002,2026-04-15T15:17:00,cdr_voice,cdr,CDR0264,voice 756s,P0905|P0920
CASE002,2026-04-15T17:17:00,cdr_voice,cdr,CDR0260,voice 115s,P0905|P0925
CASE002,2026-04-15T18:17:00,cdr_voice,cdr,CDR0254,voice 22s,P0905|P0417
CASE002,2026-04-15T19:17:00,cdr_sms,cdr,CDR0273,sms 900s,P0905|P0917
CASE002,2026-04-15T19:17:00,cdr_voice,cdr,CDR0281,voice 54s,P0905|P0919
CASE002,2026-04-15T20:17:00,cdr_sms,cdr,CDR0329,sms 323s,P0905|P0904
CASE002,2026-04-15T20:17:00,cdr_voice,cdr,CDR0346,voice 260s,P0905|P0234
CASE002,2026-04-15T21:17:00,cdr_voice,cdr,CDR0277,voice 808s,P0905|P0060
CASE002,2026-04-15T22:17:00,meeting,timelines,CASE002-EVT005,Interaction preceding the reported incident.,P0905|P0417
CASE002,2026-04-15T23:17:00,cdr_sms,cdr,CDR0274,sms 712s,P0905|P0917
CASE002,2026-04-16T01:17:00,cdr_sms,cdr,CDR0411,sms 337s,P0524|P0353
CASE002,2026-04-16T02:17:00,cdr_voice,cdr,CDR0340,voice 683s,P0905|P0049
CASE002,2026-04-16T03:17:00,cdr_voice,cdr,CDR0275,voice 645s,P0905|P0917
CASE002,2026-04-16T03:17:00,cdr_voice,cdr,CDR0292,voice 795s,P0905|P0730
CASE002,2026-04-16T05:17:00,cdr_voice,cdr,CDR0318,voice 376s,P0905|P0916
CASE002,2026-04-16T06:17:00,cdr_voice,cdr,CDR0262,voice 270s,P0905|P0925
CASE002,2026-04-16T07:17:00,phone_call,timelines,CASE002-EVT012,Interaction preceding the reported incident.,P0905|P0063
CASE002,2026-04-16T08:17:00,cdr_voice,cdr,CDR0285,voice 240s,P0905|P0524
CASE002,2026-04-16T11:17:00,cdr_sms,cdr,CDR0321,sms 854s,P0905|P0844
CASE002,2026-04-16T13:17:00,cdr_sms,cdr,CDR0319,sms 505s,P0905|P0916
CASE002,2026-04-16T14:17:00,cdr_voice,cdr,CDR0300,voice 720s,P0905|P0320
CASE002,2026-04-16T16:17:00,phone_call,timelines,CASE002-EVT010,Interaction preceding the reported incident.,P0905|P0917
CASE002,2026-04-16T16:17:00,cdr_sms,cdr,CDR0268,sms 178s,P0905|P0325
CASE002,2026-04-16T18:17:00,meeting,timelines,CASE002-EVT024,Interaction preceding the reported incident.,P0905|P0904
CASE002,2026-04-16T19:17:00,cdr_sms,cdr,CDR0337,sms 423s,P0905|P0949
CASE002,2026-04-16T21:17:00,cdr_voice,cdr,CDR0290,voice 832s,P0905|P0677
CASE002,2026-04-16T21:17:00,cdr_voice,cdr,CDR0353,voice 808s,P0905|P0663
CASE002,2026-04-16T21:17:00,cdr_sms,cdr,CDR0445,sms 366s,P0844|P0601
CASE002,2026-04-16T22:17:00,cdr_voice,cdr,CDR0322,voice 567s,P0905|P0844
CASE002,2026-04-16T23:17:00,transaction,transactions,TX0061,legitimate transfer amount=17457,ACC0682|ACC0007
CASE002,2026-04-16T23:17:00,transaction,transactions,TX0070,legitimate transfer amount=8200,ACC0780|ACC0384
CASE002,2026-04-16T23:17:00,transaction,transactions,TX0089,legitimate transfer amount=8325,ACC0744|ACC0471
CASE002,2026-04-17T01:17:00,cdr_sms,cdr,CDR0247,sms 561s,P0905|P0029
CASE002,2026-04-17T04:17:00,meeting,timelines,CASE002-EVT001,Interaction preceding the reported incident.,P0905|P0555
CASE002,2026-04-17T08:17:00,cdr_voice,cdr,CDR0255,voice 294s,P0905|P0417
CASE002,2026-04-17T08:17:00,cdr_voice,cdr,CDR0355,voice 616s,P0905|P0182
CASE002,2026-04-17T10:17:00,cdr_sms,cdr,CDR0253,sms 518s,P0905|P0417
CASE002,2026-04-17T10:17:00,cdr_voice,cdr,CDR0289,voice 832s,P0905|P0677
CASE002,2026-04-17T10:17:00,cdr_voice,cdr,CDR0376,voice 252s,P0665|P0780
CASE002,2026-04-17T10:17:00,cdr_sms,cdr,CDR0443,sms 386s,P0730|P0391
CASE002,2026-04-17T11:17:00,cdr_sms,cdr,CDR0326,sms 389s,P0905|P0964
CASE002,2026-04-17T14:17:00,cdr_sms,cdr,CDR0327,sms 178s,P0905|P0964
CASE002,2026-04-17T14:17:00,cdr_voice,cdr,CDR0435,voice 230s,P0063|P0268
CASE002,2026-04-17T15:17:00,cdr_voice,cdr,CDR0234,voice 563s,P0905|P0555
CASE002,2026-04-17T16:17:00,cdr_voice,cdr,CDR0308,voice 719s,P0905|P0552
CASE002,2026-04-17T17:17:00,phone_call,timelines,CASE002-EVT019,Interaction preceding the reported incident.,P0905|P0552
CASE002,2026-04-17T17:17:00,cdr_sms,cdr,CDR0309,sms 259s,P0905|P0552
CASE002,2026-04-17T18:17:00,cdr_voice,cdr,CDR0286,voice 458s,P0905|P0524
CASE002,2026-04-17T19:17:00,cdr_voice,cdr,CDR0382,voice 235s,P0904|P0149
CASE002,2026-04-17T22:17:00,cdr_voice,cdr,CDR0328,voice 706s,P0905|P0964
CASE002,2026-04-17T22:17:00,cdr_sms,cdr,CDR0398,sms 250s,P0017|P0664
CASE002,2026-04-17T23:17:00,cdr_sms,cdr,CDR0302,sms 257s,P0905|P0320
CASE002,2026-04-17T23:17:00,transaction,transactions,TX0082,legitimate transfer amount=5856,ACC0085|ACC0086
CASE002,2026-04-18T00:17:00,cdr_sms,cdr,CDR0293,sms 505s,P0905|P0730
CASE002,2026-04-18T01:17:00,cdr_voice,cdr,CDR0263,voice 686s,P0905|P0920
CASE002,2026-04-18T03:17:00,cdr_sms,cdr,CDR0403,sms 584s,P0003|P0501
CASE002,2026-04-18T04:17:00,cdr_voice,cdr,CDR0320,voice 483s,P0905|P0844
CASE002,2026-04-18T05:17:00,phone_call,timelines,CASE002-EVT015,Interaction preceding the reported incident.,P0905|P0677
CASE002,2026-04-18T07:17:00,cdr_voice,cdr,CDR0345,voice 565s,P0905|P0234
CASE002,2026-04-18T07:17:00,cdr_voice,cdr,CDR0347,voice 280s,P0905|P0234
CASE002,2026-04-18T08:17:00,meeting,timelines,CASE002-EVT002,Interaction preceding the reported incident.,P0905|P0017
CASE002,2026-04-18T08:17:00,cdr_voice,cdr,CDR0312,voice 66s,P0905|P0125
CASE002,2026-04-18T10:17:00,cdr_sms,cdr,CDR0360,sms 452s,P0677|P0959
CASE002,2026-04-18T11:17:00,cdr_voice,cdr,CDR0316,voice 767s,P0905|P0916
