event_id,case_id,timestamp,person_ids,location_id,event_type,description
CASE009-EVT033,CASE009,2026-07-16T23:03:00,P0055|P0725,LOC0297,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT034,CASE009,2026-07-14T22:03:00,P0055|P0208,LOC0205,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT035,CASE009,2026-07-19T05:03:00,P0725|P0208,LOC0122,meeting,Interaction preceding the reported incident.
CASE009-EVT036,CASE009,2026-07-19T00:03:00,P0725|P0124,LOC0020,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT037,CASE009,2026-07-19T07:03:00,P0208|P0124,LOC0194,meeting,Interaction preceding the reported incident.
CASE009-EVT038,CASE009,2026-07-15T04:03:00,P0208|P0430,LOC0102,phone_call,Interaction preceding the reported incident.
CASE009-EVT039,CASE009,2026-07-18T09:03:00,P0124|P0430,LOC0023,meeting,Interaction preceding the reported incident.
CASE009-EVT040,CASE009,2026-07-18T00:03:00,P0124|P0547,LOC0250,meeting,Interaction preceding the reported incident.
CASE009-EVT041,CASE009,2026-07-17T20:03:00,P0430|P0547,LOC0035,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT042,CASE009,2026-07-14T12:03:00,P0430|P0225,LOC0189,meeting,Interaction preceding the reported incident.
CASE009-EVT043,CASE009,2026-07-18T20:03:00,P0547|P0225,LOC0063,phone_call,Interaction preceding the reported incident.
CASE009-EVT044,CASE009,2026-07-12T01:03:00,P0547|P0083,LOC0036,meeting,Interaction preceding the reported incident.
CASE009-EVT045,CASE009,2026-07-12T23:03:00,P0225|P0083,LOC0175,phone_call,Interaction preceding the reported incident.
CASE009-EVT046,CASE009,2026-07-19T12:03:00,P0225|P0798,LOC0024,meeting,Interaction preceding the reported incident.
CASE009-EVT047,CASE009,2026-07-11T11:03:00,P0083|P0798,LOC0241,phone_call,Interaction preceding the reported incident.
CASE009-EVT048,CASE009,2026-07-18T05:03:00,P0083|P0125,LOC0009,phone_call,Interaction preceding the reported incident.
CASE009-EVT049,CASE009,2026-07-11T07:03:00,P0798|P0125,LOC0206,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT050,CASE009,2026-07-13T10:03:00,P0798|P0670,LOC0240,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT051,CASE009,2026-07-17T00:03:00,P0125|P0670,LOC0242,meeting,Interaction preceding the reported incident.
CASE009-EVT052,CASE009,2026-07-13T00:03:00,P0125|P0228,LOC0014,phone_call,Interaction preceding the reported incident.
CASE009-EVT053,CASE009,2026-07-14T17:03:00,P0670|P0228,LOC0032,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT054,CASE009,2026-07-13T12:03:00,P0670|P0340,LOC0166,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT055,CASE009,2026-07-14T21:03:00,P0228|P0340,LOC0221,phone_call,Interaction preceding the reported incident.
CASE009-EVT056,CASE009,2026-07-17T05:03:00,P0228|P0282,LOC0238,phone_call,Interaction preceding the reported incident.
CASE009-EVT057,CASE009,2026-07-18T18:03:00,P0340|P0282,LOC0176,meeting,Interaction preceding the reported incident.
CASE009-EVT058,CASE009,2026-07-18T06:03:00,P0340|P0374,LOC0272,meeting,Interaction preceding the reported incident.
CASE009-EVT059,CASE009,2026-07-14T02:03:00,P0282|P0374,LOC0132,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT060,CASE009,2026-07-11T19:03:00,P0282|P0517,LOC0035,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT061,CASE009,2026-07-10T19:03:00,P0374|P0517,LOC0039,phone_call,Interaction preceding the reported incident.
CASE009-EVT062,CASE009,2026-07-19T07:03:00,P0374|P0814,LOC0047,meeting,Interaction preceding the reported incident.
CASE009-EVT063,CASE009,2026-07-14T08:03:00,P0517|P0814,LOC0106,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT064,CASE009,2026-07-11T18:03:00,P0517|P0599,LOC0002,phone_call,Interaction preceding the reported incident.
CASE009-EVT065,CASE009,2026-07-15T19:03:00,P0814|P0599,LOC0114,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT066,CASE009,2026-07-17T01:03:00,P0814|P0905,LOC0111,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT067,CASE009,2026-07-13T09:03:00,P0599|P0905,LOC0129,meeting,Interaction preceding the reported incident.
CASE009-EVT068,CASE009,2026-07-16T22:03:00,P0599|P0426,LOC0214,phone_call,Interaction preceding the reported incident.
CASE009-EVT069,CASE009,2026-07-19T10:03:00,P0905|P0426,LOC0169,meeting,Interaction preceding the reported incident.
CASE009-EVT070,CASE009,2026-07-14T17:03:00,P0905|P0380,LOC0077,phone_call,Interaction preceding the reported incident.
CASE009-EVT071,CASE009,2026-07-13T22:03:00,P0426|P0380,LOC0070,meeting,Interaction preceding the reported incident.
CASE009-EVT072,CASE009,2026-07-17T12:03:00,P0426|P0103,LOC0225,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT073,CASE009,2026-07-19T22:03:00,P0380|P0103,LOC0222,phone_call,Interaction preceding the reported incident.
CASE009-EVT074,CASE009,2026-07-19T05:03:00,P0380|P0964,LOC0240,meeting,Interaction preceding the reported incident.
CASE009-EVT075,CASE009,2026-07-19T05:03:00,P0103|P0964,LOC0241,meeting,Interaction preceding the reported incident.
CASE009-EVT076,CASE009,2026-07-18T18:03:00,P0103|P0076,LOC0170,meeting,Interaction preceding the reported incident.
CASE009-EVT077,CASE009,2026-07-15T08:03:00,P0964|P0076,LOC0143,meeting,Interaction preceding the reported incident.
CASE009-EVT078,CASE009,2026-07-18T10:03:00,P0964|P0315,LOC0149,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT079,CASE009,2026-07-17T17:03:00,P0076|P0315,LOC0180,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT080,CASE009,2026-07-19T23:03:00,P0076|P0255,LOC0082,meeting,Interaction preceding the reported incident.
CASE009-EVT081,CASE009,2026-07-17T09:03:00,P0315|P0255,LOC0078,phone_call,Interaction preceding the reported incident.
CASE009-EVT082,CASE009,2026-07-19T21:03:00,P0315|P0740,LOC0295,phone_call,Interaction preceding the reported incident.
CASE009-EVT083,CASE009,2026-07-14T08:03:00,P0255|P0740,LOC0229,meeting,Interaction preceding the reported incident.
CASE009-EVT084,CASE009,2026-07-14T05:03:00,P0255|P0505,LOC0056,phone_call,Interaction preceding the reported incident.
CASE009-EVT085,CASE009,2026-07-14T01:03:00,P0740|P0505,LOC0104,meeting,Interaction preceding the reported incident.
CASE009-EVT086,CASE009,2026-07-18T05:03:00,P0740|P0332,LOC0149,meeting,Interaction preceding the reported incident.
CASE009-EVT087,CASE009,2026-07-10T19:03:00,P0505|P0332,LOC0139,phone_call,Interaction preceding the reported incident.
CASE009-EVT088,CASE009,2026-07-13T09:03:00,P0505|P0445,LOC0055,meeting,Interaction preceding the reported incident.
CASE009-EVT089,CASE009,2026-07-16T18:03:00,P0332|P0445,LOC0242,meeting,Interaction preceding the reported incident.
CASE009-EVT090,CASE009,2026-07-19T04:03:00,P0332|P0008,LOC0142,meeting,Interaction preceding the reported incident.
CASE009-EVT091,CASE009,2026-07-12T04:03:00,P0445|P0008,LOC0130,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT092,CASE009,2026-07-11T17:03:00,P0445|P0140,LOC0109,phone_call,Interaction preceding the reported incident.
CASE009-EVT093,CASE009,2026-07-13T19:03:00,P0008|P0140,LOC0172,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT094,CASE009,2026-07-16T22:03:00,P0008|P0400,LOC0271,meeting,Interaction preceding the reported incident.
CASE009-EVT095,CASE009,2026-07-12T12:03:00,P0140|P0400,LOC0087,phone_call,Interaction preceding the reported incident.
CASE009-EVT096,CASE009,2026-07-15T19:03:00,P0140|P0886,LOC0085,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT097,CASE009,2026-07-19T07:03:00,P0400|P0886,LOC0190,phone_call,Interaction preceding the reported incident.
CASE009-EVT098,CASE009,2026-07-11T04:03:00,P0400|P0538,LOC0159,meeting,Interaction preceding the reported incident.
CASE009-EVT099,CASE009,2026-07-18T00:03:00,P0886|P0538,LOC0187,phone_call,Interaction preceding the reported incident.
CASE009-EVT100,CASE009,2026-07-19T11:03:00,P0886|P0164,LOC0173,meeting,Interaction preceding the reported incident.
CASE009-EVT101,CASE009,2026-07-12T23:03:00,P0538|P0164,LOC0143,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT102,CASE009,2026-07-19T20:03:00,P0538|P0709,LOC0198,meeting,Interaction preceding the reported incident.
CASE009-EVT103,CASE009,2026-07-14T05:03:00,P0164|P0709,LOC0127,phone_call,Interaction preceding the reported incident.
CASE009-EVT104,CASE009,2026-07-18T06:03:00,P0164|P0397,LOC0129,phone_call,Interaction preceding the reported incident.
CASE009-EVT105,CASE009,2026-07-14T21:03:00,P0709|P0397,LOC0202,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT106,CASE009,2026-07-17T17:03:00,P0709|P0248,LOC0175,meeting,Interaction preceding the reported incident.
CASE009-EVT107,CASE009,2026-07-16T03:03:00,P0397|P0248,LOC0174,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT108,CASE009,2026-07-17T11:03:00,P0397|P0609,LOC0267,phone_call,Interaction preceding the reported incident.
CASE009-EVT109,CASE009,2026-07-13T11:03:00,P0248|P0609,LOC0229,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT110,CASE009,2026-07-19T01:03:00,P0248|P0436,LOC0257,meeting,Interaction preceding the reported incident.
CASE009-EVT111,CASE009,2026-07-11T21:03:00,P0609|P0436,LOC0014,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT112,CASE009,2026-07-16T10:03:00,P0609|P0200,LOC0165,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT113,CASE009,2026-07-19T20:03:00,P0436|P0200,LOC0135,phone_call,Interaction preceding the reported incident.
CASE009-EVT114,CASE009,2026-07-15T04:03:00,P0436|P0133,LOC0214,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT115,CASE009,2026-07-11T19:03:00,P0200|P0133,LOC0240,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT116,CASE009,2026-07-17T20:03:00,P0200|P0567,LOC0152,meeting,Interaction preceding the reported incident.
CASE009-EVT117,CASE009,2026-07-15T17:03:00,P0133|P0567,LOC0036,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT118,CASE009,2026-07-11T16:03:00,P0133|P0323,LOC0194,meeting,Interaction preceding the reported incident.
CASE009-EVT119,CASE009,2026-07-18T23:03:00,P0567|P0323,LOC0054,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT120,CASE009,2026-07-14T17:03:00,P0567|P0755,LOC0135,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT121,CASE009,2026-07-12T09:03:00,P0323|P0755,LOC0132,phone_call,Interaction preceding the reported incident.
CASE009-EVT122,CASE009,2026-07-13T07:03:00,P0323|P0041,LOC0113,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT123,CASE009,2026-07-19T21:03:00,P0755|P0041,LOC0293,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT124,CASE009,2026-07-11T20:03:00,P0755|P0250,LOC0183,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT125,CASE009,2026-07-11T16:03:00,P0041|P0250,LOC0238,meeting,Interaction preceding the reported incident.
CASE009-EVT126,CASE009,2026-07-13T17:03:00,P0041|P0826,LOC0087,phone_call,Interaction preceding the reported incident.
CASE009-EVT127,CASE009,2026-07-16T20:03:00,P0250|P0826,LOC0112,meeting,Interaction preceding the reported incident.
CASE009-EVT128,CASE009,2026-07-14T05:03:00,P0250|P0840,LOC0293,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT129,CASE009,2026-07-11T05:03:00,P0826|P0840,LOC0145,meeting,Interaction preceding the reported incident.
CASE009-EVT130,CASE009,2026-07-10T21:03:00,P0826|P0990,LOC0121,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT131,CASE009,2026-07-16T19:03:00,P0840|P0990,LOC0102,phone_call,Interaction preceding the reported incident.
CASE009-EVT132,CASE009,2026-07-17T23:03:00,P0840|P0440,LOC0076,phone_call,Interaction preceding the reported incident.
CASE009-EVT133,CASE009,2026-07-17T07:03:00,P0990|P0440,LOC0107,phone_call,Interaction preceding the reported incident.
CASE009-EVT134,CASE009,2026-07-15T18:03:00,P0990|P0421,LOC0131,phone_call,Interaction preceding the reported incident.
CASE009-EVT135,CASE009,2026-07-15T23:03:00,P0440|P0421,LOC0013,phone_call,Interaction preceding the reported incident.
CASE009-EVT136,CASE009,2026-07-10T18:03:00,P0440|P0787,LOC0107,phone_call,Interaction preceding the reported incident.
CASE009-EVT137,CASE009,2026-07-16T18:03:00,P0421|P0787,LOC0135,phone_call,Interaction preceding the reported incident.
CASE009-EVT138,CASE009,2026-07-15T08:03:00,P0421|P0376,LOC0072,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT139,CASE009,2026-07-11T20:03:00,P0787|P0376,LOC0066,phone_call,Interaction preceding the reported incident.
CASE009-EVT140,CASE009,2026-07-12T02:03:00,P0787|P0572,LOC0027,phone_call,Interaction preceding the reported incident.
CASE009-EVT141,CASE009,2026-07-20T03:03:00,P0376|P0572,LOC0260,meeting,Interaction preceding the reported incident.
CASE009-EVT142,CASE009,2026-07-11T00:03:00,P0376|P0651,LOC0073,meeting,Interaction preceding the reported incident.
CASE009-EVT143,CASE009,2026-07-14T02:03:00,P0572|P0651,LOC0061,meeting,Interaction preceding the reported incident.
CASE009-EVT144,CASE009,2026-07-13T01:03:00,P0572|P0247,LOC0223,phone_call,Interaction preceding the reported incident.
CASE009-EVT145,CASE009,2026-07-14T05:03:00,P0651|P0247,LOC0028,meeting,Interaction preceding the reported incident.
CASE009-EVT146,CASE009,2026-07-20T11:03:00,P0651|P0153,LOC0054,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT147,CASE009,2026-07-11T16:03:00,P0247|P0153,LOC0105,phone_call,Interaction preceding the reported incident.
CASE009-EVT148,CASE009,2026-07-13T20:03:00,P0247|P0658,LOC0019,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT149,CASE009,2026-07-18T23:03:00,P0153|P0658,LOC0193,phone_call,Interaction preceding the reported incident.
CASE009-EVT150,CASE009,2026-07-20T09:03:00,P0153|P0294,LOC0016,phone_call,Interaction preceding the reported incident.
CASE009-EVT151,CASE009,2026-07-11T21:03:00,P0658|P0294,LOC0018,phone_call,Interaction preceding the reported incident.
CASE009-EVT152,CASE009,2026-07-19T12:03:00,P0658|P0861,LOC0267,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT153,CASE009,2026-07-17T01:03:00,P0294|P0861,LOC0243,phone_call,Interaction preceding the reported incident.
CASE009-EVT154,CASE009,2026-07-18T06:03:00,P0294|P0827,LOC0260,phone_call,Interaction preceding the reported incident.
CASE009-EVT155,CASE009,2026-07-18T12:03:00,P0861|P0827,LOC0170,vehicle_movement,Interaction preceding the reported incident.
CASE009-EVT156,CASE009,2026-07-21T12:03:00,P0763,LOC0162,incident,Reported insurance fraud incident.
CASE010-EVT001,CASE010,2025-10-08T05:38:00,P0288|P0534,LOC0178,phone_call,Interaction preceding the reported incident.
CASE010-EVT002,CASE010,2025-10-01T10:38:00,P0288|P0141,LOC0291,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT003,CASE010,2025-10-04T19:38:00,P0288|P0978,LOC0095,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT004,CASE010,2025-10-03T00:38:00,P0288|P0730,LOC0063,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT005,CASE010,2025-10-01T19:38:00,P0288|P0231,LOC0174,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT006,CASE010,2025-10-03T20:38:00,P0288|P0794,LOC0185,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT007,CASE010,2025-10-08T02:38:00,P0288|P0353,LOC0087,meeting,Interaction preceding the reported incident.
CASE010-EVT008,CASE010,2025-10-01T10:38:00,P0288|P0210,LOC0048,meeting,Interaction preceding the reported incident.
CASE010-EVT009,CASE010,2025-10-03T21:38:00,P0288|P0006,LOC0256,meeting,Interaction preceding the reported incident.
CASE010-EVT010,CASE010,2025-10-05T15:38:00,P0288|P0720,LOC0161,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT011,CASE010,2025-10-07T19:38:00,P0288|P0815,LOC0178,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT012,CASE010,2025-10-02T15:38:00,P0288|P0694,LOC0162,phone_call,Interaction preceding the reported incident.
CASE010-EVT013,CASE010,2025-10-05T03:38:00,P0288|P0319,LOC0071,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT014,CASE010,2025-09-29T03:38:00,P0288|P0960,LOC0108,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT015,CASE010,2025-10-04T12:38:00,P0288|P0129,LOC0034,meeting,Interaction preceding the reported incident.
CASE010-EVT016,CASE010,2025-10-03T23:38:00,P0288|P0510,LOC0094,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT017,CASE010,2025-10-02T09:38:00,P0288|P0746,LOC0166,meeting,Interaction preceding the reported incident.
CASE010-EVT018,CASE010,2025-09-28T17:38:00,P0288|P0967,LOC0286,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT019,CASE010,2025-10-05T10:38:00,P0288|P0486,LOC0063,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT020,CASE010,2025-09-29T20:38:00,P0288|P0061,LOC0191,phone_call,Interaction preceding the reported incident.
CASE010-EVT021,CASE010,2025-09-30T21:38:00,P0288|P0124,LOC0079,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT022,CASE010,2025-09-29T20:38:00,P0288|P0809,LOC0001,vehicle_movement,Interaction preceding the reported incident.
CASE010-EVT023,CASE010,2025-10-04T13:38:00,P0288|P0159,LOC0058,phone_call,Interaction preceding the reported incident.
CASE010-EVT024,CASE010,2025-09-28T19:38:00,P0288|P0506,LOC0280,meeting,Interaction preceding the reported incident.
CASE010-EVT025,CASE010,2025-09-29T05:38:00,P0288|P0814,LOC0041,meeting,Interaction preceding the reported incident.
