case_id,source,target,type
CASE068,P0980,P0512,TRUE_NETWORK_EDGE
CASE068,P0512,P0989,TRUE_NETWORK_EDGE
CASE068,P0989,P0571,TRUE_NETWORK_EDGE
CASE068,P0571,P0939,TRUE_NETWORK_EDGE
CASE069,P0195,P0846,TRUE_NETWORK_EDGE
CASE069,P0195,P0914,TRUE_NETWORK_EDGE
CASE069,P0195,P0906,TRUE_NETWORK_EDGE
CASE069,P0195,P0326,TRUE_NETWORK_EDGE
CASE069,P0195,P0180,TRUE_NETWORK_EDGE
CASE069,P0195,P0737,TRUE_NETWORK_EDGE
CASE069,P0195,P0212,TRUE_NETWORK_EDGE
CASE069,P0195,P0700,TRUE_NETWORK_EDGE
CASE069,P0195,P0757,TRUE_NETWORK_EDGE
CASE069,P0195,P0550,TRUE_NETWORK_EDGE
CASE069,P0195,P0016,TRUE_NETWORK_EDGE
CASE069,P0195,P0293,TRUE_NETWORK_EDGE
CASE069,P0195,P0998,TRUE_NETWORK_EDGE
CASE069,P0195,P0919,TRUE_NETWORK_EDGE
CASE069,P0195,P0079,TRUE_NETWORK_EDGE
CASE070,P0300,P0357,TRUE_NETWORK_EDGE
CASE070,P0357,P0270,TRUE_NETWORK_EDGE
CASE070,P0270,P0738,TRUE_NETWORK_EDGE
CASE070,P0738,P0469,TRUE_NETWORK_EDGE
CASE070,P0469,P0262,TRUE_NETWORK_EDGE
CASE070,P0262,P0663,TRUE_NETWORK_EDGE
CASE070,P0663,P0084,TRUE_NETWORK_EDGE
CASE070,P0084,P0861,TRUE_NETWORK_EDGE
CASE070,P0861,P0128,TRUE_NETWORK_EDGE
CASE070,P0128,P0853,TRUE_NETWORK_EDGE
CASE070,P0853,P0710,TRUE_NETWORK_EDGE
CASE070,P0710,P0418,TRUE_NETWORK_EDGE
CASE070,P0418,P0212,TRUE_NETWORK_EDGE
CASE070,P0212,P0563,TRUE_NETWORK_EDGE
CASE070,P0563,P0766,TRUE_NETWORK_EDGE
CASE070,P0766,P0240,TRUE_NETWORK_EDGE
CASE070,P0240,P0510,TRUE_NETWORK_EDGE
CASE070,P0510,P0175,TRUE_NETWORK_EDGE
CASE070,P0175,P0770,TRUE_NETWORK_EDGE
CASE070,P0770,P0383,TRUE_NETWORK_EDGE
CASE070,P0383,P0430,TRUE_NETWORK_EDGE
CASE070,P0430,P0980,TRUE_NETWORK_EDGE
CASE070,P0980,P0316,TRUE_NETWORK_EDGE
CASE071,P0662,P0023,TRUE_NETWORK_EDGE
CASE071,P0023,P0683,TRUE_NETWORK_EDGE
CASE071,P0683,P0693,TRUE_NETWORK_EDGE
CASE071,P0693,P0061,TRUE_NETWORK_EDGE
CASE071,P0061,P0175,TRUE_NETWORK_EDGE
CASE071,P0175,P0665,TRUE_NETWORK_EDGE
CASE071,P0665,P0341,TRUE_NETWORK_EDGE
CASE071,P0341,P0206,TRUE_NETWORK_EDGE
CASE071,P0206,P0737,TRUE_NETWORK_EDGE
CASE071,P0737,P0924,TRUE_NETWORK_EDGE
CASE071,P0924,P0518,TRUE_NETWORK_EDGE
CASE071,P0518,P0482,TRUE_NETWORK_EDGE
CASE071,P0482,P0990,TRUE_NETWORK_EDGE
CASE071,P0990,P0549,TRUE_NETWORK_EDGE
CASE071,P0549,P0689,TRUE_NETWORK_EDGE
CASE071,P0689,P0126,TRUE_NETWORK_EDGE
CASE071,P0126,P0736,TRUE_NETWORK_EDGE
CASE071,P0736,P0286,TRUE_NETWORK_EDGE
CASE071,P0286,P0954,TRUE_NETWORK_EDGE
CASE071,P0954,P0197,TRUE_NETWORK_EDGE
CASE071,P0197,P0059,TRUE_NETWORK_EDGE
CASE071,P0059,P0072,TRUE_NETWORK_EDGE
CASE071,P0072,P0314,TRUE_NETWORK_EDGE
CASE071,P0314,P0459,TRUE_NETWORK_EDGE
CASE071,P0459,P0998,TRUE_NETWORK_EDGE
CASE071,P0998,P0419,TRUE_NETWORK_EDGE
CASE071,P0419,P0310,TRUE_NETWORK_EDGE
CASE071,P0310,P0401,TRUE_NETWORK_EDGE
CASE071,P0401,P0484,TRUE_NETWORK_EDGE
CASE071,P0484,P0381,TRUE_NETWORK_EDGE
CASE071,P0381,P0724,TRUE_NETWORK_EDGE
CASE071,P0724,P0232,TRUE_NETWORK_EDGE
CASE071,P0232,P0437,TRUE_NETWORK_EDGE
CASE071,P0437,P0378,TRUE_NETWORK_EDGE
CASE071,P0378,P0553,TRUE_NETWORK_EDGE
CASE071,P0553,P0499,TRUE_NETWORK_EDGE
CASE071,P0499,P0411,TRUE_NETWORK_EDGE
CASE071,P0411,P0649,TRUE_NETWORK_EDGE
CASE071,P0649,P0651,TRUE_NETWORK_EDGE
CASE071,P0651,P0057,TRUE_NETWORK_EDGE
CASE071,P0057,P0745,TRUE_NETWORK_EDGE
CASE071,P0745,P0508,TRUE_NETWORK_EDGE
CASE072,P0958,P0650,TRUE_NETWORK_EDGE
CASE072,P0958,P0172,TRUE_NETWORK_EDGE
CASE072,P0958,P0938,TRUE_NETWORK_EDGE
CASE072,P0958,P0663,TRUE_NETWORK_EDGE
CASE072,P0958,P0019,TRUE_NETWORK_EDGE
CASE072,P0958,P0615,TRUE_NETWORK_EDGE
CASE072,P0958,P0450,TRUE_NETWORK_EDGE
CASE072,P0958,P0935,TRUE_NETWORK_EDGE
CASE072,P0958,P0869,TRUE_NETWORK_EDGE
CASE072,P0958,P0825,TRUE_NETWORK_EDGE
CASE072,P0958,P0837,TRUE_NETWORK_EDGE
CASE072,P0958,P0336,TRUE_NETWORK_EDGE
CASE072,P0958,P0323,TRUE_NETWORK_EDGE
CASE072,P0958,P0751,TRUE_NETWORK_EDGE
CASE072,P0958,P0051,TRUE_NETWORK_EDGE
CASE072,P0958,P0281,TRUE_NETWORK_EDGE
CASE072,P0958,P0004,TRUE_NETWORK_EDGE
CASE072,P0958,P0261,TRUE_NETWORK_EDGE
CASE072,P0958,P0295,TRUE_NETWORK_EDGE
CASE072,P0958,P0489,TRUE_NETWORK_EDGE
CASE072,P0958,P0401,TRUE_NETWORK_EDGE
CASE072,P0958,P0319,TRUE_NETWORK_EDGE
CASE072,P0958,P0691,TRUE_NETWORK_EDGE
CASE072,P0958,P0379,TRUE_NETWORK_EDGE
CASE072,P0958,P0757,TRUE_NETWORK_EDGE
CASE072,P0958,P0906,TRUE_NETWORK_EDGE
CASE072,P0958,P0808,TRUE_NETWORK_EDGE
CASE072,P0958,P0070,TRUE_NETWORK_EDGE
CASE072,P0958,P0377,TRUE_NETWORK_EDGE
CASE072,P0958,P0754,TRUE_NETWORK_EDGE
CASE072,P0958,P0169,TRUE_NETWORK_EDGE
CASE072,P0958,P0146,TRUE_NETWORK_EDGE
CASE072,P0958,P0769,TRUE_NETWORK_EDGE
CASE072,P0958,P0604,TRUE_NETWORK_EDGE
CASE072,P0958,P0164,TRUE_NETWORK_EDGE
CASE072,P0958,P0592,TRUE_NETWORK_EDGE
CASE072,P0958,P0636,TRUE_NETWORK_EDGE
CASE072,P0958,P0214,TRUE_NETWORK_EDGE
CASE072,P0958,P0047,TRUE_NETWORK_EDGE
CASE072,P0958,P0767,TRUE_NETWORK_EDGE
CASE072,P0958,P0588,TRUE_NETWORK_EDGE
CASE072,P0958,P0240,TRUE_NETWORK_EDGE
CASE072,P0958,P0687,TRUE_NETWORK_EDGE
CASE072,P0958,P0010,TRUE_NETWORK_EDGE
CASE072,P0958,P0968,TRUE_NETWORK_EDGE
CASE072,P0958,P0599,TRUE_NETWORK_EDGE
CASE072,P0958,P0764,TRUE_NETWORK_EDGE
CASE072,P0958,P0887,TRUE_NETWORK_EDGE
CASE072,P0958,P0048,TRUE_NETWORK_EDGE
CASE072,P0958,P0290,TRUE_NETWORK_EDGE
CASE072,P0958,P0882,TRUE_NETWORK_EDGE
CASE072,P0958,P0955,TRUE_NETWORK_EDGE
CASE072,P0958,P0846,TRUE_NETWORK_EDGE
CASE072,P0958,P0883,TRUE_NETWORK_EDGE
CASE072,P0958,P0311,TRUE_NETWORK_EDGE
CASE072,P0958,P0834,TRUE_NETWORK_EDGE
CASE072,P0958,P0533,TRUE_NETWORK_EDGE
CASE072,P0958,P0920,TRUE_NETWORK_EDGE
CASE072,P0958,P0481,TRUE_NETWORK_EDGE
CASE072,P0958,P0541,TRUE_NETWORK_EDGE
CASE072,P0958,P0108,TRUE_NETWORK_EDGE
CASE072,P0958,P0473,TRUE_NETWORK_EDGE
CASE072,P0958,P0670,TRUE_NETWORK_EDGE
CASE072,P0958,P0403,TRUE_NETWORK_EDGE
CASE072,P0958,P0289,TRUE_NETWORK_EDGE
CASE072,P0958,P0013,TRUE_NETWORK_EDGE
CASE072,P0958,P0065,TRUE_NETWORK_EDGE
CASE073,P0664,P0450,TRUE_NETWORK_EDGE
CASE073,P0450,P0235,TRUE_NETWORK_EDGE
CASE073,P0235,P0286,TRUE_NETWORK_EDGE
CASE073,P0286,P0572,TRUE_NETWORK_EDGE
CASE073,P0572,P0955,TRUE_NETWORK_EDGE
CASE073,P0955,P0321,TRUE_NETWORK_EDGE
CASE073,P0321,P0455,TRUE_NETWORK_EDGE
CASE073,P0455,P0409,TRUE_NETWORK_EDGE
CASE073,P0409,P0640,TRUE_NETWORK_EDGE
CASE073,P0640,P0956,TRUE_NETWORK_EDGE
CASE073,P0956,P0904,TRUE_NETWORK_EDGE
CASE073,P0904,P0987,TRUE_NETWORK_EDGE
CASE073,P0987,P0189,TRUE_NETWORK_EDGE
CASE073,P0189,P0621,TRUE_NETWORK_EDGE
CASE073,P0621,P0830,TRUE_NETWORK_EDGE
CASE073,P0830,P0428,TRUE_NETWORK_EDGE
CASE073,P0428,P0547,TRUE_NETWORK_EDGE
CASE073,P0547,P0276,TRUE_NETWORK_EDGE
CASE073,P0358,P0036,TRUE_NETWORK_EDGE
CASE073,P0036,P0821,TRUE_NETWORK_EDGE
CASE073,P0821,P0673,TRUE_NETWORK_EDGE
CASE073,P0673,P0543,TRUE_NETWORK_EDGE
CASE073,P0543,P0711,TRUE_NETWORK_EDGE
CASE073,P0711,P0650,TRUE_NETWORK_EDGE
CASE073,P0650,P0143,TRUE_NETWORK_EDGE
CASE073,P0143,P0209,TRUE_NETWORK_EDGE
CASE073,P0209,P0086,TRUE_NETWORK_EDGE
CASE073,P0086,P0626,TRUE_NETWORK_EDGE
CASE073,P0626,P0954,TRUE_NETWORK_EDGE
CASE073,P0954,P0897,TRUE_NETWORK_EDGE
CASE073,P0897,P0581,TRUE_NETWORK_EDGE
CASE073,P0581,P0812,TRUE_NETWORK_EDGE
CASE073,P0812,P0055,TRUE_NETWORK_EDGE
CASE073,P0055,P0011,TRUE_NETWORK_EDGE
CASE073,P0011,P0600,TRUE_NETWORK_EDGE
CASE073,P0600,P0493,TRUE_NETWORK_EDGE
CASE073,P0493,P0994,TRUE_NETWORK_EDGE
CASE073,P0276,P0358,TRUE_NETWORK_EDGE
CASE074,P0884,P0056,TRUE_NETWORK_EDGE
CASE074,P0056,P0329,TRUE_NETWORK_EDGE
CASE074,P0329,P0251,TRUE_NETWORK_EDGE
CASE074,P0251,P0309,TRUE_NETWORK_EDGE
CASE074,P0309,P0036,TRUE_NETWORK_EDGE
CASE074,P0036,P0821,TRUE_NETWORK_EDGE
CASE074,P0821,P0040,TRUE_NETWORK_EDGE
CASE074,P0040,P0498,TRUE_NETWORK_EDGE
CASE074,P0498,P0317,TRUE_NETWORK_EDGE
CASE074,P0317,P0402,TRUE_NETWORK_EDGE
CASE074,P0402,P0875,TRUE_NETWORK_EDGE
CASE074,P0875,P0549,TRUE_NETWORK_EDGE
CASE074,P0549,P0964,TRUE_NETWORK_EDGE
CASE074,P0964,P0233,TRUE_NETWORK_EDGE
CASE074,P0233,P0250,TRUE_NETWORK_EDGE
CASE074,P0250,P0843,TRUE_NETWORK_EDGE
CASE074,P0843,P0909,TRUE_NETWORK_EDGE
CASE074,P0909,P0125,TRUE_NETWORK_EDGE
CASE074,P0125,P0734,TRUE_NETWORK_EDGE
CASE074,P0734,P0597,TRUE_NETWORK_EDGE
CASE074,P0597,P0838,TRUE_NETWORK_EDGE
CASE074,P0838,P0958,TRUE_NETWORK_EDGE
CASE074,P0958,P0683,TRUE_NETWORK_EDGE
CASE074,P0683,P0308,TRUE_NETWORK_EDGE
CASE074,P0308,P0577,TRUE_NETWORK_EDGE
CASE074,P0577,P0351,TRUE_NETWORK_EDGE
CASE074,P0351,P0057,TRUE_NETWORK_EDGE
CASE074,P0057,P0963,TRUE_NETWORK_EDGE
CASE074,P0963,P0935,TRUE_NETWORK_EDGE
CASE074,P0935,P0344,TRUE_NETWORK_EDGE
CASE074,P0344,P0916,TRUE_NETWORK_EDGE
CASE074,P0916,P0650,TRUE_NETWORK_EDGE
CASE074,P0650,P0401,TRUE_NETWORK_EDGE
CASE074,P0401,P0678,TRUE_NETWORK_EDGE
CASE074,P0678,P0372,TRUE_NETWORK_EDGE
CASE074,P0511,P0939,TRUE_NETWORK_EDGE
CASE074,P0939,P0934,TRUE_NETWORK_EDGE
CASE074,P0934,P0319,TRUE_NETWORK_EDGE
CASE074,P0319,P0803,TRUE_NETWORK_EDGE
CASE074,P0803,P0975,TRUE_NETWORK_EDGE
CASE074,P0975,P0887,TRUE_NETWORK_EDGE
CASE074,P0887,P0531,TRUE_NETWORK_EDGE
CASE074,P0531,P0374,TRUE_NETWORK_EDGE
CASE074,P0374,P0991,TRUE_NETWORK_EDGE
CASE074,P0991,P0147,TRUE_NETWORK_EDGE
CASE074,P0147,P0184,TRUE_NETWORK_EDGE
CASE074,P0184,P0508,TRUE_NETWORK_EDGE
CASE074,P0508,P0676,TRUE_NETWORK_EDGE
CASE074,P0676,P0016,TRUE_NETWORK_EDGE
CASE074,P0016,P0500,TRUE_NETWORK_EDGE
CASE074,P0500,P0273,TRUE_NETWORK_EDGE
CASE074,P0273,P0398,TRUE_NETWORK_EDGE
CASE074,P0398,P0910,TRUE_NETWORK_EDGE
CASE074,P0910,P0456,TRUE_NETWORK_EDGE
CASE074,P0456,P0830,TRUE_NETWORK_EDGE
CASE074,P0830,P0361,TRUE_NETWORK_EDGE
CASE074,P0361,P0264,TRUE_NETWORK_EDGE
CASE074,P0264,P0522,TRUE_NETWORK_EDGE
CASE074,P0522,P0285,TRUE_NETWORK_EDGE
CASE074,P0285,P0258,TRUE_NETWORK_EDGE
CASE074,P0258,P0217,TRUE_NETWORK_EDGE
CASE074,P0217,P0651,TRUE_NETWORK_EDGE
CASE074,P0651,P0845,TRUE_NETWORK_EDGE
CASE074,P0845,P0320,TRUE_NETWORK_EDGE
CASE074,P0320,P0529,TRUE_NETWORK_EDGE
CASE074,P0529,P0071,TRUE_NETWORK_EDGE
CASE074,P0071,P0536,TRUE_NETWORK_EDGE
CASE074,P0536,P0523,TRUE_NETWORK_EDGE
CASE074,P0523,P0978,TRUE_NETWORK_EDGE
CASE074,P0978,P0898,TRUE_NETWORK_EDGE
CASE074,P0372,P0511,TRUE_NETWORK_EDGE
CASE075,P0460,P0143,TRUE_NETWORK_EDGE
CASE075,P0571,P0143,TRUE_NETWORK_EDGE
CASE075,P0143,P0014,TRUE_NETWORK_EDGE
CASE075,P0474,P0014,TRUE_NETWORK_EDGE
CASE076,P0947,P0559,TRUE_NETWORK_EDGE
CASE076,P0101,P0771,TRUE_NETWORK_EDGE
CASE076,P0095,P0240,TRUE_NETWORK_EDGE
CASE077,P0664,P0775,TRUE_NETWORK_EDGE
CASE077,P0664,P0968,TRUE_NETWORK_EDGE
CASE077,P0775,P0968,TRUE_NETWORK_EDGE
CASE077,P0775,P0690,TRUE_NETWORK_EDGE
CASE077,P0968,P0690,TRUE_NETWORK_EDGE
CASE077,P0968,P0343,TRUE_NETWORK_EDGE
CASE077,P0690,P0343,TRUE_NETWORK_EDGE
CASE077,P0690,P0649,TRUE_NETWORK_EDGE
CASE077,P0343,P0649,TRUE_NETWORK_EDGE
CASE077,P0343,P0854,TRUE_NETWORK_EDGE
CASE077,P0649,P0854,TRUE_NETWORK_EDGE
CASE077,P0649,P0397,TRUE_NETWORK_EDGE
CASE077,P0854,P0397,TRUE_NETWORK_EDGE
CASE077,P0854,P0144,TRUE_NETWORK_EDGE
CASE077,P0397,P0144,TRUE_NETWORK_EDGE
CASE077,P0397,P0106,TRUE_NETWORK_EDGE
CASE077,P0144,P0106,TRUE_NETWORK_EDGE
CASE077,P0144,P0009,TRUE_NETWORK_EDGE
CASE077,P0106,P0009,TRUE_NETWORK_EDGE
CASE077,P0106,P0541,TRUE_NETWORK_EDGE
CASE077,P0009,P0541,TRUE_NETWORK_EDGE
CASE077,P0009,P0286,TRUE_NETWORK_EDGE
CASE077,P0541,P0286,TRUE_NETWORK_EDGE
CASE077,P0541,P0352,TRUE_NETWORK_EDGE
CASE077,P0286,P0352,TRUE_NETWORK_EDGE
CASE077,P0286,P0169,TRUE_NETWORK_EDGE
CASE077,P0352,P0169,TRUE_NETWORK_EDGE
CASE077,P0352,P0785,TRUE_NETWORK_EDGE
CASE077,P0169,P0785,TRUE_NETWORK_EDGE
CASE077,P0169,P0996,TRUE_NETWORK_EDGE
CASE077,P0785,P0996,TRUE_NETWORK_EDGE
CASE077,P0785,P0572,TRUE_NETWORK_EDGE
CASE077,P0996,P0572,TRUE_NETWORK_EDGE
CASE077,P0996,P0230,TRUE_NETWORK_EDGE
CASE077,P0572,P0230,TRUE_NETWORK_EDGE
CASE077,P0572,P0692,TRUE_NETWORK_EDGE
CASE077,P0230,P0692,TRUE_NETWORK_EDGE
CASE077,P0230,P0705,TRUE_NETWORK_EDGE
CASE077,P0692,P0705,TRUE_NETWORK_EDGE
CASE077,P0692,P0876,TRUE_NETWORK_EDGE
CASE077,P0705,P0876,TRUE_NETWORK_EDGE
CASE077,P0705,P0737,TRUE_NETWORK_EDGE
CASE077,P0876,P0737,TRUE_NETWORK_EDGE
CASE077,P0876,P0904,TRUE_NETWORK_EDGE
CASE077,P0737,P0904,TRUE_NETWORK_EDGE
CASE077,P0737,P0436,TRUE_NETWORK_EDGE
CASE077,P0904,P0436,TRUE_NETWORK_EDGE
CASE077,P0904,P0618,TRUE_NETWORK_EDGE
CASE077,P0436,P0618,TRUE_NETWORK_EDGE
CASE078,P0200,P0092,TRUE_NETWORK_EDGE
CASE078,P0092,P0346,TRUE_NETWORK_EDGE
CASE078,P0346,P0248,TRUE_NETWORK_EDGE
CASE078,P0248,P0856,TRUE_NETWORK_EDGE
CASE078,P0856,P0052,TRUE_NETWORK_EDGE
CASE078,P0052,P0832,TRUE_NETWORK_EDGE
CASE078,P0832,P0445,TRUE_NETWORK_EDGE
CASE078,P0445,P0107,TRUE_NETWORK_EDGE
CASE078,P0107,P0981,TRUE_NETWORK_EDGE
CASE078,P0981,P0801,TRUE_NETWORK_EDGE
CASE078,P0801,P0285,TRUE_NETWORK_EDGE
CASE078,P0285,P0148,TRUE_NETWORK_EDGE
CASE078,P0148,P0833,TRUE_NETWORK_EDGE
CASE078,P0833,P0691,TRUE_NETWORK_EDGE
CASE078,P0691,P0597,TRUE_NETWORK_EDGE
CASE078,P0597,P0864,TRUE_NETWORK_EDGE
CASE078,P0864,P0905,TRUE_NETWORK_EDGE
CASE078,P0905,P0612,TRUE_NETWORK_EDGE
CASE078,P0612,P0777,TRUE_NETWORK_EDGE
CASE078,P0777,P0295,TRUE_NETWORK_EDGE
CASE078,P0295,P0927,TRUE_NETWORK_EDGE
CASE078,P0927,P0619,TRUE_NETWORK_EDGE
CASE078,P0619,P0269,TRUE_NETWORK_EDGE
CASE078,P0269,P0325,TRUE_NETWORK_EDGE
CASE078,P0325,P0711,TRUE_NETWORK_EDGE
CASE078,P0711,P0725,TRUE_NETWORK_EDGE
CASE078,P0725,P0138,TRUE_NETWORK_EDGE
CASE078,P0536,P0985,TRUE_NETWORK_EDGE
CASE078,P0985,P0002,TRUE_NETWORK_EDGE
CASE078,P0002,P0270,TRUE_NETWORK_EDGE
CASE078,P0270,P0240,TRUE_NETWORK_EDGE
CASE078,P0240,P0868,TRUE_NETWORK_EDGE
CASE078,P0868,P0658,TRUE_NETWORK_EDGE
CASE078,P0658,P0524,TRUE_NETWORK_EDGE
CASE078,P0524,P0854,TRUE_NETWORK_EDGE
CASE078,P0854,P0489,TRUE_NETWORK_EDGE
CASE078,P0489,P0036,TRUE_NETWORK_EDGE
CASE078,P0036,P0160,TRUE_NETWORK_EDGE
CASE078,P0160,P0019,TRUE_NETWORK_EDGE
CASE078,P0019,P0694,TRUE_NETWORK_EDGE
CASE078,P0694,P0056,TRUE_NETWORK_EDGE
CASE078,P0056,P0796,TRUE_NETWORK_EDGE
CASE078,P0796,P0328,TRUE_NETWORK_EDGE
CASE078,P0328,P0222,TRUE_NETWORK_EDGE
CASE078,P0222,P0969,TRUE_NETWORK_EDGE
CASE078,P0969,P0010,TRUE_NETWORK_EDGE
CASE078,P0010,P0128,TRUE_NETWORK_EDGE
CASE078,P0128,P0561,TRUE_NETWORK_EDGE
CASE078,P0561,P0341,TRUE_NETWORK_EDGE
CASE078,P0341,P0618,TRUE_NETWORK_EDGE
CASE078,P0618,P0701,TRUE_NETWORK_EDGE
CASE078,P0701,P0474,TRUE_NETWORK_EDGE
CASE078,P0474,P0225,TRUE_NETWORK_EDGE
CASE078,P0225,P0719,TRUE_NETWORK_EDGE
CASE078,P0138,P0536,TRUE_NETWORK_EDGE
CASE079,P0701,P0139,TRUE_NETWORK_EDGE
CASE079,P0701,P0171,TRUE_NETWORK_EDGE
CASE079,P0701,P0267,TRUE_NETWORK_EDGE
CASE079,P0701,P0007,TRUE_NETWORK_EDGE
CASE079,P0701,P0313,TRUE_NETWORK_EDGE
CASE079,P0701,P0769,TRUE_NETWORK_EDGE
CASE079,P0701,P0451,TRUE_NETWORK_EDGE
CASE079,P0701,P0784,TRUE_NETWORK_EDGE
CASE079,P0701,P0108,TRUE_NETWORK_EDGE
CASE079,P0701,P0086,TRUE_NETWORK_EDGE
CASE079,P0701,P0204,TRUE_NETWORK_EDGE
CASE079,P0701,P0507,TRUE_NETWORK_EDGE
CASE079,P0701,P0832,TRUE_NETWORK_EDGE
CASE079,P0701,P0644,TRUE_NETWORK_EDGE
CASE079,P0701,P0837,TRUE_NETWORK_EDGE
CASE079,P0701,P0465,TRUE_NETWORK_EDGE
CASE079,P0701,P0594,TRUE_NETWORK_EDGE
CASE079,P0701,P0373,TRUE_NETWORK_EDGE
CASE079,P0701,P0867,TRUE_NETWORK_EDGE
CASE079,P0701,P0541,TRUE_NETWORK_EDGE
CASE079,P0701,P0066,TRUE_NETWORK_EDGE
CASE079,P0701,P0341,TRUE_NETWORK_EDGE
CASE079,P0701,P0670,TRUE_NETWORK_EDGE
CASE079,P0701,P0745,TRUE_NETWORK_EDGE
CASE079,P0701,P0210,TRUE_NETWORK_EDGE
CASE079,P0701,P0535,TRUE_NETWORK_EDGE
CASE079,P0701,P0704,TRUE_NETWORK_EDGE
CASE079,P0701,P0746,TRUE_NETWORK_EDGE
CASE079,P0701,P0286,TRUE_NETWORK_EDGE
CASE079,P0701,P0367,TRUE_NETWORK_EDGE
CASE079,P0701,P0028,TRUE_NETWORK_EDGE
CASE079,P0701,P0279,TRUE_NETWORK_EDGE
CASE080,P0303,P0779,TRUE_NETWORK_EDGE
CASE080,P0303,P0049,TRUE_NETWORK_EDGE
CASE080,P0303,P0997,TRUE_NETWORK_EDGE
CASE080,P0303,P0881,TRUE_NETWORK_EDGE
CASE080,P0303,P0869,TRUE_NETWORK_EDGE
CASE080,P0303,P0699,TRUE_NETWORK_EDGE
CASE080,P0303,P0105,TRUE_NETWORK_EDGE
CASE080,P0303,P0735,TRUE_NETWORK_EDGE
CASE080,P0303,P0155,TRUE_NETWORK_EDGE
CASE080,P0303,P0131,TRUE_NETWORK_EDGE
CASE080,P0303,P0322,TRUE_NETWORK_EDGE
CASE080,P0303,P0643,TRUE_NETWORK_EDGE
CASE080,P0303,P0026,TRUE_NETWORK_EDGE
CASE080,P0303,P0392,TRUE_NETWORK_EDGE
CASE081,P0582,P0548,TRUE_NETWORK_EDGE
CASE081,P0582,P0117,TRUE_NETWORK_EDGE
CASE081,P0548,P0117,TRUE_NETWORK_EDGE
CASE081,P0548,P0351,TRUE_NETWORK_EDGE
CASE081,P0117,P0351,TRUE_NETWORK_EDGE
CASE081,P0117,P0233,TRUE_NETWORK_EDGE
CASE081,P0351,P0233,TRUE_NETWORK_EDGE
CASE081,P0351,P0979,TRUE_NETWORK_EDGE
CASE081,P0233,P0979,TRUE_NETWORK_EDGE
CASE081,P0233,P0433,TRUE_NETWORK_EDGE
CASE081,P0979,P0433,TRUE_NETWORK_EDGE
CASE081,P0979,P0872,TRUE_NETWORK_EDGE
CASE081,P0433,P0872,TRUE_NETWORK_EDGE
CASE081,P0433,P0789,TRUE_NETWORK_EDGE
CASE081,P0872,P0789,TRUE_NETWORK_EDGE
CASE081,P0872,P0525,TRUE_NETWORK_EDGE
CASE081,P0789,P0525,TRUE_NETWORK_EDGE
CASE081,P0789,P0742,TRUE_NETWORK_EDGE
CASE081,P0525,P0742,TRUE_NETWORK_EDGE
CASE081,P0525,P0493,TRUE_NETWORK_EDGE
CASE081,P0742,P0493,TRUE_NETWORK_EDGE
CASE081,P0742,P0562,TRUE_NETWORK_EDGE
CASE081,P0493,P0562,TRUE_NETWORK_EDGE
CASE081,P0493,P0107,TRUE_NETWORK_EDGE
CASE081,P0562,P0107,TRUE_NETWORK_EDGE
CASE081,P0562,P0891,TRUE_NETWORK_EDGE
CASE081,P0107,P0891,TRUE_NETWORK_EDGE
CASE081,P0107,P0429,TRUE_NETWORK_EDGE
CASE081,P0891,P0429,TRUE_NETWORK_EDGE
CASE081,P0891,P0585,TRUE_NETWORK_EDGE
CASE081,P0429,P0585,TRUE_NETWORK_EDGE
CASE081,P0429,P0620,TRUE_NETWORK_EDGE
CASE081,P0585,P0620,TRUE_NETWORK_EDGE
CASE081,P0585,P0499,TRUE_NETWORK_EDGE
CASE081,P0620,P0499,TRUE_NETWORK_EDGE
CASE081,P0620,P0439,TRUE_NETWORK_EDGE
CASE081,P0499,P0439,TRUE_NETWORK_EDGE
CASE081,P0499,P0075,TRUE_NETWORK_EDGE
CASE081,P0439,P0075,TRUE_NETWORK_EDGE
CASE081,P0439,P0434,TRUE_NETWORK_EDGE
CASE081,P0075,P0434,TRUE_NETWORK_EDGE
CASE081,P0075,P0007,TRUE_NETWORK_EDGE
CASE081,P0434,P0007,TRUE_NETWORK_EDGE
CASE081,P0434,P0679,TRUE_NETWORK_EDGE
CASE081,P0007,P0679,TRUE_NETWORK_EDGE
CASE081,P0007,P0505,TRUE_NETWORK_EDGE
CASE081,P0679,P0505,TRUE_NETWORK_EDGE
CASE081,P0679,P0986,TRUE_NETWORK_EDGE
CASE081,P0505,P0986,TRUE_NETWORK_EDGE
CASE081,P0505,P0946,TRUE_NETWORK_EDGE
CASE081,P0986,P0946,TRUE_NETWORK_EDGE
CASE081,P0986,P0945,TRUE_NETWORK_EDGE
CASE081,P0946,P0945,TRUE_NETWORK_EDGE
CASE081,P0946,P0684,TRUE_NETWORK_EDGE
CASE081,P0945,P0684,TRUE_NETWORK_EDGE
CASE081,P0945,P0420,TRUE_NETWORK_EDGE
CASE081,P0684,P0420,TRUE_NETWORK_EDGE
CASE081,P0684,P0873,TRUE_NETWORK_EDGE
CASE081,P0420,P0873,TRUE_NETWORK_EDGE
CASE081,P0420,P0992,TRUE_NETWORK_EDGE
CASE081,P0873,P0992,TRUE_NETWORK_EDGE
CASE081,P0873,P0566,TRUE_NETWORK_EDGE
CASE081,P0992,P0566,TRUE_NETWORK_EDGE
CASE081,P0992,P0393,TRUE_NETWORK_EDGE
CASE081,P0566,P0393,TRUE_NETWORK_EDGE
