transaction_id,case_id,timestamp,sender_account,receiver_account,amount,transaction_type,location,description
TX0242,CASE006,2025-10-13T03:22:00,ACC0696,ACC0033,16838,legitimate transfer,Patna,Routine payment
TX0243,CASE006,2025-10-17T03:22:00,ACC0141,ACC0680,1162,legitimate transfer,Bengaluru,Routine payment
TX0244,CASE006,2025-10-11T03:22:00,ACC0261,ACC0370,14999,legitimate transfer,Faridabad,Routine payment
TX0245,CASE006,2025-10-30T03:22:00,ACC0508,ACC0671,3914,legitimate transfer,Haridwar,Routine payment
TX0246,CASE006,2025-11-02T03:22:00,ACC0249,ACC0167,8188,legitimate transfer,Ahmedabad,Routine payment
TX0247,CASE006,2025-10-05T03:22:00,ACC0183,ACC0705,9426,legitimate transfer,Haridwar,Routine payment
TX0248,CASE006,2025-10-21T03:22:00,ACC0147,ACC0612,17592,legitimate transfer,Haridwar,Routine payment
TX0249,CASE006,2025-10-22T03:22:00,ACC0589,ACC0460,7666,legitimate transfer,Bhopal,Routine payment
TX0250,CASE006,2025-10-10T03:22:00,ACC0683,ACC0033,19203,legitimate transfer,Delhi,Routine payment
TX0251,CASE006,2025-10-13T03:22:00,ACC0689,ACC0105,8077,legitimate transfer,Bengaluru,Routine payment
TX0252,CASE006,2025-10-30T03:22:00,ACC0476,ACC0619,9705,legitimate transfer,Patna,Routine payment
TX0253,CASE006,2025-10-14T03:22:00,ACC0381,ACC0505,8135,legitimate transfer,Bhopal,Routine payment
TX0254,CASE006,2025-10-09T03:22:00,ACC0617,ACC0603,2469,legitimate transfer,Hyderabad,Routine payment
TX0255,CASE006,2025-10-09T03:22:00,ACC0792,ACC0009,776,legitimate transfer,Ahmedabad,Routine payment
TX0256,CASE006,2025-10-25T03:22:00,ACC0387,ACC0265,5650,legitimate transfer,Ranchi,Routine payment
TX0257,CASE006,2025-10-16T03:22:00,ACC0603,ACC0247,5454,legitimate transfer,Indore,Routine payment
TX0258,CASE006,2025-10-28T03:22:00,ACC0741,ACC0098,2512,legitimate transfer,Ahmedabad,Routine payment
TX0259,CASE006,2025-11-03T03:22:00,ACC0220,ACC0635,2178,legitimate transfer,Surat,Routine payment
TX0260,CASE006,2025-10-21T03:22:00,ACC0238,ACC0587,19560,legitimate transfer,Haridwar,Routine payment
TX0261,CASE006,2025-10-21T03:22:00,ACC0520,ACC0700,18638,legitimate transfer,Hyderabad,Routine payment
TX0262,CASE006,2025-10-18T03:22:00,ACC0353,ACC0635,11799,legitimate transfer,Delhi,Routine payment
TX0263,CASE006,2025-10-26T03:22:00,ACC0666,ACC0587,4898,legitimate transfer,Patna,Routine payment
TX0264,CASE006,2025-10-20T03:22:00,ACC0704,ACC0390,5090,legitimate transfer,Indore,Routine payment
TX0265,CASE006,2025-10-24T03:22:00,ACC0555,ACC0636,6779,legitimate transfer,Chennai,Routine payment
TX0266,CASE006,2025-11-02T03:22:00,ACC0617,ACC0699,12454,legitimate transfer,Mumbai,Routine payment
TX0267,CASE006,2025-10-30T03:22:00,ACC0151,ACC0749,9050,legitimate transfer,Amritsar,Routine payment
TX0268,CASE006,2025-10-11T03:22:00,ACC0433,ACC0181,18389,legitimate transfer,Kolkata,Routine payment
TX0269,CASE006,2025-10-10T03:22:00,ACC0218,ACC0575,14772,legitimate transfer,Ghaziabad,Routine payment
TX0270,CASE006,2025-10-07T03:22:00,ACC0498,ACC0595,10299,legitimate transfer,Chandigarh,Routine payment
TX0271,CASE006,2025-10-10T03:22:00,ACC0589,ACC0178,7544,legitimate transfer,Indore,Routine payment
TX0272,CASE006,2025-10-16T03:22:00,ACC0258,ACC0253,18723,legitimate transfer,Kanpur,Routine payment
TX0273,CASE006,2025-10-29T03:22:00,ACC0257,ACC0051,3091,legitimate transfer,Faridabad,Routine payment
TX0274,CASE006,2025-10-06T03:22:00,ACC0031,ACC0608,18838,legitimate transfer,Mumbai,Routine payment
TX0275,CASE006,2025-10-07T03:22:00,ACC0042,ACC0312,11173,legitimate transfer,Faridabad,Routine payment
TX0276,CASE006,2025-10-16T03:22:00,ACC0644,ACC0329,14821,legitimate transfer,Chandigarh,Routine payment
TX0277,CASE006,2025-10-29T03:22:00,ACC0236,ACC0743,8537,legitimate transfer,Bhopal,Routine payment
TX0278,CASE006,2025-10-22T03:22:00,ACC0319,ACC0672,18012,legitimate transfer,Pune,Routine payment
TX0279,CASE006,2025-10-06T03:22:00,ACC0579,ACC0025,9480,legitimate transfer,Surat,Routine payment
TX0280,CASE006,2025-10-31T03:22:00,ACC0300,ACC0119,16863,legitimate transfer,Kolkata,Routine payment
TX0281,CASE006,2025-10-28T03:22:00,ACC0690,ACC0320,4984,legitimate transfer,Kolkata,Routine payment
TX0282,CASE006,2025-10-24T03:22:00,ACC0619,ACC0151,10321,legitimate transfer,Hyderabad,Routine payment
TX0283,CASE006,2025-10-25T03:22:00,ACC0161,ACC0391,10298,legitimate transfer,Chandigarh,Routine payment
TX0284,CASE006,2025-10-14T03:22:00,ACC0160,ACC0197,6573,legitimate transfer,Ranchi,Routine payment
TX0285,CASE007,2026-05-25T21:03:00,ACC0730,ACC0291,150000,transfer,Bengaluru,Fund transfer
TX0286,CASE007,2026-05-30T21:03:00,ACC0291,ACC0746,235000,transfer,Bengaluru,Fund transfer
TX0287,CASE007,2026-05-30T21:03:00,ACC0746,ACC0079,150000,transfer,Bengaluru,Fund transfer
TX0288,CASE007,2026-05-19T21:03:00,ACC0568,ACC0641,17497,legitimate transfer,Jaipur,Routine payment
TX0289,CASE007,2026-05-18T21:03:00,ACC0253,ACC0753,10306,legitimate transfer,Kolkata,Routine payment
TX0290,CASE007,2026-05-14T21:03:00,ACC0178,ACC0758,19238,legitimate transfer,Amritsar,Routine payment
TX0291,CASE007,2026-05-21T21:03:00,ACC0282,ACC0575,4392,legitimate transfer,Kanpur,Routine payment
TX0292,CASE007,2026-05-07T21:03:00,ACC0419,ACC0232,552,legitimate transfer,Bhubaneswar,Routine payment
TX0293,CASE007,2026-05-27T21:03:00,ACC0249,ACC0399,19163,legitimate transfer,Pune,Routine payment
TX0294,CASE007,2026-05-25T21:03:00,ACC0756,ACC0218,1933,legitimate transfer,Delhi,Routine payment
TX0295,CASE007,2026-05-13T21:03:00,ACC0110,ACC0221,15452,legitimate transfer,Mumbai,Routine payment
TX0296,CASE007,2026-05-26T21:03:00,ACC0151,ACC0734,8892,legitimate transfer,Dehradun,Routine payment
TX0297,CASE007,2026-05-29T21:03:00,ACC0331,ACC0134,1458,legitimate transfer,Ghaziabad,Routine payment
TX0298,CASE007,2026-04-30T21:03:00,ACC0003,ACC0116,13746,legitimate transfer,Faridabad,Routine payment
TX0299,CASE007,2026-05-21T21:03:00,ACC0444,ACC0397,14676,legitimate transfer,Ghaziabad,Routine payment
TX0300,CASE007,2026-05-12T21:03:00,ACC0414,ACC0795,580,legitimate transfer,Indore,Routine payment
TX0301,CASE007,2026-05-19T21:03:00,ACC0675,ACC0414,10564,legitimate transfer,Jaipur,Routine payment
TX0302,CASE007,2026-05-10T21:03:00,ACC0214,ACC0787,1593,legitimate transfer,Ghaziabad,Routine payment
TX0303,CASE007,2026-05-14T21:03:00,ACC0519,ACC0535,7038,legitimate transfer,Kanpur,Routine payment
TX0304,CASE007,2026-05-06T21:03:00,ACC0499,ACC0493,13943,legitimate transfer,Noida,Routine payment
TX0305,CASE007,2026-05-08T21:03:00,ACC0044,ACC0798,16315,legitimate transfer,Chandigarh,Routine payment
TX0306,CASE007,2026-05-06T21:03:00,ACC0730,ACC0682,7592,legitimate transfer,Indore,Routine payment
TX0307,CASE007,2026-05-15T21:03:00,ACC0055,ACC0072,18725,legitimate transfer,Jaipur,Routine payment
TX0308,CASE007,2026-04-30T21:03:00,ACC0209,ACC0112,4249,legitimate transfer,Pune,Routine payment
TX0309,CASE007,2026-05-07T21:03:00,ACC0687,ACC0195,15340,legitimate transfer,Dehradun,Routine payment
TX0310,CASE007,2026-05-14T21:03:00,ACC0318,ACC0495,1909,legitimate transfer,Ludhiana,Routine payment
TX0311,CASE007,2026-05-11T21:03:00,ACC0352,ACC0412,1492,legitimate transfer,Mumbai,Routine payment
TX0312,CASE007,2026-05-22T21:03:00,ACC0455,ACC0200,12141,legitimate transfer,Gurugram,Routine payment
TX0313,CASE007,2026-05-23T21:03:00,ACC0022,ACC0172,3048,legitimate transfer,Bhubaneswar,Routine payment
TX0314,CASE007,2026-05-12T21:03:00,ACC0711,ACC0642,5074,legitimate transfer,Hyderabad,Routine payment
TX0315,CASE007,2026-04-30T21:03:00,ACC0592,ACC0536,11775,legitimate transfer,Lucknow,Routine payment
TX0316,CASE007,2026-05-17T21:03:00,ACC0413,ACC0570,12200,legitimate transfer,Bhopal,Routine payment
TX0317,CASE007,2026-05-13T21:03:00,ACC0042,ACC0315,6194,legitimate transfer,Hyderabad,Routine payment
TX0318,CASE007,2026-05-15T21:03:00,ACC0612,ACC0604,15806,legitimate transfer,Gurugram,Routine payment
TX0319,CASE007,2026-05-14T21:03:00,ACC0329,ACC0784,1116,legitimate transfer,Surat,Routine payment
TX0320,CASE007,2026-05-26T21:03:00,ACC0467,ACC0694,9362,legitimate transfer,Lucknow,Routine payment
TX0321,CASE007,2026-05-28T21:03:00,ACC0228,ACC0653,14674,legitimate transfer,Gurugram,Routine payment
TX0322,CASE007,2026-05-11T21:03:00,ACC0577,ACC0667,13962,legitimate transfer,Ghaziabad,Routine payment
TX0323,CASE007,2026-05-19T21:03:00,ACC0573,ACC0063,11855,legitimate transfer,Hyderabad,Routine payment
TX0324,CASE007,2026-05-03T21:03:00,ACC0131,ACC0660,3205,legitimate transfer,Hyderabad,Routine payment
TX0325,CASE007,2026-05-03T21:03:00,ACC0628,ACC0661,18598,legitimate transfer,Kanpur,Routine payment
TX0326,CASE007,2026-05-27T21:03:00,ACC0424,ACC0797,5968,legitimate transfer,Indore,Routine payment
TX0327,CASE007,2026-05-16T21:03:00,ACC0694,ACC0710,2482,legitimate transfer,Bengaluru,Routine payment
TX0328,CASE007,2026-05-23T21:03:00,ACC0487,ACC0215,4366,legitimate transfer,Hyderabad,Routine payment
TX0329,CASE007,2026-04-30T21:03:00,ACC0082,ACC0199,5549,legitimate transfer,Faridabad,Routine payment
TX0330,CASE007,2026-05-17T21:03:00,ACC0289,ACC0340,5077,legitimate transfer,Surat,Routine payment
TX0331,CASE007,2026-05-04T21:03:00,ACC0075,ACC0651,16919,legitimate transfer,Chandigarh,Routine payment
TX0332,CASE007,2026-05-13T21:03:00,ACC0541,ACC0216,10046,legitimate transfer,Faridabad,Routine payment
TX0333,CASE008,2025-08-11T02:17:00,ACC0232,ACC0563,235000,transfer,Ranchi,Fund transfer
TX0334,CASE008,2025-08-12T02:17:00,ACC0563,ACC0152,150000,transfer,Ranchi,Fund transfer
TX0335,CASE008,2025-08-08T02:17:00,ACC0152,ACC0422,82000,transfer,Ranchi,Fund transfer
TX0336,CASE008,2025-07-26T02:17:00,ACC0307,ACC0138,8856,legitimate transfer,Indore,Routine payment
TX0337,CASE008,2025-08-07T02:17:00,ACC0778,ACC0525,15250,legitimate transfer,Noida,Routine payment
TX0338,CASE008,2025-07-27T02:17:00,ACC0728,ACC0369,15372,legitimate transfer,Noida,Routine payment
TX0339,CASE008,2025-07-25T02:17:00,ACC0001,ACC0022,11212,legitimate transfer,Pune,Routine payment
TX0340,CASE008,2025-08-10T02:17:00,ACC0746,ACC0752,17137,legitimate transfer,Dehradun,Routine payment
TX0341,CASE008,2025-08-12T02:17:00,ACC0172,ACC0253,17810,legitimate transfer,Kanpur,Routine payment
TX0342,CASE008,2025-07-30T02:17:00,ACC0210,ACC0747,10941,legitimate transfer,Bhopal,Routine payment
TX0343,CASE008,2025-08-11T02:17:00,ACC0688,ACC0393,19001,legitimate transfer,Ludhiana,Routine payment
TX0344,CASE008,2025-07-15T02:17:00,ACC0142,ACC0788,16010,legitimate transfer,Agra,Routine payment
TX0345,CASE008,2025-07-29T02:17:00,ACC0415,ACC0247,5731,legitimate transfer,Haridwar,Routine payment
TX0346,CASE008,2025-07-30T02:17:00,ACC0617,ACC0280,15434,legitimate transfer,Dehradun,Routine payment
TX0347,CASE008,2025-08-13T02:17:00,ACC0534,ACC0798,2772,legitimate transfer,Bhubaneswar,Routine payment
TX0348,CASE008,2025-08-13T02:17:00,ACC0563,ACC0649,14075,legitimate transfer,Gurugram,Routine payment
TX0349,CASE008,2025-08-09T02:17:00,ACC0504,ACC0329,13204,legitimate transfer,Kanpur,Routine payment
TX0350,CASE008,2025-07-29T02:17:00,ACC0708,ACC0266,14766,legitimate transfer,Bhubaneswar,Routine payment
TX0351,CASE008,2025-08-02T02:17:00,ACC0120,ACC0346,19195,legitimate transfer,Patna,Routine payment
TX0352,CASE008,2025-07-26T02:17:00,ACC0232,ACC0101,8508,legitimate transfer,Haridwar,Routine payment
TX0353,CASE008,2025-08-13T02:17:00,ACC0298,ACC0487,2714,legitimate transfer,Gurugram,Routine payment
TX0354,CASE008,2025-07-22T02:17:00,ACC0483,ACC0673,7731,legitimate transfer,Kolkata,Routine payment
TX0355,CASE008,2025-07-28T02:17:00,ACC0312,ACC0395,10273,legitimate transfer,Agra,Routine payment
TX0356,CASE008,2025-07-22T02:17:00,ACC0344,ACC0140,16869,legitimate transfer,Gurugram,Routine payment
TX0357,CASE008,2025-08-09T02:17:00,ACC0272,ACC0129,2418,legitimate transfer,Amritsar,Routine payment
TX0358,CASE008,2025-07-27T02:17:00,ACC0662,ACC0241,5957,legitimate transfer,Mumbai,Routine payment
TX0359,CASE008,2025-08-07T02:17:00,ACC0643,ACC0153,10695,legitimate transfer,Gurugram,Routine payment
TX0360,CASE008,2025-08-02T02:17:00,ACC0555,ACC0678,13669,legitimate transfer,Lucknow,Routine payment
TX0361,CASE008,2025-07-18T02:17:00,ACC0275,ACC0509,1983,legitimate transfer,Lucknow,Routine payment
TX0362,CASE008,2025-08-13T02:17:00,ACC0479,ACC0493,11744,legitimate transfer,Ahmedabad,Routine payment
TX0363,CASE008,2025-07-30T02:17:00,ACC0569,ACC0260,17788,legitimate transfer,Chennai,Routine payment
TX0364,CASE008,2025-07-30T02:17:00,ACC0742,ACC0416,3392,legitimate transfer,Surat,Routine payment
TX0365,CASE008,2025-07-21T02:17:00,ACC0146,ACC0010,5874,legitimate transfer,Haridwar,Routine payment
TX0366,CASE008,2025-07-16T02:17:00,ACC0789,ACC0399,1455,legitimate transfer,Gurugram,Routine payment
TX0367,CASE008,2025-08-13T02:17:00,ACC0686,ACC0056,4881,legitimate transfer,Chennai,Routine payment
TX0368,CASE008,2025-07-30T02:17:00,ACC0215,ACC0650,16691,legitimate transfer,Mumbai,Routine payment
TX0369,CASE008,2025-07-22T02:17:00,ACC0110,ACC0331,18234,legitimate transfer,Faridabad,Routine payment
TX0370,CASE008,2025-08-02T02:17:00,ACC0207,ACC0452,3850,legitimate transfer,Faridabad,Routine payment
TX0371,CASE008,2025-07-28T02:17:00,ACC0161,ACC0497,16678,legitimate transfer,Dehradun,Routine payment
TX0372,CASE008,2025-08-10T02:17:00,ACC0051,ACC0022,17403,legitimate transfer,Surat,Routine payment
TX0373,CASE008,2025-07-20T02:17:00,ACC0682,ACC0268,8282,legitimate transfer,Patna,Routine payment
TX0374,CASE008,2025-08-06T02:17:00,ACC0131,ACC0785,1312,legitimate transfer,Gurugram,Routine payment
TX0375,CASE008,2025-08-07T02:17:00,ACC0541,ACC0747,1071,legitimate transfer,Hyderabad,Routine payment
TX0376,CASE008,2025-08-05T02:17:00,ACC0689,ACC0260,4412,legitimate transfer,Pune,Routine payment
TX0377,CASE008,2025-07-20T02:17:00,ACC0018,ACC0587,3529,legitimate transfer,Ghaziabad,Routine payment
TX0378,CASE008,2025-08-01T02:17:00,ACC0157,ACC0607,509,legitimate transfer,Bhopal,Routine payment
TX0379,CASE008,2025-08-05T02:17:00,ACC0524,ACC0571,13596,legitimate transfer,Kolkata,Routine payment
TX0380,CASE008,2025-07-24T02:17:00,ACC0496,ACC0028,5106,legitimate transfer,Ludhiana,Routine payment
TX0381,CASE009,2026-07-19T12:03:00,ACC0194,ACC0521,82000,transfer,Noida,Fund transfer
TX0382,CASE009,2026-07-16T12:03:00,ACC0521,ACC0217,235000,transfer,Noida,Fund transfer
TX0383,CASE009,2026-07-03T12:03:00,ACC0691,ACC0433,17230,legitimate transfer,Delhi,Routine payment
TX0384,CASE009,2026-07-14T12:03:00,ACC0535,ACC0235,10109,legitimate transfer,Ghaziabad,Routine payment
TX0385,CASE009,2026-07-09T12:03:00,ACC0423,ACC0274,15455,legitimate transfer,Gurugram,Routine payment
TX0386,CASE009,2026-07-01T12:03:00,ACC0333,ACC0646,14273,legitimate transfer,Delhi,Routine payment
TX0387,CASE009,2026-06-24T12:03:00,ACC0041,ACC0425,11198,legitimate transfer,Noida,Routine payment
TX0388,CASE009,2026-06-21T12:03:00,ACC0318,ACC0561,15077,legitimate transfer,Bhopal,Routine payment
TX0389,CASE009,2026-06-26T12:03:00,ACC0787,ACC0623,17350,legitimate transfer,Haridwar,Routine payment
TX0390,CASE009,2026-06-29T12:03:00,ACC0102,ACC0208,18209,legitimate transfer,Haridwar,Routine payment
TX0391,CASE009,2026-07-05T12:03:00,ACC0190,ACC0265,7135,legitimate transfer,Mumbai,Routine payment
TX0392,CASE009,2026-07-14T12:03:00,ACC0096,ACC0423,19873,legitimate transfer,Ghaziabad,Routine payment
TX0393,CASE009,2026-07-19T12:03:00,ACC0708,ACC0507,9241,legitimate transfer,Ranchi,Routine payment
TX0394,CASE009,2026-07-05T12:03:00,ACC0546,ACC0728,1285,legitimate transfer,Kanpur,Routine payment
TX0395,CASE009,2026-06-22T12:03:00,ACC0692,ACC0113,6576,legitimate transfer,Bhopal,Routine payment
TX0396,CASE009,2026-06-21T12:03:00,ACC0515,ACC0571,4398,legitimate transfer,Bengaluru,Routine payment
TX0397,CASE009,2026-07-06T12:03:00,ACC0666,ACC0103,6188,legitimate transfer,Surat,Routine payment
TX0398,CASE009,2026-07-10T12:03:00,ACC0695,ACC0745,4837,legitimate transfer,Ludhiana,Routine payment
TX0399,CASE009,2026-07-02T12:03:00,ACC0409,ACC0047,9011,legitimate transfer,Ludhiana,Routine payment
TX0400,CASE009,2026-07-06T12:03:00,ACC0206,ACC0587,10155,legitimate transfer,Mumbai,Routine payment
TX0401,CASE009,2026-07-05T12:03:00,ACC0405,ACC0656,9139,legitimate transfer,Haridwar,Routine payment
TX0402,CASE009,2026-07-11T12:03:00,ACC0403,ACC0443,17968,legitimate transfer,Lucknow,Routine payment
TX0403,CASE009,2026-07-11T12:03:00,ACC0072,ACC0752,18792,legitimate transfer,Ranchi,Routine payment
TX0404,CASE009,2026-06-30T12:03:00,ACC0731,ACC0791,5918,legitimate transfer,Agra,Routine payment
TX0405,CASE009,2026-06-25T12:03:00,ACC0468,ACC0523,9273,legitimate transfer,Bhopal,Routine payment
TX0406,CASE009,2026-07-18T12:03:00,ACC0310,ACC0462,8423,legitimate transfer,Amritsar,Routine payment
TX0407,CASE009,2026-07-05T12:03:00,ACC0063,ACC0466,9828,legitimate transfer,Pune,Routine payment
TX0408,CASE009,2026-06-21T12:03:00,ACC0272,ACC0272,19849,legitimate transfer,Kolkata,Routine payment
TX0409,CASE009,2026-07-18T12:03:00,ACC0779,ACC0711,17164,legitimate transfer,Bhubaneswar,Routine payment
TX0410,CASE009,2026-07-04T12:03:00,ACC0389,ACC0434,10435,legitimate transfer,Haridwar,Routine payment
TX0411,CASE009,2026-07-11T12:03:00,ACC0285,ACC0253,17585,legitimate transfer,Ahmedabad,Routine payment
TX0412,CASE009,2026-07-21T12:03:00,ACC0608,ACC0363,11207,legitimate transfer,Dehradun,Routine payment
TX0413,CASE009,2026-06-22T12:03:00,ACC0409,ACC0584,13979,legitimate transfer,Noida,Routine payment
TX0414,CASE009,2026-06-30T12:03:00,ACC0271,ACC0298,16681,legitimate transfer,Noida,Routine payment
TX0415,CASE009,2026-07-17T12:03:00,ACC0651,ACC0771,12828,legitimate transfer,Pune,Routine payment
TX0416,CASE009,2026-06-22T12:03:00,ACC0762,ACC0474,3417,legitimate transfer,Kanpur,Routine payment
TX0417,CASE009,2026-06-26T12:03:00,ACC0536,ACC0436,9166,legitimate transfer,Chennai,Routine payment
TX0418,CASE009,2026-07-02T12:03:00,ACC0604,ACC0718,14874,legitimate transfer,Faridabad,Routine payment
TX0419,CASE009,2026-07-15T12:03:00,ACC0010,ACC0023,9018,legitimate transfer,Hyderabad,Routine payment
TX0420,CASE009,2026-06-28T12:03:00,ACC0418,ACC0519,4123,legitimate transfer,Ranchi,Routine payment
TX0421,CASE009,2026-06-28T12:03:00,ACC0132,ACC0478,13841,legitimate transfer,Haridwar,Routine payment
TX0422,CASE009,2026-06-27T12:03:00,ACC0272,ACC0278,15761,legitimate transfer,Dehradun,Routine payment
TX0423,CASE009,2026-06-29T12:03:00,ACC0008,ACC0475,3868,legitimate transfer,Pune,Routine payment
TX0424,CASE009,2026-06-22T12:03:00,ACC0437,ACC0297,19994,legitimate transfer,Noida,Routine payment
TX0425,CASE009,2026-07-05T12:03:00,ACC0584,ACC0616,5127,legitimate transfer,Agra,Routine payment
TX0426,CASE009,2026-07-01T12:03:00,ACC0356,ACC0278,8690,legitimate transfer,Chennai,Routine payment
TX0427,CASE009,2026-07-14T12:03:00,ACC0456,ACC0739,1218,legitimate transfer,Ahmedabad,Routine payment
TX0428,CASE010,2025-10-04T05:38:00,ACC0196,ACC0164,150000,transfer,Surat,Fund transfer
TX0429,CASE010,2025-10-05T05:38:00,ACC0164,ACC0599,235000,transfer,Surat,Fund transfer
TX0430,CASE010,2025-10-06T05:38:00,ACC0599,ACC0549,82000,transfer,Surat,Fund transfer
TX0431,CASE010,2025-10-08T05:38:00,ACC0549,ACC0333,49500,transfer,Surat,Fund transfer
TX0432,CASE010,2025-09-26T05:38:00,ACC0018,ACC0350,18260,legitimate transfer,Delhi,Routine payment
TX0433,CASE010,2025-09-22T05:38:00,ACC0109,ACC0443,3270,legitimate transfer,Amritsar,Routine payment
TX0434,CASE010,2025-09-17T05:38:00,ACC0478,ACC0486,9563,legitimate transfer,Lucknow,Routine payment
TX0435,CASE010,2025-09-21T05:38:00,ACC0728,ACC0148,10958,legitimate transfer,Ghaziabad,Routine payment
TX0436,CASE010,2025-09-28T05:38:00,ACC0290,ACC0336,6660,legitimate transfer,Ludhiana,Routine payment
TX0437,CASE010,2025-09-18T05:38:00,ACC0660,ACC0351,7783,legitimate transfer,Ludhiana,Routine payment
TX0438,CASE010,2025-09-28T05:38:00,ACC0497,ACC0213,10754,legitimate transfer,Chandigarh,Routine payment
TX0439,CASE010,2025-09-26T05:38:00,ACC0531,ACC0758,7908,legitimate transfer,Delhi,Routine payment
TX0440,CASE010,2025-09-29T05:38:00,ACC0231,ACC0046,4715,legitimate transfer,Indore,Routine payment
TX0441,CASE010,2025-10-02T05:38:00,ACC0741,ACC0195,6843,legitimate transfer,Agra,Routine payment
TX0442,CASE010,2025-09-16T05:38:00,ACC0640,ACC0646,10771,legitimate transfer,Noida,Routine payment
TX0443,CASE010,2025-09-16T05:38:00,ACC0391,ACC0793,8537,legitimate transfer,Bhopal,Routine payment
TX0444,CASE010,2025-09-22T05:38:00,ACC0193,ACC0259,15532,legitimate transfer,Hyderabad,Routine payment
TX0445,CASE010,2025-09-12T05:38:00,ACC0410,ACC0632,18677,legitimate transfer,Kanpur,Routine payment
TX0446,CASE010,2025-09-26T05:38:00,ACC0016,ACC0511,2717,legitimate transfer,Ghaziabad,Routine payment
TX0447,CASE010,2025-09-10T05:38:00,ACC0255,ACC0155,5702,legitimate transfer,Pune,Routine payment
TX0448,CASE010,2025-09-09T05:38:00,ACC0022,ACC0521,12522,legitimate transfer,Lucknow,Routine payment
TX0449,CASE010,2025-09-21T05:38:00,ACC0708,ACC0424,12492,legitimate transfer,Ahmedabad,Routine payment
TX0450,CASE010,2025-09-16T05:38:00,ACC0227,ACC0296,14689,legitimate transfer,Bhopal,Routine payment
