cdr_id,case_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,tower_location_id
CDR0309,CASE002,PH1049,PH0638,2026-04-17T17:17:00,259,sms,LOC0021
CDR0310,CASE002,PH1049,PH0142,2026-04-18T21:17:00,191,sms,LOC0217
CDR0311,CASE002,PH1049,PH0142,2026-04-20T02:17:00,95,sms,LOC0200
CDR0312,CASE002,PH1049,PH0142,2026-04-18T08:17:00,66,voice,LOC0251
CDR0313,CASE002,PH1049,PH0142,2026-04-19T17:17:00,337,voice,LOC0217
CDR0314,CASE002,PH1049,PH0142,2026-04-13T10:17:00,244,voice,LOC0157
CDR0315,CASE002,PH1049,PH0142,2026-04-13T14:17:00,606,sms,LOC0149
CDR0316,CASE002,PH1049,PH1062,2026-04-18T11:17:00,767,voice,LOC0247
CDR0317,CASE002,PH1049,PH1062,2026-04-19T01:17:00,277,voice,LOC0241
CDR0318,CASE002,PH1049,PH1062,2026-04-16T05:17:00,376,voice,LOC0100
CDR0319,CASE002,PH1049,PH1062,2026-04-16T13:17:00,505,sms,LOC0198
CDR0320,CASE002,PH1049,PH0977,2026-04-18T04:17:00,483,voice,LOC0127
CDR0321,CASE002,PH1049,PH0977,2026-04-16T11:17:00,854,sms,LOC0215
CDR0322,CASE002,PH1049,PH0977,2026-04-16T22:17:00,567,voice,LOC0087
CDR0323,CASE002,PH1049,PH0977,2026-04-21T02:17:00,189,sms,LOC0147
CDR0324,CASE002,PH1049,PH0977,2026-04-15T12:17:00,588,voice,LOC0082
CDR0325,CASE002,PH1049,PH1120,2026-04-21T18:17:00,716,voice,LOC0070
CDR0326,CASE002,PH1049,PH1120,2026-04-17T11:17:00,389,sms,LOC0038
CDR0327,CASE002,PH1049,PH1120,2026-04-17T14:17:00,178,sms,LOC0128
CDR0328,CASE002,PH1049,PH1120,2026-04-17T22:17:00,706,voice,LOC0136
CDR0329,CASE002,PH1049,PH1048,2026-04-15T20:17:00,323,sms,LOC0251
CDR0330,CASE002,PH1049,PH1048,2026-04-19T21:17:00,295,voice,LOC0059
CDR0331,CASE002,PH1049,PH1048,2026-04-22T00:17:00,105,voice,LOC0160
CDR0332,CASE002,PH1049,PH1102,2026-04-22T02:17:00,834,voice,LOC0185
CDR0333,CASE002,PH1049,PH1102,2026-04-21T04:17:00,795,sms,LOC0068
CDR0334,CASE002,PH1049,PH1102,2026-04-19T17:17:00,30,voice,LOC0112
CDR0335,CASE002,PH1049,PH1102,2026-04-21T18:17:00,688,voice,LOC0284
CDR0336,CASE002,PH1049,PH1102,2026-04-14T14:17:00,165,voice,LOC0087
CDR0337,CASE002,PH1049,PH1102,2026-04-16T19:17:00,423,sms,LOC0028
CDR0338,CASE002,PH1049,PH0056,2026-04-15T09:17:00,635,voice,LOC0001
CDR0339,CASE002,PH1049,PH0056,2026-04-22T21:17:00,561,voice,LOC0138
CDR0340,CASE002,PH1049,PH0056,2026-04-16T02:17:00,683,voice,LOC0171
CDR0341,CASE002,PH1049,PH0896,2026-04-18T15:17:00,422,voice,LOC0145
CDR0342,CASE002,PH1049,PH0896,2026-04-20T23:17:00,299,voice,LOC0185
CDR0343,CASE002,PH1049,PH0896,2026-04-21T02:17:00,343,voice,LOC0081
CDR0344,CASE002,PH1049,PH0896,2026-04-19T15:17:00,645,sms,LOC0117
CDR0345,CASE002,PH1049,PH0267,2026-04-18T07:17:00,565,voice,LOC0127
CDR0346,CASE002,PH1049,PH0267,2026-04-15T20:17:00,260,voice,LOC0186
CDR0347,CASE002,PH1049,PH0267,2026-04-18T07:17:00,280,voice,LOC0197
CDR0348,CASE002,PH1049,PH0267,2026-04-15T08:17:00,117,voice,LOC0267
CDR0349,CASE002,PH1049,PH0267,2026-04-21T17:17:00,606,voice,LOC0196
CDR0350,CASE002,PH1049,PH0267,2026-04-15T07:17:00,357,sms,LOC0132
CDR0351,CASE002,PH1049,PH0775,2026-04-15T01:17:00,345,voice,LOC0196
CDR0352,CASE002,PH1049,PH0775,2026-04-21T05:17:00,821,voice,LOC0203
CDR0353,CASE002,PH1049,PH0775,2026-04-16T21:17:00,808,voice,LOC0015
CDR0354,CASE002,PH1049,PH0775,2026-04-22T12:17:00,834,voice,LOC0049
CDR0355,CASE002,PH1049,PH0207,2026-04-17T08:17:00,616,voice,LOC0207
CDR0356,CASE002,PH1049,PH0207,2026-04-21T16:17:00,477,sms,LOC0147
CDR0357,CASE002,PH0074,PH1139,2026-04-21T08:17:00,591,voice,LOC0070
CDR0358,CASE002,PH0095,PH0591,2026-04-05T04:17:00,63,voice,LOC0241
CDR0359,CASE002,PH0004,PH0318,2026-04-13T21:17:00,558,sms,LOC0206
CDR0360,CASE002,PH0790,PH1115,2026-04-18T10:17:00,452,sms,LOC0216
CDR0361,CASE002,PH0641,PH0084,2026-04-11T03:17:00,21,voice,LOC0140
CDR0362,CASE002,PH0977,PH0738,2026-04-15T07:17:00,405,sms,LOC0178
CDR0363,CASE002,PH1048,PH0172,2026-04-05T08:17:00,447,voice,LOC0180
CDR0364,CASE002,PH1066,PH0054,2026-04-12T10:17:00,353,sms,LOC0216
CDR0365,CASE002,PH1049,PH1081,2026-04-19T10:17:00,572,voice,LOC0028
CDR0366,CASE002,PH0372,PH0391,2026-04-02T23:17:00,586,sms,LOC0297
CDR0367,CASE002,PH0372,PH1112,2026-04-10T10:17:00,127,sms,LOC0192
CDR0368,CASE002,PH0775,PH1023,2026-04-15T05:17:00,557,voice,LOC0295
CDR0369,CASE002,PH1067,PH1041,2026-04-14T17:17:00,54,sms,LOC0224
CDR0370,CASE002,PH1068,PH0605,2026-04-03T18:17:00,470,voice,LOC0203
CDR0371,CASE002,PH1062,PH0133,2026-04-07T00:17:00,57,voice,LOC0276
CDR0372,CASE002,PH1075,PH0877,2026-04-11T13:17:00,514,voice,LOC0193
CDR0373,CASE002,PH0056,PH0030,2026-04-03T16:17:00,526,voice,LOC0297
CDR0374,CASE002,PH0977,PH0983,2026-04-12T06:17:00,117,voice,LOC0126
CDR0375,CASE002,PH0777,PH0140,2026-04-07T01:17:00,436,voice,LOC0180
CDR0376,CASE002,PH0777,PH0903,2026-04-17T10:17:00,252,voice,LOC0122
CDR0377,CASE002,PH0850,PH0981,2026-04-22T15:17:00,338,voice,LOC0012
CDR0378,CASE002,PH0790,PH1134,2026-04-14T08:17:00,451,voice,LOC0282
CDR0379,CASE002,PH0020,PH0119,2026-04-08T12:17:00,457,voice,LOC0031
CDR0380,CASE002,PH0896,PH1137,2026-04-11T17:17:00,326,voice,LOC0158
CDR0381,CASE002,PH0142,PH0962,2026-04-19T02:17:00,499,voice,LOC0012
CDR0382,CASE002,PH1048,PH0169,2026-04-17T19:17:00,235,voice,LOC0169
CDR0383,CASE002,PH0004,PH0945,2026-04-22T08:17:00,217,sms,LOC0093
CDR0384,CASE002,PH0482,PH0571,2026-04-21T21:17:00,283,voice,LOC0234
CDR0385,CASE002,PH0641,PH0706,2026-04-10T03:17:00,37,voice,LOC0038
CDR0386,CASE002,PH0070,PH0797,2026-04-15T14:17:00,377,sms,LOC0193
CDR0387,CASE002,PH0095,PH0691,2026-04-05T15:17:00,206,sms,LOC0234
CDR0388,CASE002,PH0070,PH0125,2026-04-11T17:17:00,396,voice,LOC0183
CDR0389,CASE002,PH0977,PH1160,2026-04-10T12:17:00,450,voice,LOC0121
CDR0390,CASE002,PH1075,PH1109,2026-04-03T08:17:00,349,sms,LOC0210
CDR0391,CASE002,PH0020,PH1111,2026-04-09T06:17:00,95,sms,LOC0298
CDR0392,CASE002,PH0641,PH0349,2026-04-22T02:17:00,277,voice,LOC0273
CDR0393,CASE002,PH0074,PH0053,2026-04-15T01:17:00,503,sms,LOC0279
CDR0394,CASE002,PH0606,PH0208,2026-04-05T22:17:00,140,voice,LOC0046
CDR0395,CASE002,PH0070,PH0829,2026-04-07T09:17:00,524,voice,LOC0246
CDR0396,CASE002,PH0896,PH0679,2026-04-03T18:17:00,98,sms,LOC0147
CDR0397,CASE002,PH0372,PH0537,2026-04-22T14:17:00,171,sms,LOC0286
CDR0398,CASE002,PH0020,PH0776,2026-04-17T22:17:00,250,sms,LOC0208
CDR0399,CASE002,PH0850,PH0494,2026-04-14T19:17:00,112,voice,LOC0061
CDR0400,CASE002,PH0372,PH0145,2026-04-20T10:17:00,484,voice,LOC0102
CDR0401,CASE002,PH0605,PH1048,2026-04-22T09:17:00,208,voice,LOC0239
CDR0402,CASE002,PH0207,PH0828,2026-04-11T08:17:00,48,voice,LOC0035
CDR0403,CASE002,PH0004,PH0579,2026-04-18T03:17:00,584,sms,LOC0175
CDR0404,CASE002,PH1062,PH0974,2026-04-09T21:17:00,175,voice,LOC0156
CDR0405,CASE002,PH0605,PH0546,2026-04-06T14:17:00,496,voice,LOC0180
CDR0406,CASE002,PH0790,PH1112,2026-04-19T10:17:00,418,sms,LOC0166
CDR0407,CASE002,PH0896,PH0459,2026-04-07T01:17:00,527,sms,LOC0221
CDR0408,CASE002,PH0032,PH0269,2026-04-03T07:17:00,136,sms,LOC0039
CDR0409,CASE002,PH0605,PH0573,2026-04-12T16:17:00,78,sms,LOC0275
CDR0410,CASE002,PH0056,PH0051,2026-04-22T20:17:00,410,voice,LOC0235
CDR0411,CASE002,PH0605,PH0405,2026-04-16T01:17:00,337,sms,LOC0125
CDR0412,CASE002,PH0366,PH0318,2026-04-02T16:17:00,538,voice,LOC0196
CDR0413,CASE002,PH1066,PH0115,2026-04-21T18:17:00,17,sms,LOC0211
CDR0414,CASE002,PH0482,PH0546,2026-04-10T16:17:00,528,voice,LOC0003
CDR0415,CASE002,PH0641,PH0725,2026-04-21T00:17:00,389,sms,LOC0205
CDR0416,CASE002,PH0896,PH0349,2026-04-22T20:17:00,514,voice,LOC0105
CDR0417,CASE002,PH0482,PH0169,2026-04-21T13:17:00,336,voice,LOC0141
CDR0418,CASE002,PH1062,PH0085,2026-04-14T11:17:00,508,sms,LOC0085
CDR0419,CASE002,PH1063,PH0674,2026-04-10T22:17:00,218,sms,LOC0160
CDR0420,CASE002,PH1063,PH0243,2026-04-02T20:17:00,402,sms,LOC0280
CDR0421,CASE002,PH1075,PH0852,2026-04-03T08:17:00,83,sms,LOC0073
CDR0422,CASE002,PH0142,PH0597,2026-04-04T15:17:00,260,sms,LOC0268
CDR0423,CASE002,PH1067,PH0779,2026-04-07T12:17:00,323,voice,LOC0154
CDR0424,CASE002,PH0896,PH0815,2026-04-19T09:17:00,518,voice,LOC0115
CDR0425,CASE002,PH1102,PH0478,2026-04-19T19:17:00,252,voice,LOC0298
CDR0426,CASE002,PH0850,PH0888,2026-04-11T09:17:00,257,sms,LOC0013
CDR0427,CASE002,PH1075,PH1158,2026-04-20T01:17:00,495,voice,LOC0185
CDR0428,CASE002,PH0074,PH0915,2026-04-06T07:17:00,533,voice,LOC0091
CDR0429,CASE002,PH0142,PH0517,2026-04-14T04:17:00,455,sms,LOC0202
CDR0430,CASE002,PH0004,PH0162,2026-04-11T12:17:00,215,sms,LOC0101
CDR0431,CASE002,PH0606,PH0571,2026-04-21T21:17:00,600,sms,LOC0068
CDR0432,CASE002,PH1062,PH0059,2026-04-06T02:17:00,98,sms,LOC0123
CDR0433,CASE002,PH1068,PH0641,2026-04-21T01:17:00,173,sms,LOC0132
CDR0434,CASE002,PH1067,PH0397,2026-04-14T00:17:00,473,sms,LOC0109
CDR0435,CASE002,PH0074,PH0308,2026-04-17T14:17:00,230,voice,LOC0129
CDR0436,CASE002,PH1063,PH0967,2026-04-06T09:17:00,485,voice,LOC0264
CDR0437,CASE002,PH1068,PH0492,2026-04-11T14:17:00,557,sms,LOC0122
CDR0438,CASE002,PH0775,PH0256,2026-04-11T01:17:00,596,sms,LOC0225
CDR0439,CASE002,PH1102,PH0824,2026-04-07T07:17:00,161,sms,LOC0256
CDR0440,CASE002,PH0075,PH0769,2026-04-12T15:17:00,95,sms,LOC0064
CDR0441,CASE002,PH0075,PH0303,2026-04-13T14:17:00,160,voice,LOC0141
CDR0442,CASE002,PH0056,PH0247,2026-04-05T00:17:00,571,voice,LOC0219
CDR0443,CASE002,PH0850,PH0450,2026-04-17T10:17:00,386,sms,LOC0188
CDR0444,CASE002,PH0071,PH0609,2026-04-06T13:17:00,466,voice,LOC0234
CDR0445,CASE002,PH0977,PH0701,2026-04-16T21:17:00,366,sms,LOC0254
CDR0446,CASE002,PH0366,PH0130,2026-04-05T02:17:00,501,sms,LOC0079
CDR0447,CASE003,PH0042,PH0174,2026-01-07T04:29:00,457,voice,LOC0098
CDR0448,CASE003,PH0042,PH0174,2026-01-01T05:29:00,112,voice,LOC0047
CDR0449,CASE003,PH0245,PH0707,2026-01-04T14:29:00,15,sms,LOC0213
CDR0450,CASE003,PH0245,PH0707,2026-01-01T02:29:00,671,voice,LOC0040
CDR0451,CASE003,PH0245,PH0707,2026-01-05T11:29:00,209,voice,LOC0028
CDR0452,CASE003,PH0245,PH0707,2026-01-03T22:29:00,178,voice,LOC0294
CDR0453,CASE003,PH0042,PH1150,2026-01-07T00:29:00,352,sms,LOC0111
CDR0454,CASE003,PH0042,PH1151,2025-12-30T12:29:00,678,voice,LOC0087
CDR0455,CASE003,PH0042,PH1151,2026-01-01T09:29:00,101,voice,LOC0293
CDR0456,CASE003,PH0245,PH0488,2026-01-02T03:29:00,364,voice,LOC0056
CDR0457,CASE003,PH0245,PH0488,2026-01-02T19:29:00,510,voice,LOC0228
CDR0458,CASE003,PH0245,PH0488,2026-01-06T18:29:00,207,voice,LOC0238
CDR0459,CASE003,PH0245,PH0488,2026-01-06T19:29:00,734,voice,LOC0057
CDR0460,CASE003,PH0245,PH0022,2026-01-02T05:29:00,186,sms,LOC0195
CDR0461,CASE003,PH0245,PH0022,2026-01-04T08:29:00,886,voice,LOC0203
CDR0462,CASE003,PH0245,PH0022,2026-01-08T07:29:00,509,voice,LOC0066
CDR0463,CASE003,PH0245,PH0022,2026-01-01T02:29:00,776,sms,LOC0140
CDR0464,CASE003,PH0245,PH0022,2026-01-03T01:29:00,172,voice,LOC0174
CDR0465,CASE003,PH0245,PH0022,2026-01-02T16:29:00,778,voice,LOC0270
CDR0466,CASE003,PH0245,PH0624,2026-01-08T03:29:00,896,voice,LOC0165
CDR0467,CASE003,PH0245,PH0624,2026-01-02T22:29:00,467,voice,LOC0084
CDR0468,CASE003,PH0245,PH0624,2026-01-01T23:29:00,125,voice,LOC0035
CDR0469,CASE003,PH0245,PH0624,2026-01-05T08:29:00,520,voice,LOC0174
CDR0470,CASE003,PH0245,PH0624,2025-12-31T13:29:00,731,sms,LOC0123
CDR0471,CASE003,PH0245,PH0624,2026-01-01T16:29:00,892,sms,LOC0096
CDR0472,CASE003,PH0042,PH0679,2025-12-31T17:29:00,121,sms,LOC0141
CDR0473,CASE003,PH0042,PH0679,2026-01-04T22:29:00,552,voice,LOC0154
CDR0474,CASE003,PH0042,PH0001,2025-12-30T16:29:00,37,voice,LOC0157
CDR0475,CASE003,PH0042,PH0001,2026-01-07T10:29:00,216,sms,LOC0055
CDR0476,CASE003,PH0042,PH0001,2026-01-01T09:29:00,207,voice,LOC0013
CDR0477,CASE003,PH0042,PH1161,2025-12-31T03:29:00,824,voice,LOC0239
CDR0478,CASE003,PH0042,PH1161,2025-12-31T19:29:00,826,voice,LOC0067
CDR0479,CASE003,PH0042,PH1161,2026-01-05T20:29:00,730,voice,LOC0061
CDR0480,CASE003,PH0245,PH1037,2026-01-04T01:29:00,816,sms,LOC0297
CDR0481,CASE003,PH0245,PH1037,2026-01-08T22:29:00,545,voice,LOC0173
CDR0482,CASE003,PH0245,PH1037,2026-01-03T18:29:00,546,voice,LOC0033
CDR0483,CASE003,PH0245,PH1037,2026-01-07T01:29:00,556,voice,LOC0021
CDR0484,CASE003,PH0245,PH1037,2026-01-04T06:29:00,110,voice,LOC0178
CDR0485,CASE003,PH0245,PH1037,2026-01-02T20:29:00,804,voice,LOC0276
CDR0486,CASE003,PH0245,PH0403,2026-01-05T09:29:00,212,sms,LOC0190
CDR0487,CASE003,PH0245,PH0403,2026-01-08T06:29:00,425,sms,LOC0199
CDR0488,CASE003,PH0245,PH0402,2025-12-31T22:29:00,893,voice,LOC0263
CDR0489,CASE003,PH0245,PH0403,2026-01-02T13:29:00,784,voice,LOC0042
CDR0490,CASE003,PH0042,PH0486,2026-01-05T06:29:00,270,voice,LOC0083
CDR0491,CASE003,PH0042,PH0486,2026-01-05T21:29:00,356,voice,LOC0010
CDR0492,CASE003,PH0042,PH0486,2025-12-30T22:29:00,492,voice,LOC0064
CDR0493,CASE003,PH0042,PH0486,2026-01-08T18:29:00,247,sms,LOC0105
CDR0494,CASE003,PH0042,PH0195,2026-01-02T00:29:00,793,voice,LOC0073
CDR0495,CASE003,PH0042,PH0195,2026-01-06T13:29:00,22,voice,LOC0066
CDR0496,CASE003,PH0042,PH0195,2026-01-05T13:29:00,603,voice,LOC0151
CDR0497,CASE003,PH0042,PH0195,2026-01-09T04:29:00,293,voice,LOC0143
CDR0498,CASE003,PH0042,PH0195,2026-01-01T16:29:00,824,voice,LOC0243
CDR0499,CASE003,PH0042,PH0195,2026-01-08T12:29:00,714,sms,LOC0203
CDR0500,CASE003,PH0042,PH0604,2026-01-05T19:29:00,144,voice,LOC0099
CDR0501,CASE003,PH0042,PH0604,2026-01-07T04:29:00,652,voice,LOC0256
CDR0502,CASE003,PH0042,PH0604,2026-01-07T11:29:00,243,voice,LOC0236
CDR0503,CASE003,PH0042,PH0604,2026-01-01T23:29:00,176,sms,LOC0076
CDR0504,CASE003,PH0042,PH0709,2026-01-05T18:29:00,468,sms,LOC0232
CDR0505,CASE003,PH0042,PH0709,2026-01-08T11:29:00,718,voice,LOC0122
CDR0506,CASE003,PH0245,PH0908,2026-01-06T12:29:00,476,voice,LOC0099
CDR0507,CASE003,PH0245,PH0908,2026-01-03T21:29:00,413,voice,LOC0161
CDR0508,CASE003,PH0245,PH0908,2026-01-03T10:29:00,72,voice,LOC0035
CDR0509,CASE003,PH0245,PH0908,2026-01-05T10:29:00,351,voice,LOC0060
CDR0510,CASE003,PH1150,PH0328,2025-12-30T00:29:00,21,sms,LOC0288
CDR0511,CASE003,PH0680,PH0302,2025-12-21T18:29:00,210,voice,LOC0050
CDR0512,CASE003,PH0001,PH1160,2026-01-02T06:29:00,378,voice,LOC0116
CDR0513,CASE003,PH0679,PH1158,2025-12-21T03:29:00,368,sms,LOC0074
CDR0514,CASE003,PH0604,PH0354,2025-12-26T07:29:00,79,voice,LOC0230
CDR0515,CASE003,PH0022,PH0034,2026-01-04T01:29:00,313,voice,LOC0087
CDR0516,CASE003,PH0486,PH0350,2026-01-05T13:29:00,438,sms,LOC0111
CDR0517,CASE003,PH0245,PH0706,2025-12-20T01:29:00,30,voice,LOC0006
CDR0518,CASE003,PH0707,PH1021,2025-12-28T03:29:00,432,voice,LOC0236
CDR0519,CASE003,PH0402,PH0490,2025-12-20T19:29:00,528,sms,LOC0215
CDR0520,CASE003,PH0001,PH1159,2025-12-22T15:29:00,546,voice,LOC0038
CDR0521,CASE003,PH0679,PH0358,2025-12-29T04:29:00,462,sms,LOC0221
CDR0522,CASE003,PH0245,PH0029,2025-12-30T22:29:00,421,sms,LOC0094
CDR0523,CASE003,PH0403,PH0208,2025-12-29T00:29:00,466,voice,LOC0094
CDR0524,CASE003,PH1150,PH1125,2025-12-28T21:29:00,18,voice,LOC0245
CDR0525,CASE003,PH0022,PH0384,2026-01-09T01:29:00,549,voice,LOC0129
CDR0526,CASE003,PH0486,PH1115,2026-01-08T11:29:00,41,sms,LOC0001
CDR0527,CASE003,PH0679,PH0354,2026-01-01T20:29:00,352,voice,LOC0114
CDR0528,CASE003,PH0001,PH0070,2025-12-22T14:29:00,392,voice,LOC0199
CDR0529,CASE003,PH0707,PH0065,2025-12-29T02:29:00,258,sms,LOC0108
CDR0530,CASE003,PH0402,PH0418,2025-12-19T08:29:00,380,voice,LOC0102
CDR0531,CASE003,PH0624,PH0158,2025-12-19T18:29:00,19,voice,LOC0225
CDR0532,CASE003,PH1161,PH0764,2025-12-20T04:29:00,420,voice,LOC0004
CDR0533,CASE003,PH0174,PH0606,2025-12-28T10:29:00,369,voice,LOC0292
CDR0534,CASE003,PH0624,PH0262,2026-01-08T21:29:00,360,voice,LOC0047
CDR0535,CASE003,PH1037,PH0134,2026-01-09T01:29:00,250,sms,LOC0286
CDR0536,CASE003,PH0403,PH0636,2026-01-05T06:29:00,568,sms,LOC0088
CDR0537,CASE003,PH0402,PH1039,2025-12-20T06:29:00,398,sms,LOC0281
CDR0538,CASE003,PH0022,PH1028,2025-12-25T05:29:00,533,voice,LOC0114
CDR0539,CASE003,PH0403,PH0230,2025-12-24T02:29:00,110,sms,LOC0100
CDR0540,CASE003,PH1037,PH0482,2025-12-25T19:29:00,360,voice,LOC0121
CDR0541,CASE003,PH0042,PH0156,2025-12-23T12:29:00,487,voice,LOC0062
CDR0542,CASE003,PH0707,PH0959,2025-12-28T18:29:00,594,voice,LOC0039
CDR0543,CASE003,PH0402,PH0177,2025-12-22T10:29:00,112,voice,LOC0090
CDR0544,CASE003,PH0403,PH0177,2025-12-30T15:29:00,323,sms,LOC0293
CDR0545,CASE003,PH0174,PH0332,2026-01-06T02:29:00,184,sms,LOC0101
CDR0546,CASE003,PH0707,PH0078,2026-01-07T06:29:00,453,voice,LOC0235
CDR0547,CASE003,PH0624,PH0745,2025-12-29T05:29:00,336,voice,LOC0219
CDR0548,CASE003,PH0001,PH0362,2025-12-24T21:29:00,251,sms,LOC0178
CDR0549,CASE003,PH1151,PH0452,2026-01-02T05:29:00,274,voice,LOC0280
CDR0550,CASE003,PH0488,PH0950,2025-12-24T18:29:00,359,sms,LOC0258
CDR0551,CASE003,PH0001,PH0411,2025-12-24T22:29:00,519,sms,LOC0247
CDR0552,CASE003,PH1161,PH0612,2025-12-23T19:29:00,301,voice,LOC0079
CDR0553,CASE003,PH0403,PH0568,2026-01-03T00:29:00,59,sms,LOC0261
CDR0554,CASE003,PH0624,PH0233,2026-01-04T04:29:00,120,sms,LOC0072
CDR0555,CASE003,PH0908,PH0754,2025-12-25T21:29:00,535,sms,LOC0076
CDR0556,CASE003,PH0709,PH0965,2025-12-21T11:29:00,255,sms,LOC0212
CDR0557,CASE003,PH0624,PH0582,2025-12-20T01:29:00,311,sms,LOC0040
CDR0558,CASE003,PH0245,PH0676,2026-01-08T13:29:00,587,sms,LOC0196
CDR0559,CASE003,PH0488,PH0734,2025-12-23T22:29:00,495,voice,LOC0042
CDR0560,CASE003,PH0707,PH0616,2025-12-21T05:29:00,569,voice,LOC0008
CDR0561,CASE003,PH0174,PH0983,2026-01-07T17:29:00,436,voice,LOC0182
CDR0562,CASE003,PH0707,PH1058,2025-12-20T10:29:00,58,voice,LOC0260
CDR0563,CASE003,PH0624,PH0227,2026-01-03T10:29:00,313,voice,LOC0177
CDR0564,CASE003,PH0403,PH0118,2026-01-02T14:29:00,399,sms,LOC0088
CDR0565,CASE003,PH0403,PH0571,2026-01-04T02:29:00,408,sms,LOC0214
CDR0566,CASE003,PH0709,PH0522,2026-01-06T19:29:00,108,voice,LOC0177
CDR0567,CASE003,PH0680,PH0876,2026-01-02T09:29:00,103,sms,LOC0227
CDR0568,CASE003,PH0042,PH0539,2025-12-19T11:29:00,38,voice,LOC0030
CDR0569,CASE003,PH1161,PH0333,2026-01-03T05:29:00,169,sms,LOC0093
CDR0570,CASE003,PH0403,PH0901,2025-12-23T13:29:00,501,sms,LOC0175
CDR0571,CASE003,PH0908,PH0457,2025-12-20T18:29:00,519,voice,LOC0242
CDR0572,CASE003,PH0402,PH0154,2025-12-24T12:29:00,77,voice,LOC0234
CDR0573,CASE003,PH0403,PH0297,2026-01-06T04:29:00,418,voice,LOC0086
CDR0574,CASE003,PH0486,PH0636,2025-12-26T10:29:00,328,voice,LOC0068
CDR0575,CASE003,PH0488,PH0596,2025-12-19T10:29:00,536,voice,LOC0108
CDR0576,CASE003,PH0679,PH0995,2026-01-05T12:29:00,150,voice,LOC0011
CDR0577,CASE003,PH1161,PH0440,2025-12-24T04:29:00,394,voice,LOC0025
CDR0578,CASE003,PH0679,PH0901,2025-12-26T08:29:00,571,voice,LOC0014
CDR0579,CASE003,PH0022,PH0791,2026-01-08T23:29:00,514,sms,LOC0246
CDR0580,CASE003,PH0908,PH0646,2026-01-02T01:29:00,241,voice,LOC0056
CDR0581,CASE003,PH0022,PH0014,2026-01-05T12:29:00,495,sms,LOC0117
CDR0582,CASE003,PH0403,PH0291,2025-12-31T08:29:00,154,sms,LOC0295
CDR0583,CASE003,PH0908,PH1093,2026-01-02T10:29:00,483,voice,LOC0295
CDR0584,CASE003,PH0908,PH0014,2026-01-08T14:29:00,534,voice,LOC0247
CDR0585,CASE003,PH0908,PH0526,2025-12-19T19:29:00,134,sms,LOC0059
CDR0586,CASE003,PH0195,PH0142,2026-01-02T04:29:00,516,sms,LOC0127
CDR0587,CASE003,PH0624,PH0601,2026-01-08T11:29:00,305,voice,LOC0035
CDR0588,CASE003,PH0604,PH0426,2025-12-28T20:29:00,562,sms,LOC0251
CDR0589,CASE003,PH1150,PH0731,2025-12-29T13:29:00,74,voice,LOC0200
CDR0590,CASE003,PH1151,PH0611,2026-01-07T08:29:00,563,voice,LOC0194
CDR0591,CASE003,PH0042,PH0738,2025-12-20T05:29:00,385,sms,LOC0126
CDR0592,CASE003,PH0707,PH0469,2026-01-03T15:29:00,56,voice,LOC0116
CDR0593,CASE003,PH0022,PH1158,2026-01-04T10:29:00,387,voice,LOC0206
CDR0594,CASE003,PH0680,PH1084,2025-12-29T04:29:00,337,sms,LOC0050
CDR0595,CASE003,PH0022,PH0518,2026-01-02T09:29:00,279,voice,LOC0203
CDR0596,CASE003,PH1150,PH1123,2026-01-02T12:29:00,85,sms,LOC0119
CDR0597,CASE003,PH0709,PH0746,2025-12-25T02:29:00,110,sms,LOC0109
CDR0598,CASE003,PH1150,PH0317,2025-12-21T14:29:00,512,voice,LOC0092
CDR0599,CASE003,PH0680,PH0382,2026-01-08T12:29:00,53,voice,LOC0267
CDR0600,CASE004,PH0774,PH0694,2026-07-30T12:00:00,316,voice,LOC0020
CDR0601,CASE004,PH0774,PH0694,2026-07-23T04:00:00,80,voice,LOC0139
CDR0602,CASE004,PH0774,PH0694,2026-07-29T23:00:00,581,sms,LOC0296
CDR0603,CASE004,PH0774,PH0295,2026-07-23T05:00:00,329,sms,LOC0073
CDR0604,CASE004,PH0774,PH0295,2026-07-29T10:00:00,863,voice,LOC0109
CDR0605,CASE004,PH0774,PH0295,2026-07-25T08:00:00,264,voice,LOC0030
CDR0606,CASE004,PH0774,PH0295,2026-07-30T05:00:00,899,voice,LOC0241
CDR0607,CASE004,PH0774,PH0844,2026-07-21T23:00:00,390,voice,LOC0242
CDR0608,CASE004,PH0774,PH0844,2026-07-24T16:00:00,835,voice,LOC0104
CDR0609,CASE004,PH0774,PH0844,2026-07-27T19:00:00,743,voice,LOC0205
CDR0610,CASE004,PH0774,PH0845,2026-07-24T21:00:00,207,sms,LOC0173
CDR0611,CASE004,PH0774,PH0845,2026-07-24T12:00:00,453,voice,LOC0085
CDR0612,CASE004,PH0774,PH0974,2026-07-28T20:00:00,695,voice,LOC0054
CDR0613,CASE004,PH0774,PH0974,2026-07-22T23:00:00,257,voice,LOC0176
CDR0614,CASE004,PH0774,PH0974,2026-07-27T02:00:00,690,voice,LOC0009
CDR0615,CASE004,PH0774,PH0974,2026-07-26T03:00:00,512,voice,LOC0163
CDR0616,CASE004,PH0774,PH1134,2026-07-30T09:00:00,108,sms,LOC0112
CDR0617,CASE004,PH0774,PH1133,2026-07-21T14:00:00,156,voice,LOC0166
CDR0618,CASE004,PH0774,PH1133,2026-07-23T13:00:00,174,voice,LOC0255
