fir_id,person_id,role,confidence,source
FIR0074,P0493,mentioned_person,0.45,FIR0074
FIR0074,P0994,mentioned_person,0.86,FIR0074
FIR0075,P0884,suspect,0.61,FIR0075
FIR0075,P0056,suspect,0.89,FIR0075
FIR0075,P0329,mentioned_person,0.6,FIR0075
FIR0075,P0251,mentioned_person,0.41,FIR0075
FIR0075,P0309,mentioned_person,0.78,FIR0075
FIR0075,P0036,mentioned_person,0.72,FIR0075
FIR0075,P0821,mentioned_person,0.77,FIR0075
FIR0075,P0040,mentioned_person,0.65,FIR0075
FIR0075,P0498,mentioned_person,0.61,FIR0075
FIR0075,P0317,mentioned_person,0.65,FIR0075
FIR0075,P0402,mentioned_person,0.82,FIR0075
FIR0075,P0875,mentioned_person,0.55,FIR0075
FIR0075,P0549,mentioned_person,0.53,FIR0075
FIR0075,P0964,mentioned_person,0.86,FIR0075
FIR0075,P0233,mentioned_person,0.43,FIR0075
FIR0075,P0250,mentioned_person,0.9,FIR0075
FIR0075,P0843,mentioned_person,0.4,FIR0075
FIR0075,P0909,mentioned_person,0.79,FIR0075
FIR0075,P0125,mentioned_person,0.84,FIR0075
FIR0075,P0734,victim,0.93,FIR0075
FIR0075,P0597,mentioned_person,0.81,FIR0075
FIR0075,P0838,mentioned_person,0.42,FIR0075
FIR0075,P0958,mentioned_person,0.77,FIR0075
FIR0075,P0683,mentioned_person,0.91,FIR0075
FIR0075,P0308,mentioned_person,0.59,FIR0075
FIR0075,P0577,mentioned_person,0.55,FIR0075
FIR0075,P0351,mentioned_person,0.73,FIR0075
FIR0075,P0057,mentioned_person,0.78,FIR0075
FIR0075,P0963,mentioned_person,0.74,FIR0075
FIR0075,P0935,mentioned_person,0.45,FIR0075
FIR0075,P0344,mentioned_person,0.83,FIR0075
FIR0075,P0916,mentioned_person,0.76,FIR0075
FIR0075,P0650,mentioned_person,0.79,FIR0075
FIR0075,P0401,mentioned_person,0.84,FIR0075
FIR0075,P0678,mentioned_person,0.71,FIR0075
FIR0075,P0372,mentioned_person,0.63,FIR0075
FIR0075,P0511,mentioned_person,0.93,FIR0075
FIR0075,P0939,mentioned_person,0.87,FIR0075
FIR0075,P0934,mentioned_person,0.61,FIR0075
FIR0075,P0319,mentioned_person,0.7,FIR0075
FIR0075,P0803,mentioned_person,0.63,FIR0075
FIR0075,P0975,mentioned_person,0.54,FIR0075
FIR0075,P0887,mentioned_person,0.76,FIR0075
FIR0075,P0531,mentioned_person,0.47,FIR0075
FIR0075,P0374,mentioned_person,0.75,FIR0075
FIR0075,P0991,mentioned_person,0.78,FIR0075
FIR0075,P0147,mentioned_person,0.72,FIR0075
FIR0075,P0184,mentioned_person,0.86,FIR0075
FIR0075,P0508,mentioned_person,0.76,FIR0075
FIR0075,P0676,mentioned_person,0.4,FIR0075
FIR0075,P0016,mentioned_person,0.58,FIR0075
FIR0075,P0500,mentioned_person,0.67,FIR0075
FIR0075,P0273,mentioned_person,0.6,FIR0075
FIR0075,P0398,mentioned_person,0.53,FIR0075
FIR0075,P0910,mentioned_person,0.68,FIR0075
FIR0075,P0456,mentioned_person,0.55,FIR0075
FIR0075,P0830,mentioned_person,0.73,FIR0075
FIR0075,P0361,mentioned_person,0.55,FIR0075
FIR0075,P0264,mentioned_person,0.53,FIR0075
FIR0075,P0522,mentioned_person,0.94,FIR0075
FIR0075,P0285,mentioned_person,0.83,FIR0075
FIR0075,P0258,mentioned_person,0.45,FIR0075
FIR0075,P0217,mentioned_person,0.62,FIR0075
FIR0075,P0651,mentioned_person,0.61,FIR0075
FIR0075,P0845,mentioned_person,0.74,FIR0075
FIR0075,P0320,mentioned_person,0.88,FIR0075
FIR0075,P0529,mentioned_person,0.7,FIR0075
FIR0075,P0071,mentioned_person,0.72,FIR0075
FIR0075,P0536,mentioned_person,0.49,FIR0075
FIR0075,P0523,mentioned_person,0.81,FIR0075
FIR0075,P0978,mentioned_person,0.77,FIR0075
FIR0075,P0898,mentioned_person,0.44,FIR0075
FIR0076,P0460,suspect,0.93,FIR0076
FIR0076,P0571,suspect,0.66,FIR0076
FIR0076,P0143,mentioned_person,0.87,FIR0076
FIR0076,P0474,mentioned_person,0.95,FIR0076
FIR0076,P0317,mentioned_person,0.44,FIR0076
FIR0076,P0505,victim,0.56,FIR0076
FIR0076,P0014,mentioned_person,0.68,FIR0076
FIR0077,P0947,suspect,0.66,FIR0077
FIR0077,P0559,suspect,0.93,FIR0077
FIR0077,P0101,mentioned_person,0.82,FIR0077
FIR0077,P0771,mentioned_person,0.66,FIR0077
FIR0077,P0095,mentioned_person,0.87,FIR0077
FIR0077,P0240,mentioned_person,0.73,FIR0077
FIR0078,P0664,suspect,0.82,FIR0078
FIR0078,P0775,suspect,0.61,FIR0078
FIR0078,P0968,mentioned_person,0.92,FIR0078
FIR0078,P0690,mentioned_person,0.63,FIR0078
FIR0078,P0343,mentioned_person,0.55,FIR0078
FIR0078,P0649,mentioned_person,0.56,FIR0078
FIR0078,P0854,mentioned_person,0.87,FIR0078
FIR0078,P0397,mentioned_person,0.49,FIR0078
FIR0078,P0144,mentioned_person,0.91,FIR0078
FIR0078,P0106,mentioned_person,0.67,FIR0078
FIR0078,P0009,mentioned_person,0.89,FIR0078
FIR0078,P0541,mentioned_person,0.45,FIR0078
FIR0078,P0286,mentioned_person,0.76,FIR0078
FIR0078,P0352,mentioned_person,0.57,FIR0078
FIR0078,P0169,mentioned_person,0.85,FIR0078
FIR0078,P0785,mentioned_person,0.79,FIR0078
FIR0078,P0996,mentioned_person,0.72,FIR0078
FIR0078,P0572,mentioned_person,0.62,FIR0078
FIR0078,P0230,mentioned_person,0.93,FIR0078
FIR0078,P0692,mentioned_person,0.8,FIR0078
FIR0078,P0705,mentioned_person,0.73,FIR0078
FIR0078,P0876,victim,0.75,FIR0078
FIR0078,P0737,mentioned_person,0.66,FIR0078
FIR0078,P0904,mentioned_person,0.51,FIR0078
FIR0078,P0436,mentioned_person,0.76,FIR0078
FIR0078,P0618,mentioned_person,0.86,FIR0078
FIR0079,P0200,suspect,0.86,FIR0079
FIR0079,P0092,suspect,0.85,FIR0079
FIR0079,P0346,mentioned_person,0.72,FIR0079
FIR0079,P0248,mentioned_person,0.67,FIR0079
FIR0079,P0856,mentioned_person,0.71,FIR0079
FIR0079,P0052,mentioned_person,0.87,FIR0079
FIR0079,P0832,mentioned_person,0.66,FIR0079
FIR0079,P0445,victim,0.69,FIR0079
FIR0079,P0107,mentioned_person,0.63,FIR0079
FIR0079,P0981,mentioned_person,0.74,FIR0079
FIR0079,P0801,mentioned_person,0.89,FIR0079
FIR0079,P0285,mentioned_person,0.7,FIR0079
FIR0079,P0148,mentioned_person,0.53,FIR0079
FIR0079,P0833,mentioned_person,0.75,FIR0079
FIR0079,P0691,mentioned_person,0.81,FIR0079
FIR0079,P0597,mentioned_person,0.7,FIR0079
FIR0079,P0864,mentioned_person,0.69,FIR0079
FIR0079,P0905,mentioned_person,0.77,FIR0079
FIR0079,P0612,mentioned_person,0.78,FIR0079
FIR0079,P0777,mentioned_person,0.74,FIR0079
FIR0079,P0295,mentioned_person,0.86,FIR0079
FIR0079,P0927,mentioned_person,0.43,FIR0079
FIR0079,P0619,mentioned_person,0.57,FIR0079
FIR0079,P0269,mentioned_person,0.85,FIR0079
FIR0079,P0325,mentioned_person,0.77,FIR0079
FIR0079,P0711,mentioned_person,0.43,FIR0079
FIR0079,P0725,mentioned_person,0.49,FIR0079
FIR0079,P0138,mentioned_person,0.63,FIR0079
FIR0079,P0536,mentioned_person,0.47,FIR0079
FIR0079,P0985,mentioned_person,0.69,FIR0079
FIR0079,P0002,mentioned_person,0.62,FIR0079
FIR0079,P0270,mentioned_person,0.86,FIR0079
FIR0079,P0240,mentioned_person,0.89,FIR0079
FIR0079,P0868,mentioned_person,0.67,FIR0079
FIR0079,P0658,mentioned_person,0.77,FIR0079
FIR0079,P0524,mentioned_person,0.66,FIR0079
FIR0079,P0854,mentioned_person,0.55,FIR0079
FIR0079,P0489,mentioned_person,0.4,FIR0079
FIR0079,P0036,mentioned_person,0.47,FIR0079
FIR0079,P0160,mentioned_person,0.54,FIR0079
FIR0079,P0019,mentioned_person,0.64,FIR0079
FIR0079,P0694,mentioned_person,0.72,FIR0079
FIR0079,P0056,mentioned_person,0.66,FIR0079
FIR0079,P0796,mentioned_person,0.83,FIR0079
FIR0079,P0328,mentioned_person,0.6,FIR0079
FIR0079,P0222,mentioned_person,0.79,FIR0079
FIR0079,P0969,mentioned_person,0.94,FIR0079
FIR0079,P0010,mentioned_person,0.92,FIR0079
FIR0079,P0128,mentioned_person,0.9,FIR0079
FIR0079,P0561,mentioned_person,0.53,FIR0079
FIR0079,P0341,mentioned_person,0.91,FIR0079
FIR0079,P0618,mentioned_person,0.48,FIR0079
FIR0079,P0701,mentioned_person,0.81,FIR0079
FIR0079,P0474,mentioned_person,0.62,FIR0079
FIR0079,P0225,mentioned_person,0.86,FIR0079
FIR0079,P0719,mentioned_person,0.87,FIR0079
FIR0080,P0701,suspect,0.42,FIR0080
FIR0080,P0139,suspect,0.79,FIR0080
FIR0080,P0171,mentioned_person,0.55,FIR0080
FIR0080,P0267,victim,0.6,FIR0080
FIR0080,P0007,mentioned_person,0.76,FIR0080
FIR0080,P0313,mentioned_person,0.83,FIR0080
FIR0080,P0769,mentioned_person,0.92,FIR0080
FIR0080,P0451,mentioned_person,0.85,FIR0080
FIR0080,P0784,mentioned_person,0.8,FIR0080
FIR0080,P0108,mentioned_person,0.94,FIR0080
FIR0080,P0086,mentioned_person,0.44,FIR0080
FIR0080,P0204,mentioned_person,0.44,FIR0080
FIR0080,P0507,mentioned_person,0.51,FIR0080
FIR0080,P0832,mentioned_person,0.77,FIR0080
FIR0080,P0644,mentioned_person,0.71,FIR0080
FIR0080,P0837,mentioned_person,0.83,FIR0080
FIR0080,P0465,mentioned_person,0.88,FIR0080
FIR0080,P0594,mentioned_person,0.43,FIR0080
FIR0080,P0373,mentioned_person,0.68,FIR0080
FIR0080,P0867,mentioned_person,0.42,FIR0080
FIR0080,P0541,mentioned_person,0.8,FIR0080
FIR0080,P0066,mentioned_person,0.94,FIR0080
FIR0080,P0341,mentioned_person,0.65,FIR0080
FIR0080,P0670,mentioned_person,0.63,FIR0080
FIR0080,P0745,mentioned_person,0.69,FIR0080
FIR0080,P0210,mentioned_person,0.6,FIR0080
FIR0080,P0535,mentioned_person,0.47,FIR0080
FIR0080,P0704,mentioned_person,0.44,FIR0080
FIR0080,P0746,mentioned_person,0.55,FIR0080
FIR0080,P0286,mentioned_person,0.57,FIR0080
FIR0080,P0367,mentioned_person,0.77,FIR0080
FIR0080,P0028,mentioned_person,0.87,FIR0080
FIR0080,P0279,mentioned_person,0.42,FIR0080
FIR0081,P0303,suspect,0.62,FIR0081
FIR0081,P0779,suspect,0.45,FIR0081
FIR0081,P0049,mentioned_person,0.82,FIR0081
FIR0081,P0997,mentioned_person,0.59,FIR0081
FIR0081,P0881,mentioned_person,0.62,FIR0081
FIR0081,P0869,mentioned_person,0.4,FIR0081
FIR0081,P0699,mentioned_person,0.51,FIR0081
FIR0081,P0105,mentioned_person,0.91,FIR0081
FIR0081,P0735,mentioned_person,0.63,FIR0081
FIR0081,P0155,mentioned_person,0.93,FIR0081
FIR0081,P0131,mentioned_person,0.58,FIR0081
FIR0081,P0322,mentioned_person,0.57,FIR0081
FIR0081,P0643,victim,0.94,FIR0081
FIR0081,P0026,mentioned_person,0.82,FIR0081
FIR0081,P0392,mentioned_person,0.75,FIR0081
FIR0082,P0582,suspect,0.6,FIR0082
FIR0082,P0548,suspect,0.44,FIR0082
FIR0082,P0117,mentioned_person,0.78,FIR0082
FIR0082,P0351,mentioned_person,0.88,FIR0082
FIR0082,P0233,mentioned_person,0.8,FIR0082
FIR0082,P0979,mentioned_person,0.45,FIR0082
FIR0082,P0433,mentioned_person,0.84,FIR0082
FIR0082,P0872,mentioned_person,0.6,FIR0082
FIR0082,P0789,mentioned_person,0.62,FIR0082
FIR0082,P0525,mentioned_person,0.73,FIR0082
FIR0082,P0742,mentioned_person,0.48,FIR0082
FIR0082,P0493,mentioned_person,0.6,FIR0082
FIR0082,P0562,victim,0.56,FIR0082
FIR0082,P0107,mentioned_person,0.85,FIR0082
FIR0082,P0891,mentioned_person,0.74,FIR0082
FIR0082,P0429,mentioned_person,0.48,FIR0082
FIR0082,P0585,mentioned_person,0.69,FIR0082
FIR0082,P0620,mentioned_person,0.89,FIR0082
FIR0082,P0499,mentioned_person,0.69,FIR0082
FIR0082,P0439,mentioned_person,0.47,FIR0082
FIR0082,P0075,mentioned_person,0.56,FIR0082
FIR0082,P0434,mentioned_person,0.73,FIR0082
FIR0082,P0007,mentioned_person,0.61,FIR0082
FIR0082,P0679,mentioned_person,0.87,FIR0082
FIR0082,P0505,mentioned_person,0.71,FIR0082
FIR0082,P0986,mentioned_person,0.64,FIR0082
FIR0082,P0946,mentioned_person,0.42,FIR0082
FIR0082,P0945,mentioned_person,0.53,FIR0082
FIR0082,P0684,mentioned_person,0.46,FIR0082
FIR0082,P0420,mentioned_person,0.72,FIR0082
FIR0082,P0873,mentioned_person,0.6,FIR0082
FIR0082,P0992,mentioned_person,0.45,FIR0082
FIR0082,P0566,mentioned_person,0.74,FIR0082
FIR0082,P0393,mentioned_person,0.48,FIR0082
FIR0082,P0261,mentioned_person,0.84,FIR0082
FIR0082,P0352,mentioned_person,0.71,FIR0082
FIR0082,P0295,mentioned_person,0.85,FIR0082
FIR0082,P0529,mentioned_person,0.46,FIR0082
FIR0082,P0944,mentioned_person,0.41,FIR0082
FIR0083,P0530,suspect,0.7,FIR0083
FIR0083,P0107,suspect,0.77,FIR0083
FIR0083,P0243,mentioned_person,0.92,FIR0083
FIR0083,P0525,mentioned_person,0.51,FIR0083
FIR0083,P0534,mentioned_person,0.55,FIR0083
FIR0083,P0397,mentioned_person,0.49,FIR0083
FIR0083,P0701,mentioned_person,0.61,FIR0083
FIR0083,P0547,mentioned_person,0.52,FIR0083
FIR0083,P0433,victim,0.81,FIR0083
FIR0083,P0314,mentioned_person,0.81,FIR0083
FIR0083,P0862,mentioned_person,0.52,FIR0083
FIR0083,P0325,mentioned_person,0.69,FIR0083
FIR0083,P0042,mentioned_person,0.52,FIR0083
FIR0083,P0581,mentioned_person,0.63,FIR0083
FIR0083,P0284,mentioned_person,0.89,FIR0083
FIR0083,P0103,mentioned_person,0.94,FIR0083
FIR0083,P0186,mentioned_person,0.84,FIR0083
FIR0083,P0504,mentioned_person,0.58,FIR0083
FIR0083,P0138,mentioned_person,0.58,FIR0083
FIR0083,P0848,mentioned_person,0.61,FIR0083
FIR0083,P0404,mentioned_person,0.4,FIR0083
FIR0083,P0233,mentioned_person,0.78,FIR0083
FIR0083,P0614,mentioned_person,0.69,FIR0083
FIR0083,P0145,mentioned_person,0.75,FIR0083
FIR0083,P0116,mentioned_person,0.43,FIR0083
FIR0083,P0248,mentioned_person,0.77,FIR0083
FIR0083,P0528,mentioned_person,0.46,FIR0083
FIR0083,P0387,mentioned_person,0.59,FIR0083
FIR0083,P0255,mentioned_person,0.45,FIR0083
FIR0083,P0236,mentioned_person,0.63,FIR0083
FIR0083,P0279,mentioned_person,0.46,FIR0083
FIR0085,P0241,suspect,0.56,FIR0085
FIR0085,P0435,suspect,0.92,FIR0085
FIR0085,P0827,mentioned_person,0.61,FIR0085
FIR0085,P0351,mentioned_person,0.94,FIR0085
FIR0085,P0549,mentioned_person,0.41,FIR0085
FIR0085,P0163,mentioned_person,0.65,FIR0085
FIR0085,P0277,mentioned_person,0.73,FIR0085
FIR0085,P0661,mentioned_person,0.66,FIR0085
FIR0085,P0371,mentioned_person,0.77,FIR0085
FIR0085,P0321,mentioned_person,0.43,FIR0085
FIR0085,P0929,mentioned_person,0.69,FIR0085
FIR0085,P0793,mentioned_person,0.43,FIR0085
FIR0085,P0259,mentioned_person,0.53,FIR0085
FIR0085,P0857,mentioned_person,0.67,FIR0085
FIR0085,P0278,victim,0.81,FIR0085
FIR0085,P0324,mentioned_person,0.89,FIR0085
FIR0085,P0415,mentioned_person,0.67,FIR0085
FIR0085,P0014,mentioned_person,0.77,FIR0085
FIR0085,P0066,mentioned_person,0.71,FIR0085
FIR0085,P0601,mentioned_person,0.44,FIR0085
FIR0085,P0671,mentioned_person,0.71,FIR0085
FIR0085,P0158,mentioned_person,0.67,FIR0085
FIR0085,P0229,mentioned_person,0.64,FIR0085
FIR0085,P0660,mentioned_person,0.72,FIR0085
FIR0085,P0288,mentioned_person,0.86,FIR0085
FIR0085,P0052,mentioned_person,0.93,FIR0085
FIR0085,P0850,mentioned_person,0.66,FIR0085
FIR0085,P0247,mentioned_person,0.52,FIR0085
FIR0086,P0647,suspect,0.63,FIR0086
FIR0086,P0862,suspect,0.73,FIR0086
FIR0086,P0612,mentioned_person,0.9,FIR0086
FIR0086,P0651,mentioned_person,0.66,FIR0086
FIR0086,P0870,mentioned_person,0.8,FIR0086
FIR0086,P0198,mentioned_person,0.91,FIR0086
FIR0086,P0960,mentioned_person,0.77,FIR0086
FIR0086,P0624,mentioned_person,0.6,FIR0086
FIR0086,P0575,victim,0.88,FIR0086
FIR0086,P0567,mentioned_person,0.68,FIR0086
FIR0086,P0576,mentioned_person,0.65,FIR0086
FIR0086,P0649,mentioned_person,0.89,FIR0086
FIR0086,P0867,mentioned_person,0.56,FIR0086
FIR0086,P0785,mentioned_person,0.53,FIR0086
FIR0086,P0077,mentioned_person,0.55,FIR0086
FIR0086,P0668,mentioned_person,0.48,FIR0086
FIR0086,P0689,mentioned_person,0.64,FIR0086
FIR0086,P0096,mentioned_person,0.73,FIR0086
FIR0086,P0185,mentioned_person,0.75,FIR0086
FIR0086,P0573,mentioned_person,0.83,FIR0086
FIR0086,P0699,mentioned_person,0.81,FIR0086
FIR0086,P0740,mentioned_person,0.58,FIR0086
FIR0086,P0875,mentioned_person,0.46,FIR0086
FIR0086,P0719,mentioned_person,0.46,FIR0086
FIR0086,P0496,mentioned_person,0.77,FIR0086
FIR0086,P0724,mentioned_person,0.73,FIR0086
FIR0087,P0182,suspect,0.94,FIR0087
FIR0087,P0605,suspect,0.92,FIR0087
FIR0087,P0957,victim,0.95,FIR0087
FIR0087,P0105,mentioned_person,0.81,FIR0087
FIR0087,P0426,mentioned_person,0.6,FIR0087
FIR0087,P0637,mentioned_person,0.92,FIR0087
FIR0087,P0577,mentioned_person,0.64,FIR0087
FIR0087,P0329,mentioned_person,0.69,FIR0087
FIR0087,P0158,mentioned_person,0.92,FIR0087
FIR0088,P0301,suspect,0.63,FIR0088
FIR0088,P0245,suspect,0.52,FIR0088
FIR0088,P0771,mentioned_person,0.94,FIR0088
FIR0088,P0751,mentioned_person,0.58,FIR0088
FIR0088,P0445,mentioned_person,0.42,FIR0088
FIR0088,P0839,mentioned_person,0.63,FIR0088
FIR0088,P0020,mentioned_person,0.48,FIR0088
FIR0088,P0469,mentioned_person,0.91,FIR0088
FIR0088,P0513,victim,0.83,FIR0088
FIR0088,P0322,mentioned_person,0.41,FIR0088
FIR0088,P0106,mentioned_person,0.64,FIR0088
FIR0088,P0119,mentioned_person,0.64,FIR0088
FIR0088,P0690,mentioned_person,0.9,FIR0088
FIR0088,P0443,mentioned_person,0.46,FIR0088
FIR0089,P0359,suspect,0.57,FIR0089
FIR0089,P0826,suspect,0.69,FIR0089
FIR0089,P0638,mentioned_person,0.68,FIR0089
FIR0089,P0857,victim,0.76,FIR0089
FIR0089,P0754,mentioned_person,0.43,FIR0089
FIR0089,P0697,mentioned_person,0.55,FIR0089
FIR0089,P0024,mentioned_person,0.51,FIR0089
FIR0090,P0651,suspect,0.77,FIR0090
FIR0090,P0187,suspect,0.54,FIR0090
FIR0090,P0696,mentioned_person,0.52,FIR0090
FIR0090,P0813,mentioned_person,0.54,FIR0090
FIR0090,P0463,mentioned_person,0.48,FIR0090
FIR0090,P0985,mentioned_person,0.72,FIR0090
FIR0090,P0775,mentioned_person,0.64,FIR0090
FIR0090,P0016,mentioned_person,0.83,FIR0090
FIR0090,P0759,victim,0.76,FIR0090
FIR0090,P0714,mentioned_person,0.42,FIR0090
FIR0090,P0825,mentioned_person,0.5,FIR0090
FIR0090,P0459,mentioned_person,0.82,FIR0090
FIR0090,P0279,mentioned_person,0.44,FIR0090
FIR0091,P0172,suspect,0.83,FIR0091
FIR0091,P0777,suspect,0.6,FIR0091
FIR0091,P0378,mentioned_person,0.6,FIR0091
FIR0091,P0014,mentioned_person,0.47,FIR0091
FIR0091,P0051,victim,0.46,FIR0091
FIR0092,P0906,suspect,0.54,FIR0092
FIR0092,P0623,suspect,0.68,FIR0092
FIR0092,P0806,mentioned_person,0.41,FIR0092
FIR0092,P0749,mentioned_person,0.59,FIR0092
FIR0092,P0328,mentioned_person,0.89,FIR0092
FIR0092,P0643,mentioned_person,0.58,FIR0092
FIR0092,P0362,mentioned_person,0.76,FIR0092
FIR0092,P0482,mentioned_person,0.51,FIR0092
FIR0092,P0172,mentioned_person,0.57,FIR0092
FIR0092,P0645,mentioned_person,0.83,FIR0092
FIR0092,P0994,mentioned_person,0.66,FIR0092
FIR0092,P0560,mentioned_person,0.81,FIR0092
FIR0092,P0781,mentioned_person,0.67,FIR0092
FIR0092,P0263,mentioned_person,0.5,FIR0092
FIR0092,P0105,mentioned_person,0.93,FIR0092
FIR0092,P0962,mentioned_person,0.41,FIR0092
FIR0092,P0376,victim,0.57,FIR0092
FIR0092,P0545,mentioned_person,0.58,FIR0092
FIR0092,P0841,mentioned_person,0.55,FIR0092
FIR0092,P0316,mentioned_person,0.63,FIR0092
FIR0092,P0265,mentioned_person,0.81,FIR0092
FIR0092,P0534,mentioned_person,0.45,FIR0092
FIR0092,P0170,mentioned_person,0.87,FIR0092
FIR0092,P0700,mentioned_person,0.48,FIR0092
FIR0092,P0928,mentioned_person,0.52,FIR0092
FIR0092,P0533,mentioned_person,0.47,FIR0092
FIR0092,P0224,mentioned_person,0.61,FIR0092
FIR0092,P0758,mentioned_person,0.77,FIR0092
FIR0092,P0966,mentioned_person,0.71,FIR0092
FIR0092,P0840,mentioned_person,0.51,FIR0092
FIR0092,P0008,mentioned_person,0.45,FIR0092
FIR0092,P0486,mentioned_person,0.41,FIR0092
FIR0092,P0118,mentioned_person,0.5,FIR0092
FIR0092,P0015,mentioned_person,0.93,FIR0092
FIR0092,P0117,mentioned_person,0.45,FIR0092
FIR0092,P0581,mentioned_person,0.95,FIR0092
FIR0092,P0595,mentioned_person,0.68,FIR0092
FIR0092,P0746,mentioned_person,0.92,FIR0092
FIR0092,P0633,mentioned_person,0.77,FIR0092
FIR0092,P0067,mentioned_person,0.69,FIR0092
FIR0092,P0507,mentioned_person,0.61,FIR0092
FIR0092,P0195,mentioned_person,0.55,FIR0092
FIR0092,P0986,mentioned_person,0.46,FIR0092
FIR0092,P0152,mentioned_person,0.47,FIR0092
FIR0092,P0524,mentioned_person,0.79,FIR0092
FIR0092,P0883,mentioned_person,0.44,FIR0092
FIR0092,P0222,mentioned_person,0.77,FIR0092
FIR0092,P0852,mentioned_person,0.74,FIR0092
FIR0092,P0721,mentioned_person,0.74,FIR0092
FIR0092,P0843,mentioned_person,0.75,FIR0092
FIR0092,P0449,mentioned_person,0.44,FIR0092
FIR0092,P0078,mentioned_person,0.5,FIR0092
FIR0092,P0961,mentioned_person,0.82,FIR0092
FIR0092,P0327,mentioned_person,0.6,FIR0092
FIR0092,P0663,mentioned_person,0.51,FIR0092
FIR0092,P0978,mentioned_person,0.45,FIR0092
FIR0092,P0814,mentioned_person,0.73,FIR0092
FIR0092,P0987,mentioned_person,0.55,FIR0092
FIR0092,P0336,mentioned_person,0.69,FIR0092
FIR0092,P0703,mentioned_person,0.93,FIR0092
FIR0092,P0651,mentioned_person,0.85,FIR0092
FIR0092,P0361,mentioned_person,0.49,FIR0092
FIR0092,P0750,mentioned_person,0.87,FIR0092
FIR0092,P0691,mentioned_person,0.45,FIR0092
FIR0092,P0847,mentioned_person,0.51,FIR0092
FIR0092,P0474,mentioned_person,0.47,FIR0092
FIR0092,P0257,mentioned_person,0.44,FIR0092
FIR0092,P0812,mentioned_person,0.59,FIR0092
FIR0092,P0086,mentioned_person,0.69,FIR0092
FIR0092,P0945,mentioned_person,0.5,FIR0092
FIR0092,P0348,mentioned_person,0.88,FIR0092
FIR0092,P0589,mentioned_person,0.71,FIR0092
FIR0092,P0392,mentioned_person,0.75,FIR0092
FIR0092,P0732,mentioned_person,0.94,FIR0092
FIR0092,P0740,mentioned_person,0.92,FIR0092
FIR0093,P0462,suspect,0.6,FIR0093
FIR0093,P0095,suspect,0.72,FIR0093
FIR0093,P0600,mentioned_person,0.45,FIR0093
FIR0093,P0286,mentioned_person,0.56,FIR0093
FIR0093,P0738,victim,0.54,FIR0093
FIR0093,P0048,mentioned_person,0.54,FIR0093
FIR0093,P0657,mentioned_person,0.83,FIR0093
FIR0093,P0828,mentioned_person,0.57,FIR0093
FIR0095,P0706,suspect,0.88,FIR0095
FIR0095,P0980,suspect,0.56,FIR0095
FIR0095,P0472,mentioned_person,0.59,FIR0095
FIR0095,P0024,mentioned_person,0.75,FIR0095
FIR0095,P0136,mentioned_person,0.52,FIR0095
FIR0095,P0309,mentioned_person,0.95,FIR0095
FIR0095,P0822,mentioned_person,0.54,FIR0095
FIR0095,P0232,mentioned_person,0.42,FIR0095
FIR0095,P0187,mentioned_person,0.52,FIR0095
FIR0095,P0840,mentioned_person,0.78,FIR0095
FIR0095,P0020,mentioned_person,0.92,FIR0095
FIR0095,P0842,mentioned_person,0.78,FIR0095
FIR0095,P0668,mentioned_person,0.66,FIR0095
FIR0096,P0531,suspect,0.75,FIR0096
FIR0096,P0332,suspect,0.79,FIR0096
FIR0096,P0723,mentioned_person,0.92,FIR0096
FIR0096,P0455,mentioned_person,0.54,FIR0096
FIR0096,P0811,mentioned_person,0.79,FIR0096
FIR0096,P0039,mentioned_person,0.87,FIR0096
FIR0096,P0583,victim,0.63,FIR0096
FIR0096,P0311,mentioned_person,0.87,FIR0096
FIR0097,P0681,suspect,0.58,FIR0097
FIR0097,P0502,suspect,0.73,FIR0097
FIR0097,P0733,mentioned_person,0.82,FIR0097
FIR0097,P0286,mentioned_person,0.5,FIR0097
FIR0097,P0269,mentioned_person,0.94,FIR0097
FIR0097,P0200,mentioned_person,0.61,FIR0097
FIR0097,P0825,mentioned_person,0.8,FIR0097
FIR0097,P0104,mentioned_person,0.7,FIR0097
FIR0097,P0638,mentioned_person,0.56,FIR0097
FIR0097,P0910,mentioned_person,0.41,FIR0097
FIR0097,P0266,mentioned_person,0.63,FIR0097
FIR0097,P0777,mentioned_person,0.48,FIR0097
FIR0097,P0979,mentioned_person,0.79,FIR0097
FIR0097,P0866,mentioned_person,0.78,FIR0097
FIR0097,P0226,mentioned_person,0.83,FIR0097
FIR0097,P0765,mentioned_person,0.82,FIR0097
FIR0097,P0907,mentioned_person,0.45,FIR0097
FIR0097,P0750,mentioned_person,0.72,FIR0097
FIR0097,P0372,mentioned_person,0.75,FIR0097
FIR0097,P0186,victim,0.64,FIR0097
FIR0097,P0043,mentioned_person,0.44,FIR0097
FIR0097,P0921,mentioned_person,0.51,FIR0097
FIR0097,P0088,mentioned_person,0.69,FIR0097
FIR0097,P0783,mentioned_person,0.79,FIR0097
FIR0097,P0954,mentioned_person,0.75,FIR0097
FIR0097,P0356,mentioned_person,0.91,FIR0097
FIR0097,P0171,mentioned_person,0.56,FIR0097
FIR0097,P0228,mentioned_person,0.74,FIR0097
FIR0097,P0437,mentioned_person,0.57,FIR0097
FIR0097,P0268,mentioned_person,0.51,FIR0097
FIR0097,P0352,mentioned_person,0.78,FIR0097
FIR0097,P0501,mentioned_person,0.55,FIR0097
