evidence_id,case_id,source_table,record_id,evidence_type,collected_date,custodian
cdr:CDR0389,CASE002,cdr,CDR0389,structured,,System
cdr:CDR0390,CASE002,cdr,CDR0390,structured,,System
cdr:CDR0391,CASE002,cdr,CDR0391,structured,,System
cdr:CDR0392,CASE002,cdr,CDR0392,structured,,System
cdr:CDR0393,CASE002,cdr,CDR0393,structured,,System
cdr:CDR0394,CASE002,cdr,CDR0394,structured,,System
cdr:CDR0395,CASE002,cdr,CDR0395,structured,,System
cdr:CDR0396,CASE002,cdr,CDR0396,structured,,System
cdr:CDR0397,CASE002,cdr,CDR0397,structured,,System
cdr:CDR0398,CASE002,cdr,CDR0398,structured,,System
cdr:CDR0399,CASE002,cdr,CDR0399,structured,,System
cdr:CDR0400,CASE002,cdr,CDR0400,structured,,System
cdr:CDR0401,CASE002,cdr,CDR0401,structured,,System
cdr:CDR0402,CASE002,cdr,CDR0402,structured,,System
cdr:CDR0403,CASE002,cdr,CDR0403,structured,,System
cdr:CDR0404,CASE002,cdr,CDR0404,structured,,System
cdr:CDR0405,CASE002,cdr,CDR0405,structured,,System
cdr:CDR0406,CASE002,cdr,CDR0406,structured,,System
cdr:CDR0407,CASE002,cdr,CDR0407,structured,,System
cdr:CDR0408,CASE002,cdr,CDR0408,structured,,System
cdr:CDR0409,CASE002,cdr,CDR0409,structured,,System
cdr:CDR0410,CASE002,cdr,CDR0410,structured,,System
cdr:CDR0411,CASE002,cdr,CDR0411,structured,,System
cdr:CDR0412,CASE002,cdr,CDR0412,structured,,System
cdr:CDR0413,CASE002,cdr,CDR0413,structured,,System
cdr:CDR0414,CASE002,cdr,CDR0414,structured,,System
cdr:CDR0415,CASE002,cdr,CDR0415,structured,,System
cdr:CDR0416,CASE002,cdr,CDR0416,structured,,System
cdr:CDR0417,CASE002,cdr,CDR0417,structured,,System
cdr:CDR0418,CASE002,cdr,CDR0418,structured,,System
cdr:CDR0419,CASE002,cdr,CDR0419,structured,,System
cdr:CDR0420,CASE002,cdr,CDR0420,structured,,System
cdr:CDR0421,CASE002,cdr,CDR0421,structured,,System
cdr:CDR0422,CASE002,cdr,CDR0422,structured,,System
cdr:CDR0423,CASE002,cdr,CDR0423,structured,,System
cdr:CDR0424,CASE002,cdr,CDR0424,structured,,System
cdr:CDR0425,CASE002,cdr,CDR0425,structured,,System
cdr:CDR0426,CASE002,cdr,CDR0426,structured,,System
cdr:CDR0427,CASE002,cdr,CDR0427,structured,,System
cdr:CDR0428,CASE002,cdr,CDR0428,structured,,System
cdr:CDR0429,CASE002,cdr,CDR0429,structured,,System
cdr:CDR0430,CASE002,cdr,CDR0430,structured,,System
cdr:CDR0431,CASE002,cdr,CDR0431,structured,,System
cdr:CDR0432,CASE002,cdr,CDR0432,structured,,System
cdr:CDR0433,CASE002,cdr,CDR0433,structured,,System
cdr:CDR0434,CASE002,cdr,CDR0434,structured,,System
cdr:CDR0435,CASE002,cdr,CDR0435,structured,,System
cdr:CDR0436,CASE002,cdr,CDR0436,structured,,System
cdr:CDR0437,CASE002,cdr,CDR0437,structured,,System
cdr:CDR0438,CASE002,cdr,CDR0438,structured,,System
cdr:CDR0439,CASE002,cdr,CDR0439,structured,,System
cdr:CDR0440,CASE002,cdr,CDR0440,structured,,System
cdr:CDR0441,CASE002,cdr,CDR0441,structured,,System
cdr:CDR0442,CASE002,cdr,CDR0442,structured,,System
cdr:CDR0443,CASE002,cdr,CDR0443,structured,,System
cdr:CDR0444,CASE002,cdr,CDR0444,structured,,System
cdr:CDR0445,CASE002,cdr,CDR0445,structured,,System
cdr:CDR0446,CASE002,cdr,CDR0446,structured,,System
transactions:TX0050,CASE002,transactions,TX0050,structured,,System
transactions:TX0051,CASE002,transactions,TX0051,structured,,System
transactions:TX0052,CASE002,transactions,TX0052,structured,,System
transactions:TX0053,CASE002,transactions,TX0053,structured,,System
transactions:TX0054,CASE002,transactions,TX0054,structured,,System
transactions:TX0055,CASE002,transactions,TX0055,structured,,System
transactions:TX0056,CASE002,transactions,TX0056,structured,,System
transactions:TX0057,CASE002,transactions,TX0057,structured,,System
transactions:TX0058,CASE002,transactions,TX0058,structured,,System
transactions:TX0059,CASE002,transactions,TX0059,structured,,System
transactions:TX0060,CASE002,transactions,TX0060,structured,,System
transactions:TX0061,CASE002,transactions,TX0061,structured,,System
transactions:TX0062,CASE002,transactions,TX0062,structured,,System
transactions:TX0063,CASE002,transactions,TX0063,structured,,System
transactions:TX0064,CASE002,transactions,TX0064,structured,,System
transactions:TX0065,CASE002,transactions,TX0065,structured,,System
transactions:TX0066,CASE002,transactions,TX0066,structured,,System
transactions:TX0067,CASE002,transactions,TX0067,structured,,System
transactions:TX0068,CASE002,transactions,TX0068,structured,,System
transactions:TX0069,CASE002,transactions,TX0069,structured,,System
transactions:TX0070,CASE002,transactions,TX0070,structured,,System
transactions:TX0071,CASE002,transactions,TX0071,structured,,System
transactions:TX0072,CASE002,transactions,TX0072,structured,,System
transactions:TX0073,CASE002,transactions,TX0073,structured,,System
transactions:TX0074,CASE002,transactions,TX0074,structured,,System
transactions:TX0075,CASE002,transactions,TX0075,structured,,System
transactions:TX0076,CASE002,transactions,TX0076,structured,,System
transactions:TX0077,CASE002,transactions,TX0077,structured,,System
transactions:TX0078,CASE002,transactions,TX0078,structured,,System
transactions:TX0079,CASE002,transactions,TX0079,structured,,System
transactions:TX0080,CASE002,transactions,TX0080,structured,,System
transactions:TX0081,CASE002,transactions,TX0081,structured,,System
transactions:TX0082,CASE002,transactions,TX0082,structured,,System
transactions:TX0083,CASE002,transactions,TX0083,structured,,System
transactions:TX0084,CASE002,transactions,TX0084,structured,,System
transactions:TX0085,CASE002,transactions,TX0085,structured,,System
transactions:TX0086,CASE002,transactions,TX0086,structured,,System
transactions:TX0087,CASE002,transactions,TX0087,structured,,System
transactions:TX0088,CASE002,transactions,TX0088,structured,,System
transactions:TX0089,CASE002,transactions,TX0089,structured,,System
transactions:TX0090,CASE002,transactions,TX0090,structured,,System
transactions:TX0091,CASE002,transactions,TX0091,structured,,System
transactions:TX0092,CASE002,transactions,TX0092,structured,,System
transactions:TX0093,CASE002,transactions,TX0093,structured,,System
transactions:TX0094,CASE002,transactions,TX0094,structured,,System
transactions:TX0095,CASE002,transactions,TX0095,structured,,System
transactions:TX0096,CASE002,transactions,TX0096,structured,,System
transactions:TX4790,CASE002,transactions,TX4790,structured,,System
transactions:TX4791,CASE002,transactions,TX4791,structured,,System
transactions:TX4792,CASE002,transactions,TX4792,structured,,System
transactions:TX4793,CASE002,transactions,TX4793,structured,,System
transactions:TX4794,CASE002,transactions,TX4794,structured,,System
location_events:CASE002-LE0006,CASE002,location_events,CASE002-LE0006,structured,,System
location_events:CASE002-LE0007,CASE002,location_events,CASE002-LE0007,structured,,System
location_events:CASE002-LE0008,CASE002,location_events,CASE002-LE0008,structured,,System
location_events:CASE002-LE0009,CASE002,location_events,CASE002-LE0009,structured,,System
location_events:CASE002-LE0010,CASE002,location_events,CASE002-LE0010,structured,,System
documents:FIR_FIR0002,CASE002,documents,FIR_FIR0002,document,,System
documents:WITNESS_CASE002_1,CASE002,documents,WITNESS_CASE002_1,document,,System
fir:FIR0003,CASE003,fir,FIR0003,structured,,System
cdr:CDR0447,CASE003,cdr,CDR0447,structured,,System
cdr:CDR0448,CASE003,cdr,CDR0448,structured,,System
cdr:CDR0449,CASE003,cdr,CDR0449,structured,,System
cdr:CDR0450,CASE003,cdr,CDR0450,structured,,System
cdr:CDR0451,CASE003,cdr,CDR0451,structured,,System
cdr:CDR0452,CASE003,cdr,CDR0452,structured,,System
cdr:CDR0453,CASE003,cdr,CDR0453,structured,,System
cdr:CDR0454,CASE003,cdr,CDR0454,structured,,System
cdr:CDR0455,CASE003,cdr,CDR0455,structured,,System
cdr:CDR0456,CASE003,cdr,CDR0456,structured,,System
cdr:CDR0457,CASE003,cdr,CDR0457,structured,,System
cdr:CDR0458,CASE003,cdr,CDR0458,structured,,System
cdr:CDR0459,CASE003,cdr,CDR0459,structured,,System
cdr:CDR0460,CASE003,cdr,CDR0460,structured,,System
cdr:CDR0461,CASE003,cdr,CDR0461,structured,,System
cdr:CDR0462,CASE003,cdr,CDR0462,structured,,System
cdr:CDR0463,CASE003,cdr,CDR0463,structured,,System
cdr:CDR0464,CASE003,cdr,CDR0464,structured,,System
cdr:CDR0465,CASE003,cdr,CDR0465,structured,,System
cdr:CDR0466,CASE003,cdr,CDR0466,structured,,System
cdr:CDR0467,CASE003,cdr,CDR0467,structured,,System
cdr:CDR0468,CASE003,cdr,CDR0468,structured,,System
cdr:CDR0469,CASE003,cdr,CDR0469,structured,,System
cdr:CDR0470,CASE003,cdr,CDR0470,structured,,System
cdr:CDR0471,CASE003,cdr,CDR0471,structured,,System
cdr:CDR0472,CASE003,cdr,CDR0472,structured,,System
cdr:CDR0473,CASE003,cdr,CDR0473,structured,,System
cdr:CDR0474,CASE003,cdr,CDR0474,structured,,System
cdr:CDR0475,CASE003,cdr,CDR0475,structured,,System
cdr:CDR0476,CASE003,cdr,CDR0476,structured,,System
cdr:CDR0477,CASE003,cdr,CDR0477,structured,,System
cdr:CDR0478,CASE003,cdr,CDR0478,structured,,System
cdr:CDR0479,CASE003,cdr,CDR0479,structured,,System
cdr:CDR0480,CASE003,cdr,CDR0480,structured,,System
cdr:CDR0481,CASE003,cdr,CDR0481,structured,,System
cdr:CDR0482,CASE003,cdr,CDR0482,structured,,System
cdr:CDR0483,CASE003,cdr,CDR0483,structured,,System
cdr:CDR0484,CASE003,cdr,CDR0484,structured,,System
cdr:CDR0485,CASE003,cdr,CDR0485,structured,,System
cdr:CDR0486,CASE003,cdr,CDR0486,structured,,System
cdr:CDR0487,CASE003,cdr,CDR0487,structured,,System
cdr:CDR0488,CASE003,cdr,CDR0488,structured,,System
cdr:CDR0489,CASE003,cdr,CDR0489,structured,,System
cdr:CDR0490,CASE003,cdr,CDR0490,structured,,System
cdr:CDR0491,CASE003,cdr,CDR0491,structured,,System
cdr:CDR0492,CASE003,cdr,CDR0492,structured,,System
cdr:CDR0493,CASE003,cdr,CDR0493,structured,,System
cdr:CDR0494,CASE003,cdr,CDR0494,structured,,System
cdr:CDR0495,CASE003,cdr,CDR0495,structured,,System
cdr:CDR0496,CASE003,cdr,CDR0496,structured,,System
cdr:CDR0497,CASE003,cdr,CDR0497,structured,,System
cdr:CDR0498,CASE003,cdr,CDR0498,structured,,System
cdr:CDR0499,CASE003,cdr,CDR0499,structured,,System
cdr:CDR0500,CASE003,cdr,CDR0500,structured,,System
cdr:CDR0501,CASE003,cdr,CDR0501,structured,,System
cdr:CDR0502,CASE003,cdr,CDR0502,structured,,System
cdr:CDR0503,CASE003,cdr,CDR0503,structured,,System
cdr:CDR0504,CASE003,cdr,CDR0504,structured,,System
cdr:CDR0505,CASE003,cdr,CDR0505,structured,,System
cdr:CDR0506,CASE003,cdr,CDR0506,structured,,System
cdr:CDR0507,CASE003,cdr,CDR0507,structured,,System
cdr:CDR0508,CASE003,cdr,CDR0508,structured,,System
cdr:CDR0509,CASE003,cdr,CDR0509,structured,,System
cdr:CDR0510,CASE003,cdr,CDR0510,structured,,System
cdr:CDR0511,CASE003,cdr,CDR0511,structured,,System
cdr:CDR0512,CASE003,cdr,CDR0512,structured,,System
cdr:CDR0513,CASE003,cdr,CDR0513,structured,,System
cdr:CDR0514,CASE003,cdr,CDR0514,structured,,System
cdr:CDR0515,CASE003,cdr,CDR0515,structured,,System
cdr:CDR0516,CASE003,cdr,CDR0516,structured,,System
cdr:CDR0517,CASE003,cdr,CDR0517,structured,,System
cdr:CDR0518,CASE003,cdr,CDR0518,structured,,System
cdr:CDR0519,CASE003,cdr,CDR0519,structured,,System
cdr:CDR0520,CASE003,cdr,CDR0520,structured,,System
cdr:CDR0521,CASE003,cdr,CDR0521,structured,,System
cdr:CDR0522,CASE003,cdr,CDR0522,structured,,System
cdr:CDR0523,CASE003,cdr,CDR0523,structured,,System
cdr:CDR0524,CASE003,cdr,CDR0524,structured,,System
cdr:CDR0525,CASE003,cdr,CDR0525,structured,,System
cdr:CDR0526,CASE003,cdr,CDR0526,structured,,System
cdr:CDR0527,CASE003,cdr,CDR0527,structured,,System
cdr:CDR0528,CASE003,cdr,CDR0528,structured,,System
cdr:CDR0529,CASE003,cdr,CDR0529,structured,,System
cdr:CDR0530,CASE003,cdr,CDR0530,structured,,System
cdr:CDR0531,CASE003,cdr,CDR0531,structured,,System
cdr:CDR0532,CASE003,cdr,CDR0532,structured,,System
cdr:CDR0533,CASE003,cdr,CDR0533,structured,,System
cdr:CDR0534,CASE003,cdr,CDR0534,structured,,System
cdr:CDR0535,CASE003,cdr,CDR0535,structured,,System
cdr:CDR0536,CASE003,cdr,CDR0536,structured,,System
cdr:CDR0537,CASE003,cdr,CDR0537,structured,,System
cdr:CDR0538,CASE003,cdr,CDR0538,structured,,System
cdr:CDR0539,CASE003,cdr,CDR0539,structured,,System
cdr:CDR0540,CASE003,cdr,CDR0540,structured,,System
cdr:CDR0541,CASE003,cdr,CDR0541,structured,,System
cdr:CDR0542,CASE003,cdr,CDR0542,structured,,System
cdr:CDR0543,CASE003,cdr,CDR0543,structured,,System
cdr:CDR0544,CASE003,cdr,CDR0544,structured,,System
cdr:CDR0545,CASE003,cdr,CDR0545,structured,,System
cdr:CDR0546,CASE003,cdr,CDR0546,structured,,System
cdr:CDR0547,CASE003,cdr,CDR0547,structured,,System
cdr:CDR0548,CASE003,cdr,CDR0548,structured,,System
cdr:CDR0549,CASE003,cdr,CDR0549,structured,,System
cdr:CDR0550,CASE003,cdr,CDR0550,structured,,System
cdr:CDR0551,CASE003,cdr,CDR0551,structured,,System
cdr:CDR0552,CASE003,cdr,CDR0552,structured,,System
cdr:CDR0553,CASE003,cdr,CDR0553,structured,,System
cdr:CDR0554,CASE003,cdr,CDR0554,structured,,System
cdr:CDR0555,CASE003,cdr,CDR0555,structured,,System
cdr:CDR0556,CASE003,cdr,CDR0556,structured,,System
cdr:CDR0557,CASE003,cdr,CDR0557,structured,,System
cdr:CDR0558,CASE003,cdr,CDR0558,structured,,System
cdr:CDR0559,CASE003,cdr,CDR0559,structured,,System
cdr:CDR0560,CASE003,cdr,CDR0560,structured,,System
cdr:CDR0561,CASE003,cdr,CDR0561,structured,,System
cdr:CDR0562,CASE003,cdr,CDR0562,structured,,System
cdr:CDR0563,CASE003,cdr,CDR0563,structured,,System
cdr:CDR0564,CASE003,cdr,CDR0564,structured,,System
cdr:CDR0565,CASE003,cdr,CDR0565,structured,,System
cdr:CDR0566,CASE003,cdr,CDR0566,structured,,System
cdr:CDR0567,CASE003,cdr,CDR0567,structured,,System
cdr:CDR0568,CASE003,cdr,CDR0568,structured,,System
cdr:CDR0569,CASE003,cdr,CDR0569,structured,,System
cdr:CDR0570,CASE003,cdr,CDR0570,structured,,System
cdr:CDR0571,CASE003,cdr,CDR0571,structured,,System
cdr:CDR0572,CASE003,cdr,CDR0572,structured,,System
cdr:CDR0573,CASE003,cdr,CDR0573,structured,,System
cdr:CDR0574,CASE003,cdr,CDR0574,structured,,System
cdr:CDR0575,CASE003,cdr,CDR0575,structured,,System
cdr:CDR0576,CASE003,cdr,CDR0576,structured,,System
cdr:CDR0577,CASE003,cdr,CDR0577,structured,,System
cdr:CDR0578,CASE003,cdr,CDR0578,structured,,System
cdr:CDR0579,CASE003,cdr,CDR0579,structured,,System
cdr:CDR0580,CASE003,cdr,CDR0580,structured,,System
cdr:CDR0581,CASE003,cdr,CDR0581,structured,,System
cdr:CDR0582,CASE003,cdr,CDR0582,structured,,System
cdr:CDR0583,CASE003,cdr,CDR0583,structured,,System
cdr:CDR0584,CASE003,cdr,CDR0584,structured,,System
cdr:CDR0585,CASE003,cdr,CDR0585,structured,,System
cdr:CDR0586,CASE003,cdr,CDR0586,structured,,System
cdr:CDR0587,CASE003,cdr,CDR0587,structured,,System
cdr:CDR0588,CASE003,cdr,CDR0588,structured,,System
cdr:CDR0589,CASE003,cdr,CDR0589,structured,,System
cdr:CDR0590,CASE003,cdr,CDR0590,structured,,System
cdr:CDR0591,CASE003,cdr,CDR0591,structured,,System
cdr:CDR0592,CASE003,cdr,CDR0592,structured,,System
cdr:CDR0593,CASE003,cdr,CDR0593,structured,,System
cdr:CDR0594,CASE003,cdr,CDR0594,structured,,System
cdr:CDR0595,CASE003,cdr,CDR0595,structured,,System
cdr:CDR0596,CASE003,cdr,CDR0596,structured,,System
cdr:CDR0597,CASE003,cdr,CDR0597,structured,,System
cdr:CDR0598,CASE003,cdr,CDR0598,structured,,System
cdr:CDR0599,CASE003,cdr,CDR0599,structured,,System
transactions:TX0097,CASE003,transactions,TX0097,structured,,System
transactions:TX0098,CASE003,transactions,TX0098,structured,,System
transactions:TX0099,CASE003,transactions,TX0099,structured,,System
transactions:TX0100,CASE003,transactions,TX0100,structured,,System
transactions:TX0101,CASE003,transactions,TX0101,structured,,System
transactions:TX0102,CASE003,transactions,TX0102,structured,,System
transactions:TX0103,CASE003,transactions,TX0103,structured,,System
transactions:TX0104,CASE003,transactions,TX0104,structured,,System
transactions:TX0105,CASE003,transactions,TX0105,structured,,System
transactions:TX0106,CASE003,transactions,TX0106,structured,,System
transactions:TX0107,CASE003,transactions,TX0107,structured,,System
transactions:TX0108,CASE003,transactions,TX0108,structured,,System
transactions:TX0109,CASE003,transactions,TX0109,structured,,System
transactions:TX0110,CASE003,transactions,TX0110,structured,,System
transactions:TX0111,CASE003,transactions,TX0111,structured,,System
transactions:TX0112,CASE003,transactions,TX0112,structured,,System
transactions:TX0113,CASE003,transactions,TX0113,structured,,System
transactions:TX0114,CASE003,transactions,TX0114,structured,,System
transactions:TX0115,CASE003,transactions,TX0115,structured,,System
transactions:TX0116,CASE003,transactions,TX0116,structured,,System
transactions:TX0117,CASE003,transactions,TX0117,structured,,System
transactions:TX0118,CASE003,transactions,TX0118,structured,,System
transactions:TX0119,CASE003,transactions,TX0119,structured,,System
transactions:TX0120,CASE003,transactions,TX0120,structured,,System
transactions:TX0121,CASE003,transactions,TX0121,structured,,System
transactions:TX0122,CASE003,transactions,TX0122,structured,,System
transactions:TX0123,CASE003,transactions,TX0123,structured,,System
transactions:TX0124,CASE003,transactions,TX0124,structured,,System
transactions:TX0125,CASE003,transactions,TX0125,structured,,System
transactions:TX0126,CASE003,transactions,TX0126,structured,,System
transactions:TX0127,CASE003,transactions,TX0127,structured,,System
transactions:TX0128,CASE003,transactions,TX0128,structured,,System
transactions:TX0129,CASE003,transactions,TX0129,structured,,System
transactions:TX0130,CASE003,transactions,TX0130,structured,,System
transactions:TX0131,CASE003,transactions,TX0131,structured,,System
transactions:TX0132,CASE003,transactions,TX0132,structured,,System
transactions:TX0133,CASE003,transactions,TX0133,structured,,System
transactions:TX0134,CASE003,transactions,TX0134,structured,,System
transactions:TX0135,CASE003,transactions,TX0135,structured,,System
transactions:TX0136,CASE003,transactions,TX0136,structured,,System
transactions:TX0137,CASE003,transactions,TX0137,structured,,System
transactions:TX0138,CASE003,transactions,TX0138,structured,,System
transactions:TX0139,CASE003,transactions,TX0139,structured,,System
transactions:TX0140,CASE003,transactions,TX0140,structured,,System
transactions:TX0141,CASE003,transactions,TX0141,structured,,System
transactions:TX0142,CASE003,transactions,TX0142,structured,,System
transactions:TX0143,CASE003,transactions,TX0143,structured,,System
transactions:TX4795,CASE003,transactions,TX4795,structured,,System
transactions:TX4796,CASE003,transactions,TX4796,structured,,System
transactions:TX4797,CASE003,transactions,TX4797,structured,,System
transactions:TX4798,CASE003,transactions,TX4798,structured,,System
transactions:TX4799,CASE003,transactions,TX4799,structured,,System
location_events:CASE003-LE0011,CASE003,location_events,CASE003-LE0011,structured,,System
location_events:CASE003-LE0012,CASE003,location_events,CASE003-LE0012,structured,,System
location_events:CASE003-LE0013,CASE003,location_events,CASE003-LE0013,structured,,System
location_events:CASE003-LE0014,CASE003,location_events,CASE003-LE0014,structured,,System
location_events:CASE003-LE0015,CASE003,location_events,CASE003-LE0015,structured,,System
documents:FIR_FIR0003,CASE003,documents,FIR_FIR0003,document,,System
documents:WITNESS_CASE003_1,CASE003,documents,WITNESS_CASE003_1,document,,System
fir:FIR0004,CASE004,fir,FIR0004,structured,,System
cdr:CDR0600,CASE004,cdr,CDR0600,structured,,System
cdr:CDR0601,CASE004,cdr,CDR0601,structured,,System
cdr:CDR0602,CASE004,cdr,CDR0602,structured,,System
cdr:CDR0603,CASE004,cdr,CDR0603,structured,,System
cdr:CDR0604,CASE004,cdr,CDR0604,structured,,System
cdr:CDR0605,CASE004,cdr,CDR0605,structured,,System
cdr:CDR0606,CASE004,cdr,CDR0606,structured,,System
cdr:CDR0607,CASE004,cdr,CDR0607,structured,,System
cdr:CDR0608,CASE004,cdr,CDR0608,structured,,System
cdr:CDR0609,CASE004,cdr,CDR0609,structured,,System
cdr:CDR0610,CASE004,cdr,CDR0610,structured,,System
cdr:CDR0611,CASE004,cdr,CDR0611,structured,,System
cdr:CDR0612,CASE004,cdr,CDR0612,structured,,System
cdr:CDR0613,CASE004,cdr,CDR0613,structured,,System
cdr:CDR0614,CASE004,cdr,CDR0614,structured,,System
cdr:CDR0615,CASE004,cdr,CDR0615,structured,,System
cdr:CDR0616,CASE004,cdr,CDR0616,structured,,System
cdr:CDR0617,CASE004,cdr,CDR0617,structured,,System
cdr:CDR0618,CASE004,cdr,CDR0618,structured,,System
cdr:CDR0619,CASE004,cdr,CDR0619,structured,,System
cdr:CDR0620,CASE004,cdr,CDR0620,structured,,System
cdr:CDR0621,CASE004,cdr,CDR0621,structured,,System
cdr:CDR0622,CASE004,cdr,CDR0622,structured,,System
cdr:CDR0623,CASE004,cdr,CDR0623,structured,,System
cdr:CDR0624,CASE004,cdr,CDR0624,structured,,System
cdr:CDR0625,CASE004,cdr,CDR0625,structured,,System
cdr:CDR0626,CASE004,cdr,CDR0626,structured,,System
cdr:CDR0627,CASE004,cdr,CDR0627,structured,,System
cdr:CDR0628,CASE004,cdr,CDR0628,structured,,System
cdr:CDR0629,CASE004,cdr,CDR0629,structured,,System
cdr:CDR0630,CASE004,cdr,CDR0630,structured,,System
cdr:CDR0631,CASE004,cdr,CDR0631,structured,,System
cdr:CDR0632,CASE004,cdr,CDR0632,structured,,System
cdr:CDR0633,CASE004,cdr,CDR0633,structured,,System
cdr:CDR0634,CASE004,cdr,CDR0634,structured,,System
cdr:CDR0635,CASE004,cdr,CDR0635,structured,,System
