relationship_id,source_entity,target_entity,relationship_type,timestamp,source_record,confidence
REL1417,P0002,P0785,CALLS,2025-12-03T15:01:00,CDR,0.62
REL1418,P0785,P0261,CALLS,2025-12-03T15:01:00,CDR,0.57
REL1419,P0261,P0491,CALLS,2025-12-03T15:01:00,CDR,0.54
REL1420,P0491,P0055,CALLS,2025-12-03T15:01:00,CDR,0.74
REL1421,P0281,P0768,CALLS,2025-12-03T15:01:00,CDR,0.64
REL1422,P0281,P0491,ASSOCIATED_WITH,2025-12-03T15:01:00,SHARED_ORG,0.3
REL1423,P0170,P0498,CALLS,2025-08-26T12:57:00,CDR,0.63
REL1424,P0170,P0296,CALLS,2025-08-26T12:57:00,CDR,0.58
REL1425,P0296,P0170,ASSOCIATED_WITH,2025-08-26T12:57:00,SHARED_ORG,0.3
REL1426,P0296,P0817,CALLS,2025-07-06T14:09:00,CDR,0.74
REL1427,P0817,P0195,CALLS,2025-07-06T14:09:00,CDR,0.94
REL1428,P0195,P0443,CALLS,2025-07-06T14:09:00,CDR,0.88
REL1429,P0195,P0817,ASSOCIATED_WITH,2025-07-06T14:09:00,SHARED_ORG,0.3
REL1430,P0632,P0230,CALLS,2026-03-31T11:23:00,CDR,0.77
REL1431,P0482,P0359,CALLS,2026-03-31T11:23:00,CDR,0.75
REL1432,P0394,P0709,CALLS,2026-03-31T11:23:00,CDR,0.74
REL1433,P0947,P0053,CALLS,2026-03-31T11:23:00,CDR,0.86
REL1434,P0378,P0230,CALLS,2026-03-31T11:23:00,CDR,0.55
REL1435,P0005,P0264,CALLS,2026-03-31T11:23:00,CDR,0.68
REL1436,P0231,P0053,CALLS,2026-03-31T11:23:00,CDR,0.78
REL1437,P0346,P0264,CALLS,2026-03-31T11:23:00,CDR,0.92
REL1438,P0228,P0894,CALLS,2026-03-31T11:23:00,CDR,0.5
REL1439,P0564,P0124,CALLS,2026-03-31T11:23:00,CDR,0.65
REL1440,P0593,P0359,CALLS,2026-03-31T11:23:00,CDR,0.51
REL1441,P0930,P0894,CALLS,2026-03-31T11:23:00,CDR,0.58
REL1442,P0053,P0111,CALLS,2026-03-31T11:23:00,CDR,0.93
REL1443,P0673,P0297,CALLS,2026-03-31T11:23:00,CDR,0.77
REL1444,P0124,P0144,CALLS,2026-03-31T11:23:00,CDR,0.6
REL1445,P0894,P0506,CALLS,2026-03-31T11:23:00,CDR,0.66
REL1446,P0422,P0558,CALLS,2026-03-31T11:23:00,CDR,0.73
REL1447,P0734,P0961,CALLS,2026-03-31T11:23:00,CDR,0.63
REL1448,P0235,P0111,CALLS,2026-03-31T11:23:00,CDR,0.73
REL1449,P0264,P0297,CALLS,2026-03-31T11:23:00,CDR,0.91
REL1450,P0359,P0297,CALLS,2026-03-31T11:23:00,CDR,0.57
REL1451,P0230,P0873,CALLS,2026-03-31T11:23:00,CDR,0.9
REL1452,P0563,P0035,CALLS,2026-03-31T11:23:00,CDR,0.67
REL1453,P0709,P0144,CALLS,2026-03-31T11:23:00,CDR,0.63
REL1454,P0419,P0378,ASSOCIATED_WITH,2026-03-31T11:23:00,SHARED_ORG,0.3
REL1455,P0736,P0837,CALLS,2026-01-19T11:15:00,CDR,0.54
REL1456,P0145,P0224,CALLS,2026-01-19T11:15:00,CDR,0.54
REL1457,P0923,P0507,CALLS,2026-01-19T11:15:00,CDR,0.55
REL1458,P0324,P0165,CALLS,2026-01-19T11:15:00,CDR,0.76
REL1459,P0662,P0059,CALLS,2026-01-19T11:15:00,CDR,0.79
REL1460,P0998,P0172,CALLS,2026-01-19T11:15:00,CDR,0.67
REL1461,P0153,P0896,CALLS,2026-01-19T11:15:00,CDR,0.85
REL1462,P0405,P0156,CALLS,2026-01-19T11:15:00,CDR,0.79
REL1463,P1000,P0616,CALLS,2026-01-19T11:15:00,CDR,0.88
REL1464,P0274,P0843,CALLS,2026-01-19T11:15:00,CDR,0.78
REL1465,P0147,P0818,CALLS,2026-01-19T11:15:00,CDR,0.71
REL1466,P0287,P0417,CALLS,2026-01-19T11:15:00,CDR,0.64
REL1467,P0125,P0755,CALLS,2026-01-19T11:15:00,CDR,0.83
REL1468,P0224,P0059,ASSOCIATED_WITH,2026-01-19T11:15:00,SHARED_ORG,0.3
REL1469,P0118,P0156,CALLS,2025-06-01T20:06:00,CDR,0.65
REL1470,P0118,P0700,CALLS,2025-06-01T20:06:00,CDR,0.57
REL1471,P0118,P0393,CALLS,2025-06-01T20:06:00,CDR,0.89
REL1472,P0118,P0486,CALLS,2025-06-01T20:06:00,CDR,0.77
REL1473,P0118,P0691,CALLS,2025-06-01T20:06:00,CDR,0.79
REL1474,P0118,P0046,CALLS,2025-06-01T20:06:00,CDR,0.65
REL1475,P0118,P0433,CALLS,2025-06-01T20:06:00,CDR,0.89
REL1476,P0118,P0503,CALLS,2025-06-01T20:06:00,CDR,0.89
REL1477,P0118,P0272,CALLS,2025-06-01T20:06:00,CDR,0.94
REL1478,P0118,P0136,CALLS,2025-06-01T20:06:00,CDR,0.64
REL1479,P0118,P0630,CALLS,2025-06-01T20:06:00,CDR,0.72
REL1480,P0118,P0544,CALLS,2025-06-01T20:06:00,CDR,0.62
REL1481,P0118,P0533,CALLS,2025-06-01T20:06:00,CDR,0.75
REL1482,P0118,P0080,CALLS,2025-06-01T20:06:00,CDR,0.71
REL1483,P0118,P0065,CALLS,2025-06-01T20:06:00,CDR,0.87
REL1484,P0118,P0575,CALLS,2025-06-01T20:06:00,CDR,0.66
REL1485,P0118,P0653,CALLS,2025-06-01T20:06:00,CDR,0.68
REL1486,P0118,P0843,CALLS,2025-06-01T20:06:00,CDR,0.58
REL1487,P0118,P0430,CALLS,2025-06-01T20:06:00,CDR,0.55
REL1488,P0118,P0453,CALLS,2025-06-01T20:06:00,CDR,0.64
REL1489,P0118,P0333,CALLS,2025-06-01T20:06:00,CDR,0.53
REL1490,P0118,P0534,CALLS,2025-06-01T20:06:00,CDR,0.79
REL1491,P0118,P0720,CALLS,2025-06-01T20:06:00,CDR,0.92
REL1492,P0118,P0021,CALLS,2025-06-01T20:06:00,CDR,0.71
REL1493,P0118,P0686,CALLS,2025-06-01T20:06:00,CDR,0.89
REL1494,P0118,P0816,CALLS,2025-06-01T20:06:00,CDR,0.8
REL1495,P0118,P0984,CALLS,2025-06-01T20:06:00,CDR,0.84
REL1496,P0118,P0013,CALLS,2025-06-01T20:06:00,CDR,0.71
REL1497,P0118,P0938,CALLS,2025-06-01T20:06:00,CDR,0.79
REL1498,P0118,P0190,CALLS,2025-06-01T20:06:00,CDR,0.8
REL1499,P0118,P0278,CALLS,2025-06-01T20:06:00,CDR,0.69
REL1500,P0118,P0378,CALLS,2025-06-01T20:06:00,CDR,0.89
REL1501,P0118,P0942,CALLS,2025-06-01T20:06:00,CDR,0.68
REL1502,P0118,P0582,CALLS,2025-06-01T20:06:00,CDR,0.52
REL1503,P0118,P0732,CALLS,2025-06-01T20:06:00,CDR,0.63
REL1504,P0118,P0956,CALLS,2025-06-01T20:06:00,CDR,0.8
REL1505,P0118,P0998,CALLS,2025-06-01T20:06:00,CDR,0.58
REL1506,P0118,P0180,CALLS,2025-06-01T20:06:00,CDR,0.79
REL1507,P0118,P0482,CALLS,2025-06-01T20:06:00,CDR,0.61
REL1508,P0118,P0227,CALLS,2025-06-01T20:06:00,CDR,0.72
REL1509,P0118,P0943,CALLS,2025-06-01T20:06:00,CDR,0.56
REL1510,P0118,P0401,CALLS,2025-06-01T20:06:00,CDR,0.71
REL1511,P0118,P0441,CALLS,2025-06-01T20:06:00,CDR,0.58
REL1512,P0942,P0393,ASSOCIATED_WITH,2025-06-01T20:06:00,SHARED_ORG,0.3
REL1513,P0009,P0201,CALLS,2026-02-16T10:18:00,CDR,0.73
REL1514,P0009,P0145,CALLS,2026-02-16T10:18:00,CDR,0.77
REL1515,P0145,P0201,ASSOCIATED_WITH,2026-02-16T10:18:00,SHARED_ORG,0.3
REL1516,P0086,P0716,CALLS,2026-03-20T17:08:00,CDR,0.61
REL1517,P0716,P0783,CALLS,2026-03-20T17:08:00,CDR,0.87
REL1518,P0783,P0783,ASSOCIATED_WITH,2026-03-20T17:08:00,SHARED_ORG,0.3
REL1519,P0968,P0494,CALLS,2026-05-04T23:47:00,CDR,0.71
REL1520,P0494,P0774,CALLS,2026-05-04T23:47:00,CDR,0.57
REL1521,P0774,P0808,CALLS,2026-05-04T23:47:00,CDR,0.94
REL1522,P0808,P0438,CALLS,2026-05-04T23:47:00,CDR,0.66
REL1523,P0438,P0874,CALLS,2026-05-04T23:47:00,CDR,0.88
REL1524,P0874,P0873,CALLS,2026-05-04T23:47:00,CDR,0.56
REL1525,P0873,P0241,CALLS,2026-05-04T23:47:00,CDR,0.6
REL1526,P0241,P0988,CALLS,2026-05-04T23:47:00,CDR,0.81
REL1527,P0988,P0901,CALLS,2026-05-04T23:47:00,CDR,0.72
REL1528,P0901,P0688,CALLS,2026-05-04T23:47:00,CDR,0.8
REL1529,P0688,P0158,CALLS,2026-05-04T23:47:00,CDR,0.57
REL1530,P0873,P0688,ASSOCIATED_WITH,2026-05-04T23:47:00,SHARED_ORG,0.3
REL1531,P0497,P0126,CALLS,2026-04-17T20:07:00,CDR,0.59
REL1532,P0366,P0126,CALLS,2026-04-17T20:07:00,CDR,0.72
REL1533,P0251,P0053,CALLS,2026-04-17T20:07:00,CDR,0.88
REL1534,P0126,P0053,CALLS,2026-04-17T20:07:00,CDR,0.53
REL1535,P0126,P0287,ASSOCIATED_WITH,2026-04-17T20:07:00,SHARED_ORG,0.3
REL1536,P0476,P0101,CALLS,2026-03-02T16:06:00,CDR,0.83
REL1537,P0117,P0563,CALLS,2026-03-02T16:06:00,CDR,0.65
REL1538,P0712,P0398,CALLS,2026-03-02T16:06:00,CDR,0.66
REL1539,P0856,P0430,CALLS,2026-03-02T16:06:00,CDR,0.62
REL1540,P0426,P0402,CALLS,2026-03-02T16:06:00,CDR,0.84
REL1541,P0981,P0280,CALLS,2026-03-02T16:06:00,CDR,0.92
REL1542,P0996,P0711,CALLS,2026-03-02T16:06:00,CDR,0.95
REL1543,P0964,P0890,CALLS,2026-03-02T16:06:00,CDR,0.72
REL1544,P0964,P0890,ASSOCIATED_WITH,2026-03-02T16:06:00,SHARED_ORG,0.3
REL1545,P0179,P0725,CALLS,2025-06-15T03:21:00,CDR,0.76
REL1546,P0179,P0688,CALLS,2025-06-15T03:21:00,CDR,0.57
REL1547,P0725,P0688,CALLS,2025-06-15T03:21:00,CDR,0.82
REL1548,P0725,P0485,CALLS,2025-06-15T03:21:00,CDR,0.76
REL1549,P0688,P0485,CALLS,2025-06-15T03:21:00,CDR,0.6
REL1550,P0688,P0986,CALLS,2025-06-15T03:21:00,CDR,0.9
REL1551,P0485,P0986,CALLS,2025-06-15T03:21:00,CDR,0.64
REL1552,P0485,P0379,CALLS,2025-06-15T03:21:00,CDR,0.9
REL1553,P0986,P0379,CALLS,2025-06-15T03:21:00,CDR,0.86
REL1554,P0986,P0687,CALLS,2025-06-15T03:21:00,CDR,0.71
REL1555,P0379,P0687,CALLS,2025-06-15T03:21:00,CDR,0.77
REL1556,P0379,P0783,CALLS,2025-06-15T03:21:00,CDR,0.68
REL1557,P0687,P0783,CALLS,2025-06-15T03:21:00,CDR,0.82
REL1558,P0687,P0607,CALLS,2025-06-15T03:21:00,CDR,0.87
REL1559,P0783,P0607,CALLS,2025-06-15T03:21:00,CDR,0.83
REL1560,P0783,P0532,CALLS,2025-06-15T03:21:00,CDR,0.92
REL1561,P0607,P0532,CALLS,2025-06-15T03:21:00,CDR,0.88
REL1562,P0607,P0698,CALLS,2025-06-15T03:21:00,CDR,0.79
REL1563,P0532,P0698,CALLS,2025-06-15T03:21:00,CDR,0.73
REL1564,P0532,P0847,CALLS,2025-06-15T03:21:00,CDR,0.94
REL1565,P0698,P0847,CALLS,2025-06-15T03:21:00,CDR,0.62
REL1566,P0698,P0315,CALLS,2025-06-15T03:21:00,CDR,0.57
REL1567,P0847,P0315,CALLS,2025-06-15T03:21:00,CDR,0.55
REL1568,P0847,P0702,CALLS,2025-06-15T03:21:00,CDR,0.63
REL1569,P0315,P0702,CALLS,2025-06-15T03:21:00,CDR,0.94
REL1570,P0315,P0992,CALLS,2025-06-15T03:21:00,CDR,0.83
REL1571,P0702,P0992,CALLS,2025-06-15T03:21:00,CDR,0.76
REL1572,P0702,P0251,CALLS,2025-06-15T03:21:00,CDR,0.64
REL1573,P0992,P0251,CALLS,2025-06-15T03:21:00,CDR,0.74
REL1574,P0992,P0480,CALLS,2025-06-15T03:21:00,CDR,0.8
REL1575,P0251,P0480,CALLS,2025-06-15T03:21:00,CDR,0.57
REL1576,P0251,P0178,CALLS,2025-06-15T03:21:00,CDR,0.62
REL1577,P0480,P0178,CALLS,2025-06-15T03:21:00,CDR,0.7
REL1578,P0480,P0728,CALLS,2025-06-15T03:21:00,CDR,0.57
REL1579,P0178,P0728,CALLS,2025-06-15T03:21:00,CDR,0.7
REL1580,P0178,P0966,CALLS,2025-06-15T03:21:00,CDR,0.71
REL1581,P0728,P0966,CALLS,2025-06-15T03:21:00,CDR,0.63
REL1582,P0728,P0555,CALLS,2025-06-15T03:21:00,CDR,0.67
REL1583,P0966,P0555,CALLS,2025-06-15T03:21:00,CDR,0.95
REL1584,P0966,P0192,CALLS,2025-06-15T03:21:00,CDR,0.66
REL1585,P0555,P0192,CALLS,2025-06-15T03:21:00,CDR,0.5
REL1586,P0555,P0809,CALLS,2025-06-15T03:21:00,CDR,0.94
REL1587,P0192,P0809,CALLS,2025-06-15T03:21:00,CDR,0.64
REL1588,P0192,P0406,CALLS,2025-06-15T03:21:00,CDR,0.61
REL1589,P0809,P0406,CALLS,2025-06-15T03:21:00,CDR,0.81
REL1590,P0809,P0822,CALLS,2025-06-15T03:21:00,CDR,0.88
REL1591,P0406,P0822,CALLS,2025-06-15T03:21:00,CDR,0.59
REL1592,P0406,P0699,CALLS,2025-06-15T03:21:00,CDR,0.75
REL1593,P0822,P0699,CALLS,2025-06-15T03:21:00,CDR,0.94
REL1594,P0822,P0775,CALLS,2025-06-15T03:21:00,CDR,0.81
REL1595,P0699,P0775,CALLS,2025-06-15T03:21:00,CDR,0.71
REL1596,P0699,P0297,CALLS,2025-06-15T03:21:00,CDR,0.89
REL1597,P0775,P0297,CALLS,2025-06-15T03:21:00,CDR,0.67
REL1598,P0775,P0124,CALLS,2025-06-15T03:21:00,CDR,0.86
REL1599,P0297,P0124,CALLS,2025-06-15T03:21:00,CDR,0.61
REL1600,P0297,P0328,CALLS,2025-06-15T03:21:00,CDR,0.89
REL1601,P0124,P0328,CALLS,2025-06-15T03:21:00,CDR,0.89
REL1602,P0124,P0429,CALLS,2025-06-15T03:21:00,CDR,0.54
REL1603,P0328,P0429,CALLS,2025-06-15T03:21:00,CDR,0.68
REL1604,P0698,P0328,ASSOCIATED_WITH,2025-06-15T03:21:00,SHARED_ORG,0.3
REL1605,P0851,P0285,CALLS,2026-03-31T16:39:00,CDR,0.87
REL1606,P0285,P0714,CALLS,2026-03-31T16:39:00,CDR,0.62
REL1607,P0714,P0714,ASSOCIATED_WITH,2026-03-31T16:39:00,SHARED_ORG,0.3
REL1608,P0637,P0821,CALLS,2025-06-30T14:03:00,CDR,0.67
REL1609,P0821,P0193,CALLS,2025-06-30T14:03:00,CDR,0.58
REL1610,P0193,P0543,CALLS,2025-06-30T14:03:00,CDR,0.6
REL1611,P0543,P0187,CALLS,2025-06-30T14:03:00,CDR,0.52
REL1612,P0187,P0487,CALLS,2025-06-30T14:03:00,CDR,0.56
REL1613,P0487,P0862,CALLS,2025-06-30T14:03:00,CDR,0.55
REL1614,P0373,P0771,CALLS,2025-06-30T14:03:00,CDR,0.91
REL1615,P0771,P0424,CALLS,2025-06-30T14:03:00,CDR,0.51
REL1616,P0424,P0426,CALLS,2025-06-30T14:03:00,CDR,0.72
REL1617,P0426,P0602,CALLS,2025-06-30T14:03:00,CDR,0.9
REL1618,P0602,P0350,CALLS,2025-06-30T14:03:00,CDR,0.78
REL1619,P0350,P0828,CALLS,2025-06-30T14:03:00,CDR,0.88
REL1620,P0862,P0373,CALLS,2025-06-30T14:03:00,CDR,0.62
REL1621,P0187,P0187,ASSOCIATED_WITH,2025-06-30T14:03:00,SHARED_ORG,0.3
REL1622,P0780,P0642,CALLS,2025-07-26T20:42:00,CDR,0.76
REL1623,P0642,P0373,CALLS,2025-07-26T20:42:00,CDR,0.53
REL1624,P0373,P0223,CALLS,2025-07-26T20:42:00,CDR,0.56
REL1625,P0223,P0671,CALLS,2025-07-26T20:42:00,CDR,0.79
REL1626,P0671,P0077,CALLS,2025-07-26T20:42:00,CDR,0.73
REL1627,P0077,P0075,CALLS,2025-07-26T20:42:00,CDR,0.65
REL1628,P0075,P0325,CALLS,2025-07-26T20:42:00,CDR,0.95
REL1629,P0325,P0466,CALLS,2025-07-26T20:42:00,CDR,0.9
REL1630,P0466,P0850,CALLS,2025-07-26T20:42:00,CDR,0.91
REL1631,P0850,P0958,CALLS,2025-07-26T20:42:00,CDR,0.58
REL1632,P0958,P0334,CALLS,2025-07-26T20:42:00,CDR,0.74
REL1633,P0334,P0117,CALLS,2025-07-26T20:42:00,CDR,0.51
REL1634,P0117,P0818,CALLS,2025-07-26T20:42:00,CDR,0.91
REL1635,P0818,P0676,CALLS,2025-07-26T20:42:00,CDR,0.84
REL1636,P0676,P0131,CALLS,2025-07-26T20:42:00,CDR,0.68
REL1637,P0131,P0425,CALLS,2025-07-26T20:42:00,CDR,0.85
REL1638,P0425,P0320,CALLS,2025-07-26T20:42:00,CDR,0.95
REL1639,P0320,P0130,CALLS,2025-07-26T20:42:00,CDR,0.9
REL1640,P0130,P0551,CALLS,2025-07-26T20:42:00,CDR,0.85
REL1641,P0551,P0296,CALLS,2025-07-26T20:42:00,CDR,0.75
REL1642,P0296,P0970,CALLS,2025-07-26T20:42:00,CDR,0.7
REL1643,P0970,P0405,CALLS,2025-07-26T20:42:00,CDR,0.82
REL1644,P0405,P0248,CALLS,2025-07-26T20:42:00,CDR,0.67
REL1645,P0960,P0678,CALLS,2025-07-26T20:42:00,CDR,0.55
REL1646,P0678,P0071,CALLS,2025-07-26T20:42:00,CDR,0.64
REL1647,P0071,P0009,CALLS,2025-07-26T20:42:00,CDR,0.81
REL1648,P0009,P0541,CALLS,2025-07-26T20:42:00,CDR,0.63
REL1649,P0541,P0585,CALLS,2025-07-26T20:42:00,CDR,0.67
REL1650,P0585,P0019,CALLS,2025-07-26T20:42:00,CDR,0.6
REL1651,P0019,P0503,CALLS,2025-07-26T20:42:00,CDR,0.92
REL1652,P0503,P0529,CALLS,2025-07-26T20:42:00,CDR,0.6
REL1653,P0529,P0445,CALLS,2025-07-26T20:42:00,CDR,0.81
REL1654,P0445,P0617,CALLS,2025-07-26T20:42:00,CDR,0.73
REL1655,P0617,P0426,CALLS,2025-07-26T20:42:00,CDR,0.56
REL1656,P0426,P0157,CALLS,2025-07-26T20:42:00,CDR,0.91
REL1657,P0157,P0324,CALLS,2025-07-26T20:42:00,CDR,0.73
REL1658,P0324,P0140,CALLS,2025-07-26T20:42:00,CDR,0.84
REL1659,P0140,P0613,CALLS,2025-07-26T20:42:00,CDR,0.64
REL1660,P0613,P0458,CALLS,2025-07-26T20:42:00,CDR,0.59
REL1661,P0458,P0193,CALLS,2025-07-26T20:42:00,CDR,0.83
REL1662,P0193,P0603,CALLS,2025-07-26T20:42:00,CDR,0.67
REL1663,P0603,P0885,CALLS,2025-07-26T20:42:00,CDR,0.63
REL1664,P0885,P0207,CALLS,2025-07-26T20:42:00,CDR,0.78
REL1665,P0207,P0584,CALLS,2025-07-26T20:42:00,CDR,0.85
REL1666,P0584,P0450,CALLS,2025-07-26T20:42:00,CDR,0.59
REL1667,P0450,P0692,CALLS,2025-07-26T20:42:00,CDR,0.67
REL1668,P0248,P0960,CALLS,2025-07-26T20:42:00,CDR,0.87
REL1669,P0678,P0692,ASSOCIATED_WITH,2025-07-26T20:42:00,SHARED_ORG,0.3
REL1670,P0577,P0884,CALLS,2025-07-25T00:03:00,CDR,0.51
REL1671,P0577,P0062,CALLS,2025-07-25T00:03:00,CDR,0.86
REL1672,P0577,P0713,CALLS,2025-07-25T00:03:00,CDR,0.5
REL1673,P0577,P0373,CALLS,2025-07-25T00:03:00,CDR,0.55
REL1674,P0577,P0311,CALLS,2025-07-25T00:03:00,CDR,0.62
REL1675,P0577,P0358,CALLS,2025-07-25T00:03:00,CDR,0.76
REL1676,P0577,P0354,CALLS,2025-07-25T00:03:00,CDR,0.9
REL1677,P0577,P0374,CALLS,2025-07-25T00:03:00,CDR,0.77
REL1678,P0577,P0758,CALLS,2025-07-25T00:03:00,CDR,0.76
REL1679,P0577,P0696,CALLS,2025-07-25T00:03:00,CDR,0.78
REL1680,P0577,P0666,CALLS,2025-07-25T00:03:00,CDR,0.82
REL1681,P0577,P0968,CALLS,2025-07-25T00:03:00,CDR,0.72
REL1682,P0577,P0498,CALLS,2025-07-25T00:03:00,CDR,0.69
REL1683,P0577,P0371,CALLS,2025-07-25T00:03:00,CDR,0.77
REL1684,P0577,P1000,CALLS,2025-07-25T00:03:00,CDR,0.52
REL1685,P0577,P0917,CALLS,2025-07-25T00:03:00,CDR,0.87
REL1686,P0577,P0035,CALLS,2025-07-25T00:03:00,CDR,0.57
REL1687,P0577,P0733,CALLS,2025-07-25T00:03:00,CDR,0.69
REL1688,P0577,P0033,CALLS,2025-07-25T00:03:00,CDR,0.65
REL1689,P0577,P0316,CALLS,2025-07-25T00:03:00,CDR,0.59
REL1690,P0577,P0557,CALLS,2025-07-25T00:03:00,CDR,0.78
REL1691,P0577,P0730,CALLS,2025-07-25T00:03:00,CDR,0.76
REL1692,P0577,P0934,CALLS,2025-07-25T00:03:00,CDR,0.69
REL1693,P0577,P0529,CALLS,2025-07-25T00:03:00,CDR,0.63
REL1694,P0577,P0263,CALLS,2025-07-25T00:03:00,CDR,0.81
REL1695,P0577,P0381,CALLS,2025-07-25T00:03:00,CDR,0.83
REL1696,P0577,P0684,CALLS,2025-07-25T00:03:00,CDR,0.86
REL1697,P0577,P0981,CALLS,2025-07-25T00:03:00,CDR,0.7
REL1698,P0577,P0580,CALLS,2025-07-25T00:03:00,CDR,0.6
REL1699,P0577,P0550,CALLS,2025-07-25T00:03:00,CDR,0.55
REL1700,P0577,P0370,CALLS,2025-07-25T00:03:00,CDR,0.54
REL1701,P0577,P0830,CALLS,2025-07-25T00:03:00,CDR,0.55
REL1702,P0577,P0559,CALLS,2025-07-25T00:03:00,CDR,0.64
REL1703,P0577,P0851,CALLS,2025-07-25T00:03:00,CDR,0.76
REL1704,P0577,P0960,CALLS,2025-07-25T00:03:00,CDR,0.75
REL1705,P0577,P0494,CALLS,2025-07-25T00:03:00,CDR,0.82
REL1706,P0577,P0697,CALLS,2025-07-25T00:03:00,CDR,0.57
REL1707,P0577,P0241,CALLS,2025-07-25T00:03:00,CDR,0.77
REL1708,P1000,P0733,ASSOCIATED_WITH,2025-07-25T00:03:00,SHARED_ORG,0.3
REL1709,P0353,P0432,CALLS,2026-06-02T23:31:00,CDR,0.95
REL1710,P0432,P0035,CALLS,2026-06-02T23:31:00,CDR,0.85
REL1711,P0035,P0715,CALLS,2026-06-02T23:31:00,CDR,0.83
REL1712,P0715,P0133,CALLS,2026-06-02T23:31:00,CDR,0.64
REL1713,P0133,P0497,CALLS,2026-06-02T23:31:00,CDR,0.63
REL1714,P0497,P0879,CALLS,2026-06-02T23:31:00,CDR,0.89
REL1715,P0879,P0661,CALLS,2026-06-02T23:31:00,CDR,0.79
REL1716,P0661,P0414,CALLS,2026-06-02T23:31:00,CDR,0.77
REL1717,P0414,P0198,CALLS,2026-06-02T23:31:00,CDR,0.83
REL1718,P0198,P0474,CALLS,2026-06-02T23:31:00,CDR,0.66
REL1719,P0474,P0115,CALLS,2026-06-02T23:31:00,CDR,0.58
REL1720,P0115,P0411,CALLS,2026-06-02T23:31:00,CDR,0.72
REL1721,P0411,P0617,CALLS,2026-06-02T23:31:00,CDR,0.57
REL1722,P0617,P0711,CALLS,2026-06-02T23:31:00,CDR,0.73
REL1723,P0711,P0493,CALLS,2026-06-02T23:31:00,CDR,0.94
REL1724,P0493,P0549,CALLS,2026-06-02T23:31:00,CDR,0.94
REL1725,P0549,P0899,CALLS,2026-06-02T23:31:00,CDR,0.63
REL1726,P0899,P0294,CALLS,2026-06-02T23:31:00,CDR,0.62
REL1727,P0294,P0839,CALLS,2026-06-02T23:31:00,CDR,0.56
REL1728,P0839,P0961,CALLS,2026-06-02T23:31:00,CDR,0.84
REL1729,P0961,P0345,CALLS,2026-06-02T23:31:00,CDR,0.53
REL1730,P0345,P0826,CALLS,2026-06-02T23:31:00,CDR,0.57
REL1731,P0826,P0544,CALLS,2026-06-02T23:31:00,CDR,0.94
REL1732,P0544,P0923,CALLS,2026-06-02T23:31:00,CDR,0.94
REL1733,P0923,P0933,CALLS,2026-06-02T23:31:00,CDR,0.85
REL1734,P0933,P0492,CALLS,2026-06-02T23:31:00,CDR,0.87
REL1735,P0492,P0050,CALLS,2026-06-02T23:31:00,CDR,0.78
REL1736,P0050,P0456,CALLS,2026-06-02T23:31:00,CDR,0.59
REL1737,P0456,P0116,CALLS,2026-06-02T23:31:00,CDR,0.91
REL1738,P0116,P0356,CALLS,2026-06-02T23:31:00,CDR,0.9
REL1739,P0356,P0363,CALLS,2026-06-02T23:31:00,CDR,0.7
REL1740,P0363,P0908,CALLS,2026-06-02T23:31:00,CDR,0.57
REL1741,P0908,P0072,CALLS,2026-06-02T23:31:00,CDR,0.94
REL1742,P0072,P0752,CALLS,2026-06-02T23:31:00,CDR,0.63
REL1743,P0752,P0996,CALLS,2026-06-02T23:31:00,CDR,0.84
REL1744,P0996,P0399,CALLS,2026-06-02T23:31:00,CDR,0.85
REL1745,P0399,P0855,CALLS,2026-06-02T23:31:00,CDR,0.84
REL1746,P0855,P0114,CALLS,2026-06-02T23:31:00,CDR,0.56
REL1747,P0114,P0800,CALLS,2026-06-02T23:31:00,CDR,0.54
REL1748,P0800,P0136,CALLS,2026-06-02T23:31:00,CDR,0.78
REL1749,P0136,P0001,CALLS,2026-06-02T23:31:00,CDR,0.62
REL1750,P0001,P0510,CALLS,2026-06-02T23:31:00,CDR,0.52
REL1751,P0510,P0371,CALLS,2026-06-02T23:31:00,CDR,0.76
REL1752,P0371,P0620,CALLS,2026-06-02T23:31:00,CDR,0.64
REL1753,P0620,P0272,CALLS,2026-06-02T23:31:00,CDR,0.86
REL1754,P0272,P0288,CALLS,2026-06-02T23:31:00,CDR,0.84
REL1755,P0288,P0346,CALLS,2026-06-02T23:31:00,CDR,0.8
REL1756,P0346,P0816,CALLS,2026-06-02T23:31:00,CDR,0.65
REL1757,P0816,P0331,CALLS,2026-06-02T23:31:00,CDR,0.61
REL1758,P0331,P0103,CALLS,2026-06-02T23:31:00,CDR,0.62
REL1759,P0103,P0968,CALLS,2026-06-02T23:31:00,CDR,0.61
REL1760,P0968,P0779,CALLS,2026-06-02T23:31:00,CDR,0.71
REL1761,P0779,P0350,CALLS,2026-06-02T23:31:00,CDR,0.58
REL1762,P0350,P0298,CALLS,2026-06-02T23:31:00,CDR,0.68
REL1763,P0298,P0370,CALLS,2026-06-02T23:31:00,CDR,0.65
REL1764,P0370,P0023,CALLS,2026-06-02T23:31:00,CDR,0.56
REL1765,P0023,P0631,CALLS,2026-06-02T23:31:00,CDR,0.83
REL1766,P0631,P0650,CALLS,2026-06-02T23:31:00,CDR,0.87
REL1767,P0650,P0327,CALLS,2026-06-02T23:31:00,CDR,0.95
REL1768,P0327,P0459,CALLS,2026-06-02T23:31:00,CDR,0.88
